output_id,prod_line_id,material_id,output_dt_key,shift_cd,good_qty,scrap_qty,runtime_min,rework_qty,overtime_min,fp_yield_rate,energy_kwh_qty
41761,LINE_A,MAT_FG_1001,20250917,D1,32,1,418.0,0,0.0,0.98,0.0
41762,LINE_A,MAT_FG_1001,20250917,D2,33,1,406.0,0,0.0,0.98,0.0
41763,LINE_A,MAT_FG_1001,20250917,D1,34,1,394.0,0,0.0,0.98,0.0
41764,LINE_A,MAT_FG_1001,20250918,D1,33,1,418.0,0,0.0,0.98,0.0
41765,LINE_A,MAT_FG_1001,20250918,D2,34,1,406.0,0,0.0,0.98,0.0
41766,LINE_A,MAT_FG_1001,20250918,D1,35,1,394.0,0,0.0,0.98,0.0
41767,LINE_A,MAT_FG_1001,20250919,D1,34,1,418.0,0,0.0,0.98,0.0
41768,LINE_A,MAT_FG_1001,20250919,D2,35,1,406.0,0,0.0,0.98,0.0
41769,LINE_A,MAT_FG_1001,20250919,D1,36,1,394.0,0,0.0,0.98,0.0
41770,LINE_A,MAT_FG_1001,20250920,D1,35,1,418.0,0,0.0,0.98,0.0
41771,LINE_A,MAT_FG_1001,20250920,D2,36,1,406.0,0,0.0,0.98,0.0
41772,LINE_A,MAT_FG_1001,20250920,D1,37,1,394.0,0,0.0,0.98,0.0
41773,LINE_A,MAT_FG_1001,20250921,D1,29,1,418.0,0,0.0,0.98,0.0
41774,LINE_A,MAT_FG_1001,20250921,D2,30,1,406.0,0,0.0,0.98,0.0
41775,LINE_A,MAT_FG_1001,20250921,D1,31,1,394.0,0,0.0,0.98,0.0
41776,LINE_A,MAT_FG_1001,20250922,D1,30,1,418.0,0,0.0,0.98,0.0
41777,LINE_A,MAT_FG_1001,20250922,D2,31,1,406.0,0,0.0,0.98,0.0
41778,LINE_A,MAT_FG_1001,20250922,D1,32,1,394.0,0,0.0,0.98,0.0
41779,LINE_A,MAT_FG_1001,20250923,D1,31,1,418.0,0,0.0,0.98,0.0
41780,LINE_A,MAT_FG_1001,20250923,D2,32,1,406.0,0,0.0,0.98,0.0
41781,LINE_A,MAT_FG_1001,20250923,D1,33,1,394.0,0,0.0,0.98,0.0
41782,LINE_A,MAT_FG_1001,20250924,D1,32,1,418.0,0,0.0,0.98,0.0
41783,LINE_A,MAT_FG_1001,20250924,D2,33,1,406.0,0,0.0,0.98,0.0
41784,LINE_A,MAT_FG_1001,20250924,D1,34,1,394.0,0,0.0,0.98,0.0
41785,LINE_A,MAT_FG_1001,20250925,D1,33,1,418.0,0,0.0,0.98,0.0
41786,LINE_A,MAT_FG_1001,20250925,D2,34,1,406.0,0,0.0,0.98,0.0
41787,LINE_A,MAT_FG_1001,20250925,D1,35,1,394.0,0,0.0,0.98,0.0
41788,LINE_A,MAT_FG_1001,20250926,D1,34,1,418.0,0,0.0,0.98,0.0
41789,LINE_A,MAT_FG_1001,20250926,D2,35,1,406.0,0,0.0,0.98,0.0
41790,LINE_A,MAT_FG_1001,20250926,D1,36,1,394.0,0,0.0,0.98,0.0
41791,LINE_A,MAT_FG_1001,20250927,D1,35,1,418.0,0,0.0,0.98,0.0
41792,LINE_A,MAT_FG_1001,20250927,D2,36,1,406.0,0,0.0,0.98,0.0
41793,LINE_A,MAT_FG_1001,20250927,D1,37,1,394.0,0,0.0,0.98,0.0
41794,LINE_A,MAT_FG_1001,20250928,D1,29,1,418.0,0,0.0,0.98,0.0
41795,LINE_A,MAT_FG_1001,20250928,D2,30,1,406.0,0,0.0,0.98,0.0
41796,LINE_A,MAT_FG_1001,20250928,D1,31,1,394.0,0,0.0,0.98,0.0
41797,LINE_A,MAT_FG_1001,20250929,D1,30,1,418.0,0,0.0,0.98,0.0
41798,LINE_A,MAT_FG_1001,20250929,D2,31,1,406.0,0,0.0,0.98,0.0
41799,LINE_A,MAT_FG_1001,20250929,D1,32,1,394.0,0,0.0,0.98,0.0
41800,LINE_A,MAT_FG_1001,20250930,D1,31,1,418.0,0,0.0,0.98,0.0
41801,LINE_A,MAT_FG_1001,20250930,D2,32,1,406.0,0,0.0,0.98,0.0
41802,LINE_A,MAT_FG_1001,20250930,D1,33,1,394.0,0,0.0,0.98,0.0
41803,LINE_B,MAT_FG_1002,20250901,D1,32,1,418.0,0,0.0,0.98,0.0
41804,LINE_B,MAT_FG_1002,20250901,D2,33,1,406.0,0,0.0,0.98,0.0
41805,LINE_B,MAT_FG_1002,20250901,D1,34,1,394.0,0,0.0,0.98,0.0
41806,LINE_B,MAT_FG_1002,20250902,D1,33,1,418.0,0,0.0,0.98,0.0
41807,LINE_B,MAT_FG_1002,20250902,D2,34,1,406.0,0,0.0,0.98,0.0
41808,LINE_B,MAT_FG_1002,20250902,D1,35,1,394.0,0,0.0,0.98,0.0
41809,LINE_B,MAT_FG_1002,20250903,D1,34,1,418.0,0,0.0,0.98,0.0
41810,LINE_B,MAT_FG_1002,20250903,D2,35,1,406.0,0,0.0,0.98,0.0
41811,LINE_B,MAT_FG_1002,20250903,D1,36,1,394.0,0,0.0,0.98,0.0
41812,LINE_B,MAT_FG_1002,20250904,D1,35,1,418.0,0,0.0,0.98,0.0
41813,LINE_B,MAT_FG_1002,20250904,D2,36,1,406.0,0,0.0,0.98,0.0
41814,LINE_B,MAT_FG_1002,20250904,D1,37,1,394.0,0,0.0,0.98,0.0
41815,LINE_B,MAT_FG_1002,20250905,D1,36,1,418.0,0,0.0,0.98,0.0
41816,LINE_B,MAT_FG_1002,20250905,D2,37,1,406.0,0,0.0,0.98,0.0
41817,LINE_B,MAT_FG_1002,20250905,D1,38,1,394.0,0,0.0,0.98,0.0
41818,LINE_B,MAT_FG_1002,20250906,D1,37,1,418.0,0,0.0,0.98,0.0
41819,LINE_B,MAT_FG_1002,20250906,D2,38,1,406.0,0,0.0,0.98,0.0
41820,LINE_B,MAT_FG_1002,20250906,D1,39,1,394.0,0,0.0,0.98,0.0
41821,LINE_B,MAT_FG_1002,20250907,D1,31,1,418.0,0,0.0,0.98,0.0
41822,LINE_B,MAT_FG_1002,20250907,D2,32,1,406.0,0,0.0,0.98,0.0
41823,LINE_B,MAT_FG_1002,20250907,D1,33,1,394.0,0,0.0,0.98,0.0
41824,LINE_B,MAT_FG_1002,20250908,D1,32,1,418.0,0,0.0,0.98,0.0
41825,LINE_B,MAT_FG_1002,20250908,D2,33,1,406.0,0,0.0,0.98,0.0
41826,LINE_B,MAT_FG_1002,20250908,D1,34,1,394.0,0,0.0,0.98,0.0
41827,LINE_B,MAT_FG_1002,20250909,D1,33,1,418.0,0,0.0,0.98,0.0
41828,LINE_B,MAT_FG_1002,20250909,D2,34,1,406.0,0,0.0,0.98,0.0
41829,LINE_B,MAT_FG_1002,20250909,D1,35,1,394.0,0,0.0,0.98,0.0
41830,LINE_B,MAT_FG_1002,20250910,D1,34,1,418.0,0,0.0,0.98,0.0
41831,LINE_B,MAT_FG_1002,20250910,D2,35,1,406.0,0,0.0,0.98,0.0
41832,LINE_B,MAT_FG_1002,20250910,D1,36,1,394.0,0,0.0,0.98,0.0
41833,LINE_B,MAT_FG_1002,20250911,D1,35,1,418.0,0,0.0,0.98,0.0
41834,LINE_B,MAT_FG_1002,20250911,D2,36,1,406.0,0,0.0,0.98,0.0
41835,LINE_B,MAT_FG_1002,20250911,D1,37,1,394.0,0,0.0,0.98,0.0
41836,LINE_B,MAT_FG_1002,20250912,D1,36,1,418.0,0,0.0,0.98,0.0
41837,LINE_B,MAT_FG_1002,20250912,D2,37,1,406.0,0,0.0,0.98,0.0
41838,LINE_B,MAT_FG_1002,20250912,D1,38,1,394.0,0,0.0,0.98,0.0
41839,LINE_B,MAT_FG_1002,20250913,D1,37,1,418.0,0,0.0,0.98,0.0
41840,LINE_B,MAT_FG_1002,20250913,D2,38,1,406.0,0,0.0,0.98,0.0
41841,LINE_B,MAT_FG_1002,20250913,D1,39,1,394.0,0,0.0,0.98,0.0
41842,LINE_B,MAT_FG_1002,20250914,D1,31,1,418.0,0,0.0,0.98,0.0
41843,LINE_B,MAT_FG_1002,20250914,D2,32,1,406.0,0,0.0,0.98,0.0
41844,LINE_B,MAT_FG_1002,20250914,D1,33,1,394.0,0,0.0,0.98,0.0
41845,LINE_B,MAT_FG_1002,20250915,D1,32,1,418.0,0,0.0,0.98,0.0
41846,LINE_B,MAT_FG_1002,20250915,D2,33,1,406.0,0,0.0,0.98,0.0
41847,LINE_B,MAT_FG_1002,20250915,D1,34,1,394.0,0,0.0,0.98,0.0
41848,LINE_B,MAT_FG_1002,20250916,D1,33,1,418.0,0,0.0,0.98,0.0
41849,LINE_B,MAT_FG_1002,20250916,D2,34,1,406.0,0,0.0,0.98,0.0
41850,LINE_B,MAT_FG_1002,20250916,D1,35,1,394.0,0,0.0,0.98,0.0
41851,LINE_B,MAT_FG_1002,20250917,D1,34,1,418.0,0,0.0,0.98,0.0
41852,LINE_B,MAT_FG_1002,20250917,D2,35,1,406.0,0,0.0,0.98,0.0
41853,LINE_B,MAT_FG_1002,20250917,D1,36,1,394.0,0,0.0,0.98,0.0
41854,LINE_B,MAT_FG_1002,20250918,D1,35,1,418.0,0,0.0,0.98,0.0
41855,LINE_B,MAT_FG_1002,20250918,D2,36,1,406.0,0,0.0,0.98,0.0
41856,LINE_B,MAT_FG_1002,20250918,D1,37,1,394.0,0,0.0,0.98,0.0
41857,LINE_B,MAT_FG_1002,20250919,D1,36,1,418.0,0,0.0,0.98,0.0
41858,LINE_B,MAT_FG_1002,20250919,D2,37,1,406.0,0,0.0,0.98,0.0
41859,LINE_B,MAT_FG_1002,20250919,D1,38,1,394.0,0,0.0,0.98,0.0
41860,LINE_B,MAT_FG_1002,20250920,D1,37,1,418.0,0,0.0,0.98,0.0
41861,LINE_B,MAT_FG_1002,20250920,D2,38,1,406.0,0,0.0,0.98,0.0
41862,LINE_B,MAT_FG_1002,20250920,D1,39,1,394.0,0,0.0,0.98,0.0
41863,LINE_B,MAT_FG_1002,20250921,D1,31,1,418.0,0,0.0,0.98,0.0
41864,LINE_B,MAT_FG_1002,20250921,D2,32,1,406.0,0,0.0,0.98,0.0
41865,LINE_B,MAT_FG_1002,20250921,D1,33,1,394.0,0,0.0,0.98,0.0
41866,LINE_B,MAT_FG_1002,20250922,D1,32,1,418.0,0,0.0,0.98,0.0
41867,LINE_B,MAT_FG_1002,20250922,D2,33,1,406.0,0,0.0,0.98,0.0
41868,LINE_B,MAT_FG_1002,20250922,D1,34,1,394.0,0,0.0,0.98,0.0
41869,LINE_B,MAT_FG_1002,20250923,D1,33,1,418.0,0,0.0,0.98,0.0
41870,LINE_B,MAT_FG_1002,20250923,D2,34,1,406.0,0,0.0,0.98,0.0
41871,LINE_B,MAT_FG_1002,20250923,D1,35,1,394.0,0,0.0,0.98,0.0
41872,LINE_B,MAT_FG_1002,20250924,D1,34,1,418.0,0,0.0,0.98,0.0
41873,LINE_B,MAT_FG_1002,20250924,D2,35,1,406.0,0,0.0,0.98,0.0
41874,LINE_B,MAT_FG_1002,20250924,D1,36,1,394.0,0,0.0,0.98,0.0
41875,LINE_B,MAT_FG_1002,20250925,D1,35,1,418.0,0,0.0,0.98,0.0
41876,LINE_B,MAT_FG_1002,20250925,D2,36,1,406.0,0,0.0,0.98,0.0
41877,LINE_B,MAT_FG_1002,20250925,D1,37,1,394.0,0,0.0,0.98,0.0
41878,LINE_B,MAT_FG_1002,20250926,D1,36,1,418.0,0,0.0,0.98,0.0
41879,LINE_B,MAT_FG_1002,20250926,D2,37,1,406.0,0,0.0,0.98,0.0
41880,LINE_B,MAT_FG_1002,20250926,D1,38,1,394.0,0,0.0,0.98,0.0
41881,LINE_B,MAT_FG_1002,20250927,D1,37,1,418.0,0,0.0,0.98,0.0
41882,LINE_B,MAT_FG_1002,20250927,D2,38,1,406.0,0,0.0,0.98,0.0
41883,LINE_B,MAT_FG_1002,20250927,D1,39,1,394.0,0,0.0,0.98,0.0
41884,LINE_B,MAT_FG_1002,20250928,D1,31,1,418.0,0,0.0,0.98,0.0
41885,LINE_B,MAT_FG_1002,20250928,D2,32,1,406.0,0,0.0,0.98,0.0
41886,LINE_B,MAT_FG_1002,20250928,D1,33,1,394.0,0,0.0,0.98,0.0
41887,LINE_B,MAT_FG_1002,20250929,D1,32,1,418.0,0,0.0,0.98,0.0
41888,LINE_B,MAT_FG_1002,20250929,D2,33,1,406.0,0,0.0,0.98,0.0
41889,LINE_B,MAT_FG_1002,20250929,D1,34,1,394.0,0,0.0,0.98,0.0
41890,LINE_B,MAT_FG_1002,20250930,D1,33,1,418.0,0,0.0,0.98,0.0
41891,LINE_B,MAT_FG_1002,20250930,D2,34,1,406.0,0,0.0,0.98,0.0
41892,LINE_B,MAT_FG_1002,20250930,D1,35,1,394.0,0,0.0,0.98,0.0
41893,LINE_C,MAT_FG_1003,20250901,D1,34,1,418.0,0,0.0,0.98,0.0
41894,LINE_C,MAT_FG_1003,20250901,D2,35,1,406.0,0,0.0,0.98,0.0
41895,LINE_C,MAT_FG_1003,20250901,D1,36,1,394.0,0,0.0,0.98,0.0
41896,LINE_C,MAT_FG_1003,20250902,D1,35,1,418.0,0,0.0,0.98,0.0
41897,LINE_C,MAT_FG_1003,20250902,D2,36,1,406.0,0,0.0,0.98,0.0
41898,LINE_C,MAT_FG_1003,20250902,D1,37,1,394.0,0,0.0,0.98,0.0
41899,LINE_C,MAT_FG_1003,20250903,D1,36,1,418.0,0,0.0,0.98,0.0
41900,LINE_C,MAT_FG_1003,20250903,D2,37,1,406.0,0,0.0,0.98,0.0
41901,LINE_C,MAT_FG_1003,20250903,D1,38,1,394.0,0,0.0,0.98,0.0
41902,LINE_C,MAT_FG_1003,20250904,D1,37,1,418.0,0,0.0,0.98,0.0
41903,LINE_C,MAT_FG_1003,20250904,D2,38,1,406.0,0,0.0,0.98,0.0
41904,LINE_C,MAT_FG_1003,20250904,D1,39,1,394.0,0,0.0,0.98,0.0
41905,LINE_C,MAT_FG_1003,20250905,D1,38,1,418.0,0,0.0,0.98,0.0
41906,LINE_C,MAT_FG_1003,20250905,D2,39,1,406.0,0,0.0,0.98,0.0
41907,LINE_C,MAT_FG_1003,20250905,D1,40,1,394.0,0,0.0,0.98,0.0
41908,LINE_C,MAT_FG_1003,20250906,D1,39,1,418.0,0,0.0,0.98,0.0
41909,LINE_C,MAT_FG_1003,20250906,D2,40,1,406.0,0,0.0,0.98,0.0
41910,LINE_C,MAT_FG_1003,20250906,D1,41,1,394.0,0,0.0,0.98,0.0
41911,LINE_C,MAT_FG_1003,20250907,D1,33,1,418.0,0,0.0,0.98,0.0
41912,LINE_C,MAT_FG_1003,20250907,D2,34,1,406.0,0,0.0,0.98,0.0
41913,LINE_C,MAT_FG_1003,20250907,D1,35,1,394.0,0,0.0,0.98,0.0
41914,LINE_C,MAT_FG_1003,20250908,D1,34,1,418.0,0,0.0,0.98,0.0
41915,LINE_C,MAT_FG_1003,20250908,D2,35,1,406.0,0,0.0,0.98,0.0
41916,LINE_C,MAT_FG_1003,20250908,D1,36,1,394.0,0,0.0,0.98,0.0
41917,LINE_C,MAT_FG_1003,20250909,D1,35,1,418.0,0,0.0,0.98,0.0
41918,LINE_C,MAT_FG_1003,20250909,D2,36,1,406.0,0,0.0,0.98,0.0
41919,LINE_C,MAT_FG_1003,20250909,D1,37,1,394.0,0,0.0,0.98,0.0
41920,LINE_C,MAT_FG_1003,20250910,D1,36,1,418.0,0,0.0,0.98,0.0
41921,LINE_C,MAT_FG_1003,20250910,D2,37,1,406.0,0,0.0,0.98,0.0
41922,LINE_C,MAT_FG_1003,20250910,D1,38,1,394.0,0,0.0,0.98,0.0
41923,LINE_C,MAT_FG_1003,20250911,D1,37,1,418.0,0,0.0,0.98,0.0
41924,LINE_C,MAT_FG_1003,20250911,D2,38,1,406.0,0,0.0,0.98,0.0
41925,LINE_C,MAT_FG_1003,20250911,D1,39,1,394.0,0,0.0,0.98,0.0
41926,LINE_C,MAT_FG_1003,20250912,D1,38,1,418.0,0,0.0,0.98,0.0
41927,LINE_C,MAT_FG_1003,20250912,D2,39,1,406.0,0,0.0,0.98,0.0
41928,LINE_C,MAT_FG_1003,20250912,D1,40,1,394.0,0,0.0,0.98,0.0
41929,LINE_C,MAT_FG_1003,20250913,D1,39,1,418.0,0,0.0,0.98,0.0
41930,LINE_C,MAT_FG_1003,20250913,D2,40,1,406.0,0,0.0,0.98,0.0
41931,LINE_C,MAT_FG_1003,20250913,D1,41,1,394.0,0,0.0,0.98,0.0
41932,LINE_C,MAT_FG_1003,20250914,D1,33,1,418.0,0,0.0,0.98,0.0
41933,LINE_C,MAT_FG_1003,20250914,D2,34,1,406.0,0,0.0,0.98,0.0
41934,LINE_C,MAT_FG_1003,20250914,D1,35,1,394.0,0,0.0,0.98,0.0
41935,LINE_C,MAT_FG_1003,20250915,D1,34,1,418.0,0,0.0,0.98,0.0
41936,LINE_C,MAT_FG_1003,20250915,D2,35,1,406.0,0,0.0,0.98,0.0
41937,LINE_C,MAT_FG_1003,20250915,D1,36,1,394.0,0,0.0,0.98,0.0
41938,LINE_C,MAT_FG_1003,20250916,D1,35,1,418.0,0,0.0,0.98,0.0
41939,LINE_C,MAT_FG_1003,20250916,D2,36,1,406.0,0,0.0,0.98,0.0
41940,LINE_C,MAT_FG_1003,20250916,D1,37,1,394.0,0,0.0,0.98,0.0
41941,LINE_C,MAT_FG_1003,20250917,D1,36,1,418.0,0,0.0,0.98,0.0
41942,LINE_C,MAT_FG_1003,20250917,D2,37,1,406.0,0,0.0,0.98,0.0
41943,LINE_C,MAT_FG_1003,20250917,D1,38,1,394.0,0,0.0,0.98,0.0
41944,LINE_C,MAT_FG_1003,20250918,D1,37,1,418.0,0,0.0,0.98,0.0
41945,LINE_C,MAT_FG_1003,20250918,D2,38,1,406.0,0,0.0,0.98,0.0
41946,LINE_C,MAT_FG_1003,20250918,D1,39,1,394.0,0,0.0,0.98,0.0
41947,LINE_C,MAT_FG_1003,20250919,D1,38,1,418.0,0,0.0,0.98,0.0
41948,LINE_C,MAT_FG_1003,20250919,D2,39,1,406.0,0,0.0,0.98,0.0
41949,LINE_C,MAT_FG_1003,20250919,D1,40,1,394.0,0,0.0,0.98,0.0
41950,LINE_C,MAT_FG_1003,20250920,D1,39,1,418.0,0,0.0,0.98,0.0
41951,LINE_C,MAT_FG_1003,20250920,D2,40,1,406.0,0,0.0,0.98,0.0
41952,LINE_C,MAT_FG_1003,20250920,D1,41,1,394.0,0,0.0,0.98,0.0
41953,LINE_C,MAT_FG_1003,20250921,D1,33,1,418.0,0,0.0,0.98,0.0
41954,LINE_C,MAT_FG_1003,20250921,D2,34,1,406.0,0,0.0,0.98,0.0
41955,LINE_C,MAT_FG_1003,20250921,D1,35,1,394.0,0,0.0,0.98,0.0
41956,LINE_C,MAT_FG_1003,20250922,D1,34,1,418.0,0,0.0,0.98,0.0
41957,LINE_C,MAT_FG_1003,20250922,D2,35,1,406.0,0,0.0,0.98,0.0
41958,LINE_C,MAT_FG_1003,20250922,D1,36,1,394.0,0,0.0,0.98,0.0
41959,LINE_C,MAT_FG_1003,20250923,D1,35,1,418.0,0,0.0,0.98,0.0
41960,LINE_C,MAT_FG_1003,20250923,D2,36,1,406.0,0,0.0,0.98,0.0
41961,LINE_C,MAT_FG_1003,20250923,D1,37,1,394.0,0,0.0,0.98,0.0
41962,LINE_C,MAT_FG_1003,20250924,D1,36,1,418.0,0,0.0,0.98,0.0
41963,LINE_C,MAT_FG_1003,20250924,D2,37,1,406.0,0,0.0,0.98,0.0
41964,LINE_C,MAT_FG_1003,20250924,D1,38,1,394.0,0,0.0,0.98,0.0
41965,LINE_C,MAT_FG_1003,20250925,D1,37,1,418.0,0,0.0,0.98,0.0
41966,LINE_C,MAT_FG_1003,20250925,D2,38,1,406.0,0,0.0,0.98,0.0
41967,LINE_C,MAT_FG_1003,20250925,D1,39,1,394.0,0,0.0,0.98,0.0
41968,LINE_C,MAT_FG_1003,20250926,D1,38,1,418.0,0,0.0,0.98,0.0
41969,LINE_C,MAT_FG_1003,20250926,D2,39,1,406.0,0,0.0,0.98,0.0
41970,LINE_C,MAT_FG_1003,20250926,D1,40,1,394.0,0,0.0,0.98,0.0
41971,LINE_C,MAT_FG_1003,20250927,D1,39,1,418.0,0,0.0,0.98,0.0
41972,LINE_C,MAT_FG_1003,20250927,D2,40,1,406.0,0,0.0,0.98,0.0
41973,LINE_C,MAT_FG_1003,20250927,D1,41,1,394.0,0,0.0,0.98,0.0
41974,LINE_C,MAT_FG_1003,20250928,D1,33,1,418.0,0,0.0,0.98,0.0
41975,LINE_C,MAT_FG_1003,20250928,D2,34,1,406.0,0,0.0,0.98,0.0
41976,LINE_C,MAT_FG_1003,20250928,D1,35,1,394.0,0,0.0,0.98,0.0
41977,LINE_C,MAT_FG_1003,20250929,D1,34,1,418.0,0,0.0,0.98,0.0
41978,LINE_C,MAT_FG_1003,20250929,D2,35,1,406.0,0,0.0,0.98,0.0
41979,LINE_C,MAT_FG_1003,20250929,D1,36,1,394.0,0,0.0,0.98,0.0
41980,LINE_C,MAT_FG_1003,20250930,D1,35,1,418.0,0,0.0,0.98,0.0
41981,LINE_C,MAT_FG_1003,20250930,D2,36,1,406.0,0,0.0,0.98,0.0
41982,LINE_C,MAT_FG_1003,20250930,D1,37,1,394.0,0,0.0,0.98,0.0
41983,LINE_D,MAT_FG_1004,20250901,D1,36,1,418.0,0,0.0,0.98,0.0
41984,LINE_D,MAT_FG_1004,20250901,D2,37,1,406.0,0,0.0,0.98,0.0
41985,LINE_D,MAT_FG_1004,20250901,D1,38,1,394.0,0,0.0,0.98,0.0
41986,LINE_D,MAT_FG_1004,20250902,D1,37,1,418.0,0,0.0,0.98,0.0
41987,LINE_D,MAT_FG_1004,20250902,D2,38,1,406.0,0,0.0,0.98,0.0
41988,LINE_D,MAT_FG_1004,20250902,D1,39,1,394.0,0,0.0,0.98,0.0
41989,LINE_D,MAT_FG_1004,20250903,D1,38,1,418.0,0,0.0,0.98,0.0
41990,LINE_D,MAT_FG_1004,20250903,D2,39,1,406.0,0,0.0,0.98,0.0
41991,LINE_D,MAT_FG_1004,20250903,D1,40,1,394.0,0,0.0,0.98,0.0
41992,LINE_D,MAT_FG_1004,20250904,D1,39,1,418.0,0,0.0,0.98,0.0
41993,LINE_D,MAT_FG_1004,20250904,D2,40,1,406.0,0,0.0,0.98,0.0
41994,LINE_D,MAT_FG_1004,20250904,D1,41,1,394.0,0,0.0,0.98,0.0
41995,LINE_D,MAT_FG_1004,20250905,D1,40,1,418.0,0,0.0,0.98,0.0
41996,LINE_D,MAT_FG_1004,20250905,D2,41,1,406.0,0,0.0,0.98,0.0
41997,LINE_D,MAT_FG_1004,20250905,D1,42,1,394.0,0,0.0,0.98,0.0
41998,LINE_D,MAT_FG_1004,20250906,D1,41,1,418.0,0,0.0,0.98,0.0
41999,LINE_D,MAT_FG_1004,20250906,D2,42,1,406.0,0,0.0,0.98,0.0
42000,LINE_D,MAT_FG_1004,20250906,D1,43,1,394.0,0,0.0,0.98,0.0
42001,LINE_D,MAT_FG_1004,20250907,D1,35,1,418.0,0,0.0,0.98,0.0
42002,LINE_D,MAT_FG_1004,20250907,D2,36,1,406.0,0,0.0,0.98,0.0
42003,LINE_D,MAT_FG_1004,20250907,D1,37,1,394.0,0,0.0,0.98,0.0
42004,LINE_D,MAT_FG_1004,20250908,D1,36,1,418.0,0,0.0,0.98,0.0
42005,LINE_D,MAT_FG_1004,20250908,D2,37,1,406.0,0,0.0,0.98,0.0
42006,LINE_D,MAT_FG_1004,20250908,D1,38,1,394.0,0,0.0,0.98,0.0
42007,LINE_D,MAT_FG_1004,20250909,D1,37,1,418.0,0,0.0,0.98,0.0
42008,LINE_D,MAT_FG_1004,20250909,D2,38,1,406.0,0,0.0,0.98,0.0
42009,LINE_D,MAT_FG_1004,20250909,D1,39,1,394.0,0,0.0,0.98,0.0
42010,LINE_D,MAT_FG_1004,20250910,D1,38,1,418.0,0,0.0,0.98,0.0
42011,LINE_D,MAT_FG_1004,20250910,D2,39,1,406.0,0,0.0,0.98,0.0
42012,LINE_D,MAT_FG_1004,20250910,D1,40,1,394.0,0,0.0,0.98,0.0
42013,LINE_D,MAT_FG_1004,20250911,D1,39,1,418.0,0,0.0,0.98,0.0
42014,LINE_D,MAT_FG_1004,20250911,D2,40,1,406.0,0,0.0,0.98,0.0
42015,LINE_D,MAT_FG_1004,20250911,D1,41,1,394.0,0,0.0,0.98,0.0
42016,LINE_D,MAT_FG_1004,20250912,D1,40,1,418.0,0,0.0,0.98,0.0
42017,LINE_D,MAT_FG_1004,20250912,D2,41,1,406.0,0,0.0,0.98,0.0
42018,LINE_D,MAT_FG_1004,20250912,D1,42,1,394.0,0,0.0,0.98,0.0
42019,LINE_D,MAT_FG_1004,20250913,D1,41,1,418.0,0,0.0,0.98,0.0
42020,LINE_D,MAT_FG_1004,20250913,D2,42,1,406.0,0,0.0,0.98,0.0
42021,LINE_D,MAT_FG_1004,20250913,D1,43,1,394.0,0,0.0,0.98,0.0
42022,LINE_D,MAT_FG_1004,20250914,D1,35,1,418.0,0,0.0,0.98,0.0
42023,LINE_D,MAT_FG_1004,20250914,D2,36,1,406.0,0,0.0,0.98,0.0
42024,LINE_D,MAT_FG_1004,20250914,D1,37,1,394.0,0,0.0,0.98,0.0
42025,LINE_D,MAT_FG_1004,20250915,D1,36,1,418.0,0,0.0,0.98,0.0
42026,LINE_D,MAT_FG_1004,20250915,D2,37,1,406.0,0,0.0,0.98,0.0
42027,LINE_D,MAT_FG_1004,20250915,D1,38,1,394.0,0,0.0,0.98,0.0
42028,LINE_D,MAT_FG_1004,20250916,D1,37,1,418.0,0,0.0,0.98,0.0
42029,LINE_D,MAT_FG_1004,20250916,D2,38,1,406.0,0,0.0,0.98,0.0
42030,LINE_D,MAT_FG_1004,20250916,D1,39,1,394.0,0,0.0,0.98,0.0
42031,LINE_D,MAT_FG_1004,20250917,D1,38,1,418.0,0,0.0,0.98,0.0
42032,LINE_D,MAT_FG_1004,20250917,D2,39,1,406.0,0,0.0,0.98,0.0
42033,LINE_D,MAT_FG_1004,20250917,D1,40,1,394.0,0,0.0,0.98,0.0
42034,LINE_D,MAT_FG_1004,20250918,D1,39,1,418.0,0,0.0,0.98,0.0
42035,LINE_D,MAT_FG_1004,20250918,D2,40,1,406.0,0,0.0,0.98,0.0
42036,LINE_D,MAT_FG_1004,20250918,D1,41,1,394.0,0,0.0,0.98,0.0
42037,LINE_D,MAT_FG_1004,20250919,D1,40,1,418.0,0,0.0,0.98,0.0
42038,LINE_D,MAT_FG_1004,20250919,D2,41,1,406.0,0,0.0,0.98,0.0
42039,LINE_D,MAT_FG_1004,20250919,D1,42,1,394.0,0,0.0,0.98,0.0
42040,LINE_D,MAT_FG_1004,20250920,D1,41,1,418.0,0,0.0,0.98,0.0
42041,LINE_D,MAT_FG_1004,20250920,D2,42,1,406.0,0,0.0,0.98,0.0
42042,LINE_D,MAT_FG_1004,20250920,D1,43,1,394.0,0,0.0,0.98,0.0
42043,LINE_D,MAT_FG_1004,20250921,D1,35,1,418.0,0,0.0,0.98,0.0
42044,LINE_D,MAT_FG_1004,20250921,D2,36,1,406.0,0,0.0,0.98,0.0
42045,LINE_D,MAT_FG_1004,20250921,D1,37,1,394.0,0,0.0,0.98,0.0
42046,LINE_D,MAT_FG_1004,20250922,D1,36,1,418.0,0,0.0,0.98,0.0
42047,LINE_D,MAT_FG_1004,20250922,D2,37,1,406.0,0,0.0,0.98,0.0
42048,LINE_D,MAT_FG_1004,20250922,D1,38,1,394.0,0,0.0,0.98,0.0
42049,LINE_D,MAT_FG_1004,20250923,D1,37,1,418.0,0,0.0,0.98,0.0
42050,LINE_D,MAT_FG_1004,20250923,D2,38,1,406.0,0,0.0,0.98,0.0
