po_id,supplier_id,plant_id,po_status_cd,po_date_key,eta_dt_key,buyer_id,currency_cd,incoterm_cd,approval_status_cd
POX028333,SUP_003,PLT_SOUTH,REL,20250822,20250826,B001,CNY,DAP,APR
POX028334,SUP_003,PLT_EAST,REL,20250823,20250827,B001,CNY,DAP,APR
POX028335,SUP_003,PLT_SOUTH,REL,20250824,20250828,B001,CNY,DAP,APR
POX028336,SUP_003,PLT_EAST,REL,20250825,20250829,B001,CNY,DAP,APR
POX028337,SUP_003,PLT_SOUTH,REL,20250826,20250830,B001,CNY,DAP,APR
POX028338,SUP_003,PLT_EAST,REL,20250827,20250831,B001,CNY,DAP,APR
POX028339,SUP_003,PLT_SOUTH,REL,20250828,20250831,B001,CNY,DAP,APR
POX028340,SUP_003,PLT_EAST,REL,20250829,20250831,B001,CNY,DAP,APR
POX028341,SUP_003,PLT_SOUTH,REL,20250830,20250831,B001,CNY,DAP,APR
POX028342,SUP_003,PLT_EAST,REL,20250831,20250831,B001,CNY,DAP,APR
POX028343,SUP_003,PLT_SOUTH,REL,20250801,20250805,B001,CNY,DAP,APR
POX028344,SUP_003,PLT_EAST,REL,20250802,20250806,B001,CNY,DAP,APR
POX028345,SUP_003,PLT_SOUTH,REL,20250803,20250807,B001,CNY,DAP,APR
POX028346,SUP_003,PLT_EAST,REL,20250804,20250808,B001,CNY,DAP,APR
POX028347,SUP_003,PLT_SOUTH,REL,20250805,20250809,B001,CNY,DAP,APR
POX028348,SUP_003,PLT_EAST,REL,20250806,20250810,B001,CNY,DAP,APR
POX028349,SUP_003,PLT_SOUTH,REL,20250807,20250811,B001,CNY,DAP,APR
POX028350,SUP_003,PLT_EAST,REL,20250808,20250812,B001,CNY,DAP,APR
POX028351,SUP_003,PLT_SOUTH,REL,20250809,20250813,B001,CNY,DAP,APR
POX028352,SUP_003,PLT_EAST,REL,20250810,20250814,B001,CNY,DAP,APR
POX028353,SUP_003,PLT_SOUTH,REL,20250811,20250815,B001,CNY,DAP,APR
POX028354,SUP_003,PLT_EAST,REL,20250812,20250816,B001,CNY,DAP,APR
POX028355,SUP_003,PLT_SOUTH,REL,20250813,20250817,B001,CNY,DAP,APR
POX028356,SUP_003,PLT_EAST,REL,20250814,20250818,B001,CNY,DAP,APR
POX028357,SUP_003,PLT_SOUTH,REL,20250815,20250819,B001,CNY,DAP,APR
POX028358,SUP_003,PLT_EAST,REL,20250816,20250820,B001,CNY,DAP,APR
POX028359,SUP_003,PLT_SOUTH,REL,20250817,20250821,B001,CNY,DAP,APR
POX028360,SUP_003,PLT_EAST,REL,20250818,20250822,B001,CNY,DAP,APR
POX028361,SUP_003,PLT_SOUTH,REL,20250819,20250823,B001,CNY,DAP,APR
POX028362,SUP_003,PLT_EAST,REL,20250820,20250824,B001,CNY,DAP,APR
POX028363,SUP_003,PLT_SOUTH,REL,20250821,20250825,B001,CNY,DAP,APR
POX028364,SUP_003,PLT_EAST,REL,20250822,20250826,B001,CNY,DAP,APR
POX028365,SUP_003,PLT_SOUTH,REL,20250823,20250827,B001,CNY,DAP,APR
POX028366,SUP_003,PLT_EAST,REL,20250824,20250828,B001,CNY,DAP,APR
POX028367,SUP_003,PLT_SOUTH,REL,20250825,20250829,B001,CNY,DAP,APR
POX028368,SUP_003,PLT_EAST,REL,20250826,20250830,B001,CNY,DAP,APR
POX028369,SUP_003,PLT_SOUTH,REL,20250827,20250831,B001,CNY,DAP,APR
POX028370,SUP_003,PLT_EAST,REL,20250828,20250831,B001,CNY,DAP,APR
POX028371,SUP_004,PLT_EAST,REL,20250801,20250805,B001,CNY,DAP,APR
POX028372,SUP_004,PLT_SOUTH,REL,20250802,20250806,B001,CNY,DAP,APR
POX028373,SUP_004,PLT_EAST,REL,20250803,20250807,B001,CNY,DAP,APR
POX028374,SUP_004,PLT_SOUTH,REL,20250804,20250808,B001,CNY,DAP,APR
POX028375,SUP_004,PLT_EAST,REL,20250805,20250809,B001,CNY,DAP,APR
POX028376,SUP_004,PLT_SOUTH,REL,20250806,20250810,B001,CNY,DAP,APR
POX028377,SUP_004,PLT_EAST,REL,20250807,20250811,B001,CNY,DAP,APR
POX028378,SUP_004,PLT_SOUTH,REL,20250808,20250812,B001,CNY,DAP,APR
POX028379,SUP_004,PLT_EAST,REL,20250809,20250813,B001,CNY,DAP,APR
POX028380,SUP_004,PLT_SOUTH,REL,20250810,20250814,B001,CNY,DAP,APR
POX028381,SUP_004,PLT_EAST,REL,20250811,20250815,B001,CNY,DAP,APR
POX028382,SUP_004,PLT_SOUTH,REL,20250812,20250816,B001,CNY,DAP,APR
POX028383,SUP_004,PLT_EAST,REL,20250813,20250817,B001,CNY,DAP,APR
POX028384,SUP_004,PLT_SOUTH,REL,20250814,20250818,B001,CNY,DAP,APR
POX028385,SUP_004,PLT_EAST,REL,20250815,20250819,B001,CNY,DAP,APR
POX028386,SUP_004,PLT_SOUTH,REL,20250816,20250820,B001,CNY,DAP,APR
POX028387,SUP_004,PLT_EAST,REL,20250817,20250821,B001,CNY,DAP,APR
POX028388,SUP_004,PLT_SOUTH,REL,20250818,20250822,B001,CNY,DAP,APR
POX028389,SUP_004,PLT_EAST,REL,20250819,20250823,B001,CNY,DAP,APR
POX028390,SUP_004,PLT_SOUTH,REL,20250820,20250824,B001,CNY,DAP,APR
POX028391,SUP_004,PLT_EAST,REL,20250821,20250825,B001,CNY,DAP,APR
POX028392,SUP_004,PLT_SOUTH,REL,20250822,20250826,B001,CNY,DAP,APR
POX028393,SUP_004,PLT_EAST,REL,20250823,20250827,B001,CNY,DAP,APR
POX028394,SUP_004,PLT_SOUTH,REL,20250824,20250828,B001,CNY,DAP,APR
POX028395,SUP_004,PLT_EAST,REL,20250825,20250829,B001,CNY,DAP,APR
POX028396,SUP_004,PLT_SOUTH,REL,20250826,20250830,B001,CNY,DAP,APR
POX028397,SUP_004,PLT_EAST,REL,20250827,20250831,B001,CNY,DAP,APR
POX028398,SUP_004,PLT_SOUTH,REL,20250828,20250831,B001,CNY,DAP,APR
POX028399,SUP_004,PLT_EAST,REL,20250829,20250831,B001,CNY,DAP,APR
POX028400,SUP_004,PLT_SOUTH,REL,20250830,20250831,B001,CNY,DAP,APR
POX028401,SUP_004,PLT_EAST,REL,20250831,20250831,B001,CNY,DAP,APR
POX028402,SUP_004,PLT_SOUTH,REL,20250801,20250805,B001,CNY,DAP,APR
POX028403,SUP_004,PLT_EAST,REL,20250802,20250806,B001,CNY,DAP,APR
POX028404,SUP_004,PLT_SOUTH,REL,20250803,20250807,B001,CNY,DAP,APR
POX028405,SUP_004,PLT_EAST,REL,20250804,20250808,B001,CNY,DAP,APR
POX028406,SUP_004,PLT_SOUTH,REL,20250805,20250809,B001,CNY,DAP,APR
POX028407,SUP_004,PLT_EAST,REL,20250806,20250810,B001,CNY,DAP,APR
POX028408,SUP_004,PLT_SOUTH,REL,20250807,20250811,B001,CNY,DAP,APR
POX028409,SUP_004,PLT_EAST,REL,20250808,20250812,B001,CNY,DAP,APR
POX028410,SUP_004,PLT_SOUTH,REL,20250809,20250813,B001,CNY,DAP,APR
POX028411,SUP_004,PLT_EAST,REL,20250810,20250814,B001,CNY,DAP,APR
POX028412,SUP_004,PLT_SOUTH,REL,20250811,20250815,B001,CNY,DAP,APR
POX028413,SUP_004,PLT_EAST,REL,20250812,20250816,B001,CNY,DAP,APR
POX028414,SUP_004,PLT_SOUTH,REL,20250813,20250817,B001,CNY,DAP,APR
POX028415,SUP_004,PLT_EAST,REL,20250814,20250818,B001,CNY,DAP,APR
POX028416,SUP_004,PLT_SOUTH,REL,20250815,20250819,B001,CNY,DAP,APR
POX028417,SUP_004,PLT_EAST,REL,20250816,20250820,B001,CNY,DAP,APR
POX028418,SUP_004,PLT_SOUTH,REL,20250817,20250821,B001,CNY,DAP,APR
POX028419,SUP_004,PLT_EAST,REL,20250818,20250822,B001,CNY,DAP,APR
POX028420,SUP_004,PLT_SOUTH,REL,20250819,20250823,B001,CNY,DAP,APR
POX028421,SUP_004,PLT_EAST,REL,20250820,20250824,B001,CNY,DAP,APR
POX028422,SUP_004,PLT_SOUTH,REL,20250821,20250825,B001,CNY,DAP,APR
POX028423,SUP_004,PLT_EAST,REL,20250822,20250826,B001,CNY,DAP,APR
POX028424,SUP_004,PLT_SOUTH,REL,20250823,20250827,B001,CNY,DAP,APR
POX028425,SUP_004,PLT_EAST,REL,20250824,20250828,B001,CNY,DAP,APR
POX028426,SUP_004,PLT_SOUTH,REL,20250825,20250829,B001,CNY,DAP,APR
POX028427,SUP_004,PLT_EAST,REL,20250826,20250830,B001,CNY,DAP,APR
POX028428,SUP_004,PLT_SOUTH,REL,20250827,20250831,B001,CNY,DAP,APR
POX028429,SUP_004,PLT_EAST,REL,20250828,20250831,B001,CNY,DAP,APR
POX028430,SUP_004,PLT_SOUTH,REL,20250829,20250831,B001,CNY,DAP,APR
POX028431,SUP_004,PLT_EAST,REL,20250830,20250831,B001,CNY,DAP,APR
POX028432,SUP_004,PLT_SOUTH,REL,20250831,20250831,B001,CNY,DAP,APR
POX028433,SUP_004,PLT_EAST,REL,20250801,20250805,B001,CNY,DAP,APR
POX028434,SUP_004,PLT_SOUTH,REL,20250802,20250806,B001,CNY,DAP,APR
POX028435,SUP_004,PLT_EAST,REL,20250803,20250807,B001,CNY,DAP,APR
POX028436,SUP_004,PLT_SOUTH,REL,20250804,20250808,B001,CNY,DAP,APR
POX028437,SUP_004,PLT_EAST,REL,20250805,20250809,B001,CNY,DAP,APR
POX028438,SUP_004,PLT_SOUTH,REL,20250806,20250810,B001,CNY,DAP,APR
POX028439,SUP_004,PLT_EAST,REL,20250807,20250811,B001,CNY,DAP,APR
POX028440,SUP_004,PLT_SOUTH,REL,20250808,20250812,B001,CNY,DAP,APR
POX028441,SUP_004,PLT_EAST,REL,20250809,20250813,B001,CNY,DAP,APR
POX028442,SUP_004,PLT_SOUTH,REL,20250810,20250814,B001,CNY,DAP,APR
POX028443,SUP_004,PLT_EAST,REL,20250811,20250815,B001,CNY,DAP,APR
POX028444,SUP_004,PLT_SOUTH,REL,20250812,20250816,B001,CNY,DAP,APR
POX028445,SUP_004,PLT_EAST,REL,20250813,20250817,B001,CNY,DAP,APR
POX028446,SUP_004,PLT_SOUTH,REL,20250814,20250818,B001,CNY,DAP,APR
POX028447,SUP_004,PLT_EAST,REL,20250815,20250819,B001,CNY,DAP,APR
POX028448,SUP_004,PLT_SOUTH,REL,20250816,20250820,B001,CNY,DAP,APR
POX028449,SUP_004,PLT_EAST,REL,20250817,20250821,B001,CNY,DAP,APR
POX028450,SUP_004,PLT_SOUTH,REL,20250818,20250822,B001,CNY,DAP,APR
POX028451,SUP_004,PLT_EAST,REL,20250819,20250823,B001,CNY,DAP,APR
POX028452,SUP_004,PLT_SOUTH,REL,20250820,20250824,B001,CNY,DAP,APR
POX028453,SUP_004,PLT_EAST,REL,20250821,20250825,B001,CNY,DAP,APR
POX028454,SUP_004,PLT_SOUTH,REL,20250822,20250826,B001,CNY,DAP,APR
POX028455,SUP_004,PLT_EAST,REL,20250823,20250827,B001,CNY,DAP,APR
POX028456,SUP_004,PLT_SOUTH,REL,20250824,20250828,B001,CNY,DAP,APR
POX028457,SUP_004,PLT_EAST,REL,20250825,20250829,B001,CNY,DAP,APR
POX028458,SUP_004,PLT_SOUTH,REL,20250826,20250830,B001,CNY,DAP,APR
POX028459,SUP_004,PLT_EAST,REL,20250827,20250831,B001,CNY,DAP,APR
POX028460,SUP_004,PLT_SOUTH,REL,20250828,20250831,B001,CNY,DAP,APR
POX028461,SUP_005,PLT_SOUTH,REL,20250801,20250805,B001,CNY,DAP,APR
POX028462,SUP_005,PLT_EAST,REL,20250802,20250806,B001,CNY,DAP,APR
POX028463,SUP_005,PLT_SOUTH,REL,20250803,20250807,B001,CNY,DAP,APR
POX028464,SUP_005,PLT_EAST,REL,20250804,20250808,B001,CNY,DAP,APR
POX028465,SUP_005,PLT_SOUTH,REL,20250805,20250809,B001,CNY,DAP,APR
POX028466,SUP_005,PLT_EAST,REL,20250806,20250810,B001,CNY,DAP,APR
POX028467,SUP_005,PLT_SOUTH,REL,20250807,20250811,B001,CNY,DAP,APR
POX028468,SUP_005,PLT_EAST,REL,20250808,20250812,B001,CNY,DAP,APR
POX028469,SUP_005,PLT_SOUTH,REL,20250809,20250813,B001,CNY,DAP,APR
POX028470,SUP_005,PLT_EAST,REL,20250810,20250814,B001,CNY,DAP,APR
POX028471,SUP_005,PLT_SOUTH,REL,20250811,20250815,B001,CNY,DAP,APR
POX028472,SUP_005,PLT_EAST,REL,20250812,20250816,B001,CNY,DAP,APR
POX028473,SUP_005,PLT_SOUTH,REL,20250813,20250817,B001,CNY,DAP,APR
POX028474,SUP_005,PLT_EAST,REL,20250814,20250818,B001,CNY,DAP,APR
POX028475,SUP_005,PLT_SOUTH,REL,20250815,20250819,B001,CNY,DAP,APR
POX028476,SUP_005,PLT_EAST,REL,20250816,20250820,B001,CNY,DAP,APR
POX028477,SUP_005,PLT_SOUTH,REL,20250817,20250821,B001,CNY,DAP,APR
POX028478,SUP_005,PLT_EAST,REL,20250818,20250822,B001,CNY,DAP,APR
POX028479,SUP_005,PLT_SOUTH,REL,20250819,20250823,B001,CNY,DAP,APR
POX028480,SUP_005,PLT_EAST,REL,20250820,20250824,B001,CNY,DAP,APR
POX028481,SUP_005,PLT_SOUTH,REL,20250821,20250825,B001,CNY,DAP,APR
POX028482,SUP_005,PLT_EAST,REL,20250822,20250826,B001,CNY,DAP,APR
POX028483,SUP_005,PLT_SOUTH,REL,20250823,20250827,B001,CNY,DAP,APR
POX028484,SUP_005,PLT_EAST,REL,20250824,20250828,B001,CNY,DAP,APR
POX028485,SUP_005,PLT_SOUTH,REL,20250825,20250829,B001,CNY,DAP,APR
POX028486,SUP_005,PLT_EAST,REL,20250826,20250830,B001,CNY,DAP,APR
POX028487,SUP_005,PLT_SOUTH,REL,20250827,20250831,B001,CNY,DAP,APR
POX028488,SUP_005,PLT_EAST,REL,20250828,20250831,B001,CNY,DAP,APR
POX028489,SUP_005,PLT_SOUTH,REL,20250829,20250831,B001,CNY,DAP,APR
POX028490,SUP_005,PLT_EAST,REL,20250830,20250831,B001,CNY,DAP,APR
POX028491,SUP_005,PLT_SOUTH,REL,20250831,20250831,B001,CNY,DAP,APR
POX028492,SUP_005,PLT_EAST,REL,20250801,20250805,B001,CNY,DAP,APR
POX028493,SUP_005,PLT_SOUTH,REL,20250802,20250806,B001,CNY,DAP,APR
POX028494,SUP_005,PLT_EAST,REL,20250803,20250807,B001,CNY,DAP,APR
POX028495,SUP_005,PLT_SOUTH,REL,20250804,20250808,B001,CNY,DAP,APR
POX028496,SUP_005,PLT_EAST,REL,20250805,20250809,B001,CNY,DAP,APR
POX028497,SUP_005,PLT_SOUTH,REL,20250806,20250810,B001,CNY,DAP,APR
POX028498,SUP_005,PLT_EAST,REL,20250807,20250811,B001,CNY,DAP,APR
POX028499,SUP_005,PLT_SOUTH,REL,20250808,20250812,B001,CNY,DAP,APR
POX028500,SUP_005,PLT_EAST,REL,20250809,20250813,B001,CNY,DAP,APR
POX028501,SUP_005,PLT_SOUTH,REL,20250810,20250814,B001,CNY,DAP,APR
POX028502,SUP_005,PLT_EAST,REL,20250811,20250815,B001,CNY,DAP,APR
POX028503,SUP_005,PLT_SOUTH,REL,20250812,20250816,B001,CNY,DAP,APR
POX028504,SUP_005,PLT_EAST,REL,20250813,20250817,B001,CNY,DAP,APR
POX028505,SUP_005,PLT_SOUTH,REL,20250814,20250818,B001,CNY,DAP,APR
POX028506,SUP_005,PLT_EAST,REL,20250815,20250819,B001,CNY,DAP,APR
POX028507,SUP_005,PLT_SOUTH,REL,20250816,20250820,B001,CNY,DAP,APR
POX028508,SUP_005,PLT_EAST,REL,20250817,20250821,B001,CNY,DAP,APR
POX028509,SUP_005,PLT_SOUTH,REL,20250818,20250822,B001,CNY,DAP,APR
POX028510,SUP_005,PLT_EAST,REL,20250819,20250823,B001,CNY,DAP,APR
POX028511,SUP_005,PLT_SOUTH,REL,20250820,20250824,B001,CNY,DAP,APR
POX028512,SUP_005,PLT_EAST,REL,20250821,20250825,B001,CNY,DAP,APR
POX028513,SUP_005,PLT_SOUTH,REL,20250822,20250826,B001,CNY,DAP,APR
POX028514,SUP_005,PLT_EAST,REL,20250823,20250827,B001,CNY,DAP,APR
POX028515,SUP_005,PLT_SOUTH,REL,20250824,20250828,B001,CNY,DAP,APR
POX028516,SUP_005,PLT_EAST,REL,20250825,20250829,B001,CNY,DAP,APR
POX028517,SUP_005,PLT_SOUTH,REL,20250826,20250830,B001,CNY,DAP,APR
POX028518,SUP_005,PLT_EAST,REL,20250827,20250831,B001,CNY,DAP,APR
POX028519,SUP_005,PLT_SOUTH,REL,20250828,20250831,B001,CNY,DAP,APR
POX028520,SUP_005,PLT_EAST,REL,20250829,20250831,B001,CNY,DAP,APR
POX028521,SUP_005,PLT_SOUTH,REL,20250830,20250831,B001,CNY,DAP,APR
POX028522,SUP_005,PLT_EAST,REL,20250831,20250831,B001,CNY,DAP,APR
POX028523,SUP_005,PLT_SOUTH,REL,20250801,20250805,B001,CNY,DAP,APR
POX028524,SUP_005,PLT_EAST,REL,20250802,20250806,B001,CNY,DAP,APR
POX028525,SUP_005,PLT_SOUTH,REL,20250803,20250807,B001,CNY,DAP,APR
POX028526,SUP_005,PLT_EAST,REL,20250804,20250808,B001,CNY,DAP,APR
POX028527,SUP_005,PLT_SOUTH,REL,20250805,20250809,B001,CNY,DAP,APR
POX028528,SUP_005,PLT_EAST,REL,20250806,20250810,B001,CNY,DAP,APR
POX028529,SUP_005,PLT_SOUTH,REL,20250807,20250811,B001,CNY,DAP,APR
POX028530,SUP_005,PLT_EAST,REL,20250808,20250812,B001,CNY,DAP,APR
POX028531,SUP_005,PLT_SOUTH,REL,20250809,20250813,B001,CNY,DAP,APR
POX028532,SUP_005,PLT_EAST,REL,20250810,20250814,B001,CNY,DAP,APR
POX028533,SUP_005,PLT_SOUTH,REL,20250811,20250815,B001,CNY,DAP,APR
POX028534,SUP_005,PLT_EAST,REL,20250812,20250816,B001,CNY,DAP,APR
POX028535,SUP_005,PLT_SOUTH,REL,20250813,20250817,B001,CNY,DAP,APR
POX028536,SUP_005,PLT_EAST,REL,20250814,20250818,B001,CNY,DAP,APR
POX028537,SUP_005,PLT_SOUTH,REL,20250815,20250819,B001,CNY,DAP,APR
POX028538,SUP_005,PLT_EAST,REL,20250816,20250820,B001,CNY,DAP,APR
POX028539,SUP_005,PLT_SOUTH,REL,20250817,20250821,B001,CNY,DAP,APR
POX028540,SUP_005,PLT_EAST,REL,20250818,20250822,B001,CNY,DAP,APR
POX028541,SUP_005,PLT_SOUTH,REL,20250819,20250823,B001,CNY,DAP,APR
POX028542,SUP_005,PLT_EAST,REL,20250820,20250824,B001,CNY,DAP,APR
POX028543,SUP_005,PLT_SOUTH,REL,20250821,20250825,B001,CNY,DAP,APR
POX028544,SUP_005,PLT_EAST,REL,20250822,20250826,B001,CNY,DAP,APR
POX028545,SUP_005,PLT_SOUTH,REL,20250823,20250827,B001,CNY,DAP,APR
POX028546,SUP_005,PLT_EAST,REL,20250824,20250828,B001,CNY,DAP,APR
POX028547,SUP_005,PLT_SOUTH,REL,20250825,20250829,B001,CNY,DAP,APR
POX028548,SUP_005,PLT_EAST,REL,20250826,20250830,B001,CNY,DAP,APR
POX028549,SUP_005,PLT_SOUTH,REL,20250827,20250831,B001,CNY,DAP,APR
POX028550,SUP_005,PLT_EAST,REL,20250828,20250831,B001,CNY,DAP,APR
POX028551,SUP_006,PLT_EAST,REL,20250801,20250805,B001,CNY,DAP,APR
POX028552,SUP_006,PLT_SOUTH,REL,20250802,20250806,B001,CNY,DAP,APR
POX028553,SUP_006,PLT_EAST,REL,20250803,20250807,B001,CNY,DAP,APR
POX028554,SUP_006,PLT_SOUTH,REL,20250804,20250808,B001,CNY,DAP,APR
POX028555,SUP_006,PLT_EAST,REL,20250805,20250809,B001,CNY,DAP,APR
POX028556,SUP_006,PLT_SOUTH,REL,20250806,20250810,B001,CNY,DAP,APR
POX028557,SUP_006,PLT_EAST,REL,20250807,20250811,B001,CNY,DAP,APR
POX028558,SUP_006,PLT_SOUTH,REL,20250808,20250812,B001,CNY,DAP,APR
POX028559,SUP_006,PLT_EAST,REL,20250809,20250813,B001,CNY,DAP,APR
POX028560,SUP_006,PLT_SOUTH,REL,20250810,20250814,B001,CNY,DAP,APR
POX028561,SUP_006,PLT_EAST,REL,20250811,20250815,B001,CNY,DAP,APR
POX028562,SUP_006,PLT_SOUTH,REL,20250812,20250816,B001,CNY,DAP,APR
POX028563,SUP_006,PLT_EAST,REL,20250813,20250817,B001,CNY,DAP,APR
POX028564,SUP_006,PLT_SOUTH,REL,20250814,20250818,B001,CNY,DAP,APR
POX028565,SUP_006,PLT_EAST,REL,20250815,20250819,B001,CNY,DAP,APR
POX028566,SUP_006,PLT_SOUTH,REL,20250816,20250820,B001,CNY,DAP,APR
POX028567,SUP_006,PLT_EAST,REL,20250817,20250821,B001,CNY,DAP,APR
POX028568,SUP_006,PLT_SOUTH,REL,20250818,20250822,B001,CNY,DAP,APR
POX028569,SUP_006,PLT_EAST,REL,20250819,20250823,B001,CNY,DAP,APR
POX028570,SUP_006,PLT_SOUTH,REL,20250820,20250824,B001,CNY,DAP,APR
POX028571,SUP_006,PLT_EAST,REL,20250821,20250825,B001,CNY,DAP,APR
POX028572,SUP_006,PLT_SOUTH,REL,20250822,20250826,B001,CNY,DAP,APR
POX028573,SUP_006,PLT_EAST,REL,20250823,20250827,B001,CNY,DAP,APR
POX028574,SUP_006,PLT_SOUTH,REL,20250824,20250828,B001,CNY,DAP,APR
POX028575,SUP_006,PLT_EAST,REL,20250825,20250829,B001,CNY,DAP,APR
POX028576,SUP_006,PLT_SOUTH,REL,20250826,20250830,B001,CNY,DAP,APR
POX028577,SUP_006,PLT_EAST,REL,20250827,20250831,B001,CNY,DAP,APR
POX028578,SUP_006,PLT_SOUTH,REL,20250828,20250831,B001,CNY,DAP,APR
POX028579,SUP_006,PLT_EAST,REL,20250829,20250831,B001,CNY,DAP,APR
POX028580,SUP_006,PLT_SOUTH,REL,20250830,20250831,B001,CNY,DAP,APR
POX028581,SUP_006,PLT_EAST,REL,20250831,20250831,B001,CNY,DAP,APR
POX028582,SUP_006,PLT_SOUTH,REL,20250801,20250805,B001,CNY,DAP,APR
POX028583,SUP_006,PLT_EAST,REL,20250802,20250806,B001,CNY,DAP,APR
POX028584,SUP_006,PLT_SOUTH,REL,20250803,20250807,B001,CNY,DAP,APR
POX028585,SUP_006,PLT_EAST,REL,20250804,20250808,B001,CNY,DAP,APR
POX028586,SUP_006,PLT_SOUTH,REL,20250805,20250809,B001,CNY,DAP,APR
POX028587,SUP_006,PLT_EAST,REL,20250806,20250810,B001,CNY,DAP,APR
POX028588,SUP_006,PLT_SOUTH,REL,20250807,20250811,B001,CNY,DAP,APR
POX028589,SUP_006,PLT_EAST,REL,20250808,20250812,B001,CNY,DAP,APR
POX028590,SUP_006,PLT_SOUTH,REL,20250809,20250813,B001,CNY,DAP,APR
POX028591,SUP_006,PLT_EAST,REL,20250810,20250814,B001,CNY,DAP,APR
POX028592,SUP_006,PLT_SOUTH,REL,20250811,20250815,B001,CNY,DAP,APR
POX028593,SUP_006,PLT_EAST,REL,20250812,20250816,B001,CNY,DAP,APR
POX028594,SUP_006,PLT_SOUTH,REL,20250813,20250817,B001,CNY,DAP,APR
POX028595,SUP_006,PLT_EAST,REL,20250814,20250818,B001,CNY,DAP,APR
POX028596,SUP_006,PLT_SOUTH,REL,20250815,20250819,B001,CNY,DAP,APR
POX028597,SUP_006,PLT_EAST,REL,20250816,20250820,B001,CNY,DAP,APR
POX028598,SUP_006,PLT_SOUTH,REL,20250817,20250821,B001,CNY,DAP,APR
POX028599,SUP_006,PLT_EAST,REL,20250818,20250822,B001,CNY,DAP,APR
POX028600,SUP_006,PLT_SOUTH,REL,20250819,20250823,B001,CNY,DAP,APR
POX028601,SUP_006,PLT_EAST,REL,20250820,20250824,B001,CNY,DAP,APR
POX028602,SUP_006,PLT_SOUTH,REL,20250821,20250825,B001,CNY,DAP,APR
POX028603,SUP_006,PLT_EAST,REL,20250822,20250826,B001,CNY,DAP,APR
POX028604,SUP_006,PLT_SOUTH,REL,20250823,20250827,B001,CNY,DAP,APR
POX028605,SUP_006,PLT_EAST,REL,20250824,20250828,B001,CNY,DAP,APR
POX028606,SUP_006,PLT_SOUTH,REL,20250825,20250829,B001,CNY,DAP,APR
POX028607,SUP_006,PLT_EAST,REL,20250826,20250830,B001,CNY,DAP,APR
POX028608,SUP_006,PLT_SOUTH,REL,20250827,20250831,B001,CNY,DAP,APR
POX028609,SUP_006,PLT_EAST,REL,20250828,20250831,B001,CNY,DAP,APR
POX028610,SUP_006,PLT_SOUTH,REL,20250829,20250831,B001,CNY,DAP,APR
POX028611,SUP_006,PLT_EAST,REL,20250830,20250831,B001,CNY,DAP,APR
POX028612,SUP_006,PLT_SOUTH,REL,20250831,20250831,B001,CNY,DAP,APR
POX028613,SUP_006,PLT_EAST,REL,20250801,20250805,B001,CNY,DAP,APR
POX028614,SUP_006,PLT_SOUTH,REL,20250802,20250806,B001,CNY,DAP,APR
POX028615,SUP_006,PLT_EAST,REL,20250803,20250807,B001,CNY,DAP,APR
POX028616,SUP_006,PLT_SOUTH,REL,20250804,20250808,B001,CNY,DAP,APR
POX028617,SUP_006,PLT_EAST,REL,20250805,20250809,B001,CNY,DAP,APR
POX028618,SUP_006,PLT_SOUTH,REL,20250806,20250810,B001,CNY,DAP,APR
POX028619,SUP_006,PLT_EAST,REL,20250807,20250811,B001,CNY,DAP,APR
POX028620,SUP_006,PLT_SOUTH,REL,20250808,20250812,B001,CNY,DAP,APR
POX028621,SUP_006,PLT_EAST,REL,20250809,20250813,B001,CNY,DAP,APR
POX028622,SUP_006,PLT_SOUTH,REL,20250810,20250814,B001,CNY,DAP,APR
POX028623,SUP_006,PLT_EAST,REL,20250811,20250815,B001,CNY,DAP,APR
POX028624,SUP_006,PLT_SOUTH,REL,20250812,20250816,B001,CNY,DAP,APR
POX028625,SUP_006,PLT_EAST,REL,20250813,20250817,B001,CNY,DAP,APR
POX028626,SUP_006,PLT_SOUTH,REL,20250814,20250818,B001,CNY,DAP,APR
POX028627,SUP_006,PLT_EAST,REL,20250815,20250819,B001,CNY,DAP,APR
POX028628,SUP_006,PLT_SOUTH,REL,20250816,20250820,B001,CNY,DAP,APR
POX028629,SUP_006,PLT_EAST,REL,20250817,20250821,B001,CNY,DAP,APR
POX028630,SUP_006,PLT_SOUTH,REL,20250818,20250822,B001,CNY,DAP,APR
POX028631,SUP_006,PLT_EAST,REL,20250819,20250823,B001,CNY,DAP,APR
POX028632,SUP_006,PLT_SOUTH,REL,20250820,20250824,B001,CNY,DAP,APR
POX028633,SUP_006,PLT_EAST,REL,20250821,20250825,B001,CNY,DAP,APR
POX028634,SUP_006,PLT_SOUTH,REL,20250822,20250826,B001,CNY,DAP,APR
POX028635,SUP_006,PLT_EAST,REL,20250823,20250827,B001,CNY,DAP,APR
POX028636,SUP_006,PLT_SOUTH,REL,20250824,20250828,B001,CNY,DAP,APR
POX028637,SUP_006,PLT_EAST,REL,20250825,20250829,B001,CNY,DAP,APR
POX028638,SUP_006,PLT_SOUTH,REL,20250826,20250830,B001,CNY,DAP,APR
POX028639,SUP_006,PLT_EAST,REL,20250827,20250831,B001,CNY,DAP,APR
POX028640,SUP_006,PLT_SOUTH,REL,20250828,20250831,B001,CNY,DAP,APR
POX028641,SUP_001,PLT_SOUTH,REL,20250901,20250905,B001,CNY,DAP,APR
