sales_order_line_id,sales_order_id,material_id,order_qty,order_quantity,net_amt,line_status_cd,promise_dt_key,discount_amt,tax_amt,ship_from_wh_id,priority_cd,requested_ship_dt_key
SOLX0194102,SOX019410,MAT_FG_1005,116,116,75980.0,REL,20250724,0.0,0.0,WH_E_FG,N,20250101
SOLX0194103,SOX019410,MAT_FG_1006,117,117,80730.0,REL,20250724,0.0,0.0,WH_E_FG,N,20250101
SOLX0194111,SOX019411,MAT_FG_1005,116,116,71920.0,REL,20250725,0.0,0.0,WH_E_FG,N,20250101
SOLX0194112,SOX019411,MAT_FG_1006,117,117,76635.0,REL,20250725,0.0,0.0,WH_E_FG,N,20250101
SOLX0194121,SOX019412,MAT_FG_1006,117,117,72540.0,SHP,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194122,SOX019412,MAT_FG_1001,118,118,77290.0,SHP,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194123,SOX019412,MAT_FG_1002,119,119,82110.0,SHP,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194131,SOX019413,MAT_FG_1001,118,118,73160.0,REL,20250727,0.0,0.0,WH_E_FG,N,20250101
SOLX0194132,SOX019413,MAT_FG_1002,119,119,77945.0,REL,20250727,0.0,0.0,WH_E_FG,N,20250101
SOLX0194141,SOX019414,MAT_FG_1002,119,119,73780.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194142,SOX019414,MAT_FG_1003,120,120,78600.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194143,SOX019414,MAT_FG_1004,121,121,83490.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194151,SOX019415,MAT_FG_1003,120,120,74400.0,SHP,20250729,0.0,0.0,WH_E_FG,N,20250101
SOLX0194152,SOX019415,MAT_FG_1004,121,121,79255.0,SHP,20250729,0.0,0.0,WH_E_FG,N,20250101
SOLX0194161,SOX019416,MAT_FG_1004,121,121,75020.0,REL,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194162,SOX019416,MAT_FG_1005,122,122,79910.0,REL,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194163,SOX019416,MAT_FG_1006,123,123,84870.0,REL,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194171,SOX019417,MAT_FG_1005,122,122,75640.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194172,SOX019417,MAT_FG_1006,123,123,80565.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194181,SOX019418,MAT_FG_1006,123,123,76260.0,CNL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194182,SOX019418,MAT_FG_1001,124,124,81220.0,CNL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194183,SOX019418,MAT_FG_1002,125,125,86250.0,CNL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194191,SOX019419,MAT_FG_1001,124,124,76880.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194192,SOX019419,MAT_FG_1002,125,125,81875.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194201,SOX019420,MAT_FG_1002,125,125,77500.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194202,SOX019420,MAT_FG_1003,126,126,82530.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194203,SOX019420,MAT_FG_1004,127,127,87630.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194211,SOX019421,MAT_FG_1003,126,126,78120.0,SHP,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194212,SOX019421,MAT_FG_1004,127,127,83185.0,SHP,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194221,SOX019422,MAT_FG_1004,127,127,78740.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194222,SOX019422,MAT_FG_1005,128,128,83840.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194223,SOX019422,MAT_FG_1006,129,129,89010.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194231,SOX019423,MAT_FG_1005,128,128,79360.0,REL,20250706,0.0,0.0,WH_E_FG,N,20250101
SOLX0194232,SOX019423,MAT_FG_1006,129,129,84495.0,REL,20250706,0.0,0.0,WH_E_FG,N,20250101
SOLX0194241,SOX019424,MAT_FG_1006,129,129,79980.0,SHP,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194242,SOX019424,MAT_FG_1001,130,130,85150.0,SHP,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194243,SOX019424,MAT_FG_1002,131,131,90390.0,SHP,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194251,SOX019425,MAT_FG_1001,130,130,80600.0,REL,20250708,0.0,0.0,WH_E_FG,N,20250101
SOLX0194252,SOX019425,MAT_FG_1002,131,131,85805.0,REL,20250708,0.0,0.0,WH_E_FG,N,20250101
SOLX0194261,SOX019426,MAT_FG_1002,131,131,81220.0,REL,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194262,SOX019426,MAT_FG_1003,132,132,86460.0,REL,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194263,SOX019426,MAT_FG_1004,133,133,91770.0,REL,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194271,SOX019427,MAT_FG_1003,132,132,81840.0,SHP,20250710,0.0,0.0,WH_E_FG,N,20250101
SOLX0194272,SOX019427,MAT_FG_1004,133,133,87115.0,SHP,20250710,0.0,0.0,WH_E_FG,N,20250101
SOLX0194281,SOX019428,MAT_FG_1004,133,133,82460.0,REL,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194282,SOX019428,MAT_FG_1005,134,134,87770.0,REL,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194283,SOX019428,MAT_FG_1006,135,135,93150.0,REL,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194291,SOX019429,MAT_FG_1005,134,134,83080.0,REL,20250712,0.0,0.0,WH_E_FG,N,20250101
SOLX0194292,SOX019429,MAT_FG_1006,135,135,88425.0,REL,20250712,0.0,0.0,WH_E_FG,N,20250101
SOLX0194301,SOX019430,MAT_FG_1006,135,135,83700.0,SHP,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194302,SOX019430,MAT_FG_1001,66,66,43230.0,SHP,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194303,SOX019430,MAT_FG_1002,67,67,46230.0,SHP,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194311,SOX019431,MAT_FG_1001,66,66,40920.0,REL,20250714,0.0,0.0,WH_E_FG,N,20250101
SOLX0194312,SOX019431,MAT_FG_1002,67,67,43885.0,REL,20250714,0.0,0.0,WH_E_FG,N,20250101
SOLX0194321,SOX019432,MAT_FG_1002,67,67,41540.0,REL,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194322,SOX019432,MAT_FG_1003,68,68,44540.0,REL,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194323,SOX019432,MAT_FG_1004,69,69,47610.0,REL,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194331,SOX019433,MAT_FG_1003,68,68,42160.0,SHP,20250716,0.0,0.0,WH_E_FG,N,20250101
SOLX0194332,SOX019433,MAT_FG_1004,69,69,45195.0,SHP,20250716,0.0,0.0,WH_E_FG,N,20250101
SOLX0194341,SOX019434,MAT_FG_1004,69,69,42780.0,REL,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194342,SOX019434,MAT_FG_1005,70,70,45850.0,REL,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194343,SOX019434,MAT_FG_1006,71,71,48990.0,REL,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194351,SOX019435,MAT_FG_1005,70,70,43400.0,REL,20250718,0.0,0.0,WH_E_FG,N,20250101
SOLX0194352,SOX019435,MAT_FG_1006,71,71,46505.0,REL,20250718,0.0,0.0,WH_E_FG,N,20250101
SOLX0194361,SOX019436,MAT_FG_1006,71,71,44020.0,SHP,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194362,SOX019436,MAT_FG_1001,72,72,47160.0,SHP,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194363,SOX019436,MAT_FG_1002,73,73,50370.0,SHP,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194371,SOX019437,MAT_FG_1001,72,72,44640.0,CNL,20250720,0.0,0.0,WH_E_FG,N,20250101
SOLX0194372,SOX019437,MAT_FG_1002,73,73,47815.0,CNL,20250720,0.0,0.0,WH_E_FG,N,20250101
SOLX0194381,SOX019438,MAT_FG_1002,73,73,45260.0,REL,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194382,SOX019438,MAT_FG_1003,74,74,48470.0,REL,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194383,SOX019438,MAT_FG_1004,75,75,51750.0,REL,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194391,SOX019439,MAT_FG_1003,74,74,45880.0,SHP,20250722,0.0,0.0,WH_E_FG,N,20250101
SOLX0194392,SOX019439,MAT_FG_1004,75,75,49125.0,SHP,20250722,0.0,0.0,WH_E_FG,N,20250101
SOLX0194401,SOX019440,MAT_FG_1004,75,75,46500.0,REL,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194402,SOX019440,MAT_FG_1005,76,76,49780.0,REL,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194403,SOX019440,MAT_FG_1006,77,77,53130.0,REL,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194411,SOX019441,MAT_FG_1004,67,67,41540.0,CNL,20250706,0.0,0.0,WH_E_FG,N,20250101
SOLX0194412,SOX019441,MAT_FG_1005,68,68,44540.0,CNL,20250706,0.0,0.0,WH_E_FG,N,20250101
SOLX0194421,SOX019442,MAT_FG_1005,68,68,42160.0,REL,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194422,SOX019442,MAT_FG_1006,69,69,45195.0,REL,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194423,SOX019442,MAT_FG_1001,70,70,48300.0,REL,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194431,SOX019443,MAT_FG_1006,69,69,42780.0,REL,20250708,0.0,0.0,WH_E_FG,N,20250101
SOLX0194432,SOX019443,MAT_FG_1001,70,70,45850.0,REL,20250708,0.0,0.0,WH_E_FG,N,20250101
SOLX0194441,SOX019444,MAT_FG_1001,70,70,43400.0,SHP,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194442,SOX019444,MAT_FG_1002,71,71,46505.0,SHP,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194443,SOX019444,MAT_FG_1003,72,72,49680.0,SHP,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194451,SOX019445,MAT_FG_1002,71,71,44020.0,REL,20250710,0.0,0.0,WH_E_FG,N,20250101
SOLX0194452,SOX019445,MAT_FG_1003,72,72,47160.0,REL,20250710,0.0,0.0,WH_E_FG,N,20250101
SOLX0194461,SOX019446,MAT_FG_1003,72,72,44640.0,REL,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194462,SOX019446,MAT_FG_1004,73,73,47815.0,REL,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194463,SOX019446,MAT_FG_1005,74,74,51060.0,REL,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194471,SOX019447,MAT_FG_1004,73,73,45260.0,SHP,20250712,0.0,0.0,WH_E_FG,N,20250101
SOLX0194472,SOX019447,MAT_FG_1005,74,74,48470.0,SHP,20250712,0.0,0.0,WH_E_FG,N,20250101
SOLX0194481,SOX019448,MAT_FG_1005,74,74,45880.0,REL,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194482,SOX019448,MAT_FG_1006,75,75,49125.0,REL,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194483,SOX019448,MAT_FG_1001,76,76,52440.0,REL,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194491,SOX019449,MAT_FG_1006,75,75,46500.0,REL,20250714,0.0,0.0,WH_E_FG,N,20250101
SOLX0194492,SOX019449,MAT_FG_1001,76,76,49780.0,REL,20250714,0.0,0.0,WH_E_FG,N,20250101
SOLX0194501,SOX019450,MAT_FG_1001,76,76,47120.0,SHP,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194502,SOX019450,MAT_FG_1002,77,77,50435.0,SHP,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194503,SOX019450,MAT_FG_1003,78,78,53820.0,SHP,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194511,SOX019451,MAT_FG_1002,77,77,47740.0,REL,20250716,0.0,0.0,WH_E_FG,N,20250101
SOLX0194512,SOX019451,MAT_FG_1003,78,78,51090.0,REL,20250716,0.0,0.0,WH_E_FG,N,20250101
SOLX0194521,SOX019452,MAT_FG_1003,78,78,48360.0,REL,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194522,SOX019452,MAT_FG_1004,79,79,51745.0,REL,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194523,SOX019452,MAT_FG_1005,80,80,55200.0,REL,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194531,SOX019453,MAT_FG_1004,79,79,48980.0,SHP,20250718,0.0,0.0,WH_E_FG,N,20250101
SOLX0194532,SOX019453,MAT_FG_1005,80,80,52400.0,SHP,20250718,0.0,0.0,WH_E_FG,N,20250101
SOLX0194541,SOX019454,MAT_FG_1005,80,80,49600.0,REL,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194542,SOX019454,MAT_FG_1006,81,81,53055.0,REL,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194543,SOX019454,MAT_FG_1001,82,82,56580.0,REL,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194551,SOX019455,MAT_FG_1006,81,81,50220.0,REL,20250720,0.0,0.0,WH_E_FG,N,20250101
SOLX0194552,SOX019455,MAT_FG_1001,82,82,53710.0,REL,20250720,0.0,0.0,WH_E_FG,N,20250101
SOLX0194561,SOX019456,MAT_FG_1001,82,82,50840.0,SHP,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194562,SOX019456,MAT_FG_1002,83,83,54365.0,SHP,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194563,SOX019456,MAT_FG_1003,84,84,57960.0,SHP,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194571,SOX019457,MAT_FG_1002,83,83,51460.0,REL,20250722,0.0,0.0,WH_E_FG,N,20250101
SOLX0194572,SOX019457,MAT_FG_1003,84,84,55020.0,REL,20250722,0.0,0.0,WH_E_FG,N,20250101
SOLX0194581,SOX019458,MAT_FG_1003,84,84,52080.0,REL,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194582,SOX019458,MAT_FG_1004,85,85,55675.0,REL,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194583,SOX019458,MAT_FG_1005,86,86,59340.0,REL,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194591,SOX019459,MAT_FG_1004,85,85,52700.0,SHP,20250724,0.0,0.0,WH_E_FG,N,20250101
SOLX0194592,SOX019459,MAT_FG_1005,86,86,56330.0,SHP,20250724,0.0,0.0,WH_E_FG,N,20250101
SOLX0194601,SOX019460,MAT_FG_1005,86,86,53320.0,CNL,20250725,0.0,0.0,WH_E_FG,N,20250101
SOLX0194602,SOX019460,MAT_FG_1006,87,87,56985.0,CNL,20250725,0.0,0.0,WH_E_FG,N,20250101
SOLX0194603,SOX019460,MAT_FG_1001,88,88,60720.0,CNL,20250725,0.0,0.0,WH_E_FG,N,20250101
SOLX0194611,SOX019461,MAT_FG_1006,87,87,53940.0,REL,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194612,SOX019461,MAT_FG_1001,88,88,57640.0,REL,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194621,SOX019462,MAT_FG_1001,88,88,54560.0,SHP,20250727,0.0,0.0,WH_E_FG,N,20250101
SOLX0194622,SOX019462,MAT_FG_1002,89,89,58295.0,SHP,20250727,0.0,0.0,WH_E_FG,N,20250101
SOLX0194623,SOX019462,MAT_FG_1003,90,90,62100.0,SHP,20250727,0.0,0.0,WH_E_FG,N,20250101
SOLX0194631,SOX019463,MAT_FG_1002,89,89,55180.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194632,SOX019463,MAT_FG_1003,90,90,58950.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194641,SOX019464,MAT_FG_1003,90,90,55800.0,REL,20250729,0.0,0.0,WH_E_FG,N,20250101
SOLX0194642,SOX019464,MAT_FG_1004,91,91,59605.0,REL,20250729,0.0,0.0,WH_E_FG,N,20250101
SOLX0194643,SOX019464,MAT_FG_1005,92,92,63480.0,REL,20250729,0.0,0.0,WH_E_FG,N,20250101
SOLX0194651,SOX019465,MAT_FG_1004,91,91,56420.0,SHP,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194652,SOX019465,MAT_FG_1005,92,92,60260.0,SHP,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194661,SOX019466,MAT_FG_1005,92,92,57040.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194662,SOX019466,MAT_FG_1006,93,93,60915.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194663,SOX019466,MAT_FG_1001,94,94,64860.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194671,SOX019467,MAT_FG_1006,93,93,57660.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194672,SOX019467,MAT_FG_1001,94,94,61570.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194681,SOX019468,MAT_FG_1001,94,94,58280.0,SHP,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194682,SOX019468,MAT_FG_1002,95,95,62225.0,SHP,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194683,SOX019468,MAT_FG_1003,96,96,66240.0,SHP,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194691,SOX019469,MAT_FG_1002,95,95,58900.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194692,SOX019469,MAT_FG_1003,96,96,62880.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194701,SOX019470,MAT_FG_1003,96,96,59520.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194702,SOX019470,MAT_FG_1004,97,97,63535.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194703,SOX019470,MAT_FG_1005,98,98,67620.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194711,SOX019471,MAT_FG_1004,97,97,60140.0,SHP,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194712,SOX019471,MAT_FG_1005,98,98,64190.0,SHP,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194721,SOX019472,MAT_FG_1005,98,98,60760.0,REL,20250706,0.0,0.0,WH_E_FG,N,20250101
SOLX0194722,SOX019472,MAT_FG_1006,99,99,64845.0,REL,20250706,0.0,0.0,WH_E_FG,N,20250101
SOLX0194723,SOX019472,MAT_FG_1001,100,100,69000.0,REL,20250706,0.0,0.0,WH_E_FG,N,20250101
SOLX0194731,SOX019473,MAT_FG_1006,99,99,61380.0,REL,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194732,SOX019473,MAT_FG_1001,100,100,65500.0,REL,20250707,0.0,0.0,WH_E_FG,N,20250101
SOLX0194741,SOX019474,MAT_FG_1001,100,100,62000.0,SHP,20250708,0.0,0.0,WH_E_FG,N,20250101
SOLX0194742,SOX019474,MAT_FG_1002,101,101,66155.0,SHP,20250708,0.0,0.0,WH_E_FG,N,20250101
SOLX0194743,SOX019474,MAT_FG_1003,102,102,70380.0,SHP,20250708,0.0,0.0,WH_E_FG,N,20250101
SOLX0194751,SOX019475,MAT_FG_1002,101,101,62620.0,REL,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194752,SOX019475,MAT_FG_1003,102,102,66810.0,REL,20250709,0.0,0.0,WH_E_FG,N,20250101
SOLX0194761,SOX019476,MAT_FG_1003,102,102,63240.0,REL,20250710,0.0,0.0,WH_E_FG,N,20250101
SOLX0194762,SOX019476,MAT_FG_1004,103,103,67465.0,REL,20250710,0.0,0.0,WH_E_FG,N,20250101
SOLX0194763,SOX019476,MAT_FG_1005,104,104,71760.0,REL,20250710,0.0,0.0,WH_E_FG,N,20250101
SOLX0194771,SOX019477,MAT_FG_1004,103,103,63860.0,SHP,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194772,SOX019477,MAT_FG_1005,104,104,68120.0,SHP,20250711,0.0,0.0,WH_E_FG,N,20250101
SOLX0194781,SOX019478,MAT_FG_1005,104,104,64480.0,REL,20250712,0.0,0.0,WH_E_FG,N,20250101
SOLX0194782,SOX019478,MAT_FG_1006,105,105,68775.0,REL,20250712,0.0,0.0,WH_E_FG,N,20250101
SOLX0194783,SOX019478,MAT_FG_1001,106,106,73140.0,REL,20250712,0.0,0.0,WH_E_FG,N,20250101
SOLX0194791,SOX019479,MAT_FG_1006,105,105,65100.0,CNL,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194792,SOX019479,MAT_FG_1001,106,106,69430.0,CNL,20250713,0.0,0.0,WH_E_FG,N,20250101
SOLX0194801,SOX019480,MAT_FG_1001,106,106,65720.0,SHP,20250714,0.0,0.0,WH_E_FG,N,20250101
SOLX0194802,SOX019480,MAT_FG_1002,107,107,70085.0,SHP,20250714,0.0,0.0,WH_E_FG,N,20250101
SOLX0194803,SOX019480,MAT_FG_1003,108,108,74520.0,SHP,20250714,0.0,0.0,WH_E_FG,N,20250101
SOLX0194811,SOX019481,MAT_FG_1002,107,107,66340.0,REL,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194812,SOX019481,MAT_FG_1003,108,108,70740.0,REL,20250715,0.0,0.0,WH_E_FG,N,20250101
SOLX0194821,SOX019482,MAT_FG_1003,108,108,66960.0,REL,20250716,0.0,0.0,WH_E_FG,N,20250101
SOLX0194822,SOX019482,MAT_FG_1004,109,109,71395.0,REL,20250716,0.0,0.0,WH_E_FG,N,20250101
SOLX0194823,SOX019482,MAT_FG_1005,110,110,75900.0,REL,20250716,0.0,0.0,WH_E_FG,N,20250101
SOLX0194831,SOX019483,MAT_FG_1004,109,109,67580.0,SHP,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194832,SOX019483,MAT_FG_1005,110,110,72050.0,SHP,20250717,0.0,0.0,WH_E_FG,N,20250101
SOLX0194841,SOX019484,MAT_FG_1005,110,110,68200.0,REL,20250718,0.0,0.0,WH_E_FG,N,20250101
SOLX0194842,SOX019484,MAT_FG_1006,111,111,72705.0,REL,20250718,0.0,0.0,WH_E_FG,N,20250101
SOLX0194843,SOX019484,MAT_FG_1001,112,112,77280.0,REL,20250718,0.0,0.0,WH_E_FG,N,20250101
SOLX0194851,SOX019485,MAT_FG_1006,111,111,68820.0,REL,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194852,SOX019485,MAT_FG_1001,112,112,73360.0,REL,20250719,0.0,0.0,WH_E_FG,N,20250101
SOLX0194861,SOX019486,MAT_FG_1001,112,112,69440.0,SHP,20250720,0.0,0.0,WH_E_FG,N,20250101
SOLX0194862,SOX019486,MAT_FG_1002,113,113,74015.0,SHP,20250720,0.0,0.0,WH_E_FG,N,20250101
SOLX0194863,SOX019486,MAT_FG_1003,114,114,78660.0,SHP,20250720,0.0,0.0,WH_E_FG,N,20250101
SOLX0194871,SOX019487,MAT_FG_1002,113,113,70060.0,REL,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194872,SOX019487,MAT_FG_1003,114,114,74670.0,REL,20250721,0.0,0.0,WH_E_FG,N,20250101
SOLX0194881,SOX019488,MAT_FG_1003,114,114,70680.0,REL,20250722,0.0,0.0,WH_E_FG,N,20250101
SOLX0194882,SOX019488,MAT_FG_1004,115,115,75325.0,REL,20250722,0.0,0.0,WH_E_FG,N,20250101
SOLX0194883,SOX019488,MAT_FG_1005,116,116,80040.0,REL,20250722,0.0,0.0,WH_E_FG,N,20250101
SOLX0194891,SOX019489,MAT_FG_1004,115,115,71300.0,SHP,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194892,SOX019489,MAT_FG_1005,116,116,75980.0,SHP,20250723,0.0,0.0,WH_E_FG,N,20250101
SOLX0194901,SOX019490,MAT_FG_1005,116,116,71920.0,REL,20250724,0.0,0.0,WH_E_FG,N,20250101
SOLX0194902,SOX019490,MAT_FG_1006,117,117,76635.0,REL,20250724,0.0,0.0,WH_E_FG,N,20250101
SOLX0194903,SOX019490,MAT_FG_1001,118,118,81420.0,REL,20250724,0.0,0.0,WH_E_FG,N,20250101
SOLX0194911,SOX019491,MAT_FG_1006,117,117,72540.0,REL,20250725,0.0,0.0,WH_E_FG,N,20250101
SOLX0194912,SOX019491,MAT_FG_1001,118,118,77290.0,REL,20250725,0.0,0.0,WH_E_FG,N,20250101
SOLX0194921,SOX019492,MAT_FG_1001,118,118,73160.0,SHP,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194922,SOX019492,MAT_FG_1002,119,119,77945.0,SHP,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194923,SOX019492,MAT_FG_1003,120,120,82800.0,SHP,20250726,0.0,0.0,WH_E_FG,N,20250101
SOLX0194931,SOX019493,MAT_FG_1002,119,119,73780.0,REL,20250727,0.0,0.0,WH_E_FG,N,20250101
SOLX0194932,SOX019493,MAT_FG_1003,120,120,78600.0,REL,20250727,0.0,0.0,WH_E_FG,N,20250101
SOLX0194941,SOX019494,MAT_FG_1003,120,120,74400.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194942,SOX019494,MAT_FG_1004,121,121,79255.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194943,SOX019494,MAT_FG_1005,122,122,84180.0,REL,20250728,0.0,0.0,WH_E_FG,N,20250101
SOLX0194951,SOX019495,MAT_FG_1004,121,121,75020.0,SHP,20250729,0.0,0.0,WH_E_FG,N,20250101
SOLX0194952,SOX019495,MAT_FG_1005,122,122,79910.0,SHP,20250729,0.0,0.0,WH_E_FG,N,20250101
SOLX0194961,SOX019496,MAT_FG_1005,122,122,75640.0,REL,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194962,SOX019496,MAT_FG_1006,123,123,80565.0,REL,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194963,SOX019496,MAT_FG_1001,124,124,85560.0,REL,20250730,0.0,0.0,WH_E_FG,N,20250101
SOLX0194971,SOX019497,MAT_FG_1006,123,123,76260.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194972,SOX019497,MAT_FG_1001,124,124,81220.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194981,SOX019498,MAT_FG_1001,124,124,76880.0,CNL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194982,SOX019498,MAT_FG_1002,125,125,81875.0,CNL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194983,SOX019498,MAT_FG_1003,126,126,86940.0,CNL,20250731,0.0,0.0,WH_E_FG,N,20250101
SOLX0194991,SOX019499,MAT_FG_1002,125,125,77500.0,REL,20250731,0.0,0.0,WH_E_FG,N,20250101
