work_order_id,material_id,prod_line_id,work_order_status_cd,plan_start_dt_key,actual_end_dt_key,planned_qty,completed_qty,source_sales_order_id,work_center_cd,release_dt_key,close_dt_key,yield_loss_qty,priority_cd
WOX022757,MAT_FG_1004,LINE_D,CMP,20251016,20251016,43,37,SOX019961,ASM,20250101,,0,N
WOX022758,MAT_FG_1004,LINE_D,CMP,20251016,20251016,43,38,SOX019962,ASM,20250101,,0,N
WOX022759,MAT_FG_1004,LINE_D,CMP,20251016,20251016,42,39,SOX019963,ASM,20250101,,0,N
WOX022760,MAT_FG_1004,LINE_D,CMP,20251017,20251017,43,38,SOX019964,ASM,20250101,,0,N
WOX022761,MAT_FG_1004,LINE_D,CMP,20251017,20251017,43,39,SOX019965,ASM,20250101,,0,N
WOX022762,MAT_FG_1004,LINE_D,CMP,20251017,20251017,44,40,SOX019966,ASM,20250101,,0,N
WOX022763,MAT_FG_1004,LINE_D,CMP,20251018,20251018,41,39,SOX019967,ASM,20250101,,0,N
WOX022764,MAT_FG_1004,LINE_D,CMP,20251018,20251018,45,40,SOX019968,ASM,20250101,,0,N
WOX022765,MAT_FG_1004,LINE_D,CMP,20251018,20251018,49,41,SOX019969,ASM,20250101,,0,N
WOX022766,MAT_FG_1004,LINE_D,CMP,20251019,20251019,44,40,SOX019970,ASM,20250101,,0,N
WOX022767,MAT_FG_1004,LINE_D,CMP,20251019,20251019,47,41,SOX019971,ASM,20250101,,0,N
WOX022768,MAT_FG_1004,LINE_D,CMP,20251019,20251019,49,42,SOX019972,ASM,20250101,,0,N
WOX022769,MAT_FG_1004,LINE_D,CMP,20251020,20251020,47,41,SOX019973,ASM,20250101,,0,N
WOX022770,MAT_FG_1004,LINE_D,CMP,20251020,20251020,49,42,SOX019974,ASM,20250101,,0,N
WOX022771,MAT_FG_1004,LINE_D,CMP,20251020,20251020,48,43,SOX019975,ASM,20250101,,0,N
WOX022772,MAT_FG_1004,LINE_D,CMP,20251021,20251021,38,35,SOX019976,ASM,20250101,,0,N
WOX022773,MAT_FG_1004,LINE_D,CMP,20251021,20251021,43,36,SOX019977,ASM,20250101,,0,N
WOX022774,MAT_FG_1004,LINE_D,CMP,20251021,20251021,43,37,SOX019978,ASM,20250101,,0,N
WOX022775,MAT_FG_1004,LINE_D,CMP,20251022,20251022,41,36,SOX019979,ASM,20250101,,0,N
WOX022776,MAT_FG_1004,LINE_D,CMP,20251022,20251022,43,37,SOX019980,ASM,20250101,,0,N
WOX022777,MAT_FG_1004,LINE_D,CMP,20251022,20251022,43,38,SOX019981,ASM,20250101,,0,N
WOX022778,MAT_FG_1004,LINE_D,CMP,20251023,20251023,45,37,SOX019982,ASM,20250101,,0,N
WOX022779,MAT_FG_1004,LINE_D,CMP,20251023,20251023,40,38,SOX019983,ASM,20250101,,0,N
WOX022780,MAT_FG_1004,LINE_D,CMP,20251023,20251023,42,39,SOX019984,ASM,20250101,,0,N
WOX022781,MAT_FG_1004,LINE_D,CMP,20251024,20251024,41,38,SOX019985,ASM,20250101,,0,N
WOX022782,MAT_FG_1004,LINE_D,CMP,20251024,20251024,45,39,SOX019986,ASM,20250101,,0,N
WOX022783,MAT_FG_1004,LINE_D,CMP,20251024,20251024,45,40,SOX019987,ASM,20250101,,0,N
WOX022784,MAT_FG_1004,LINE_D,CMP,20251025,20251025,43,39,SOX019988,ASM,20250101,,0,N
WOX022785,MAT_FG_1004,LINE_D,CMP,20251025,20251025,43,40,SOX019989,ASM,20250101,,0,N
WOX022786,MAT_FG_1004,LINE_D,CMP,20251025,20251025,48,41,SOX019990,ASM,20250101,,0,N
WOX022787,MAT_FG_1004,LINE_D,CMP,20251026,20251026,43,40,SOX019991,ASM,20250101,,0,N
WOX022788,MAT_FG_1004,LINE_D,CMP,20251026,20251026,44,41,SOX019992,ASM,20250101,,0,N
WOX022789,MAT_FG_1004,LINE_D,CMP,20251026,20251026,46,42,SOX019993,ASM,20250101,,0,N
WOX022790,MAT_FG_1004,LINE_D,CMP,20251027,20251027,45,41,SOX019994,ASM,20250101,,0,N
WOX022791,MAT_FG_1004,LINE_D,CMP,20251027,20251027,45,42,SOX019995,ASM,20250101,,0,N
WOX022792,MAT_FG_1004,LINE_D,CMP,20251027,20251027,50,43,SOX019996,ASM,20250101,,0,N
WOX022793,MAT_FG_1004,LINE_D,CMP,20251028,20251028,38,35,SOX019997,ASM,20250101,,0,N
WOX022794,MAT_FG_1004,LINE_D,CMP,20251028,20251028,43,36,SOX019998,ASM,20250101,,0,N
WOX022795,MAT_FG_1004,LINE_D,CMP,20251028,20251028,42,37,SOX019999,ASM,20250101,,0,N
WOX022796,MAT_FG_1004,LINE_D,CMP,20251029,20251029,43,36,SOX020000,ASM,20250101,,0,N
WOX022797,MAT_FG_1004,LINE_D,CMP,20251029,20251029,42,37,SOX020001,ASM,20250101,,0,N
WOX022798,MAT_FG_1004,LINE_D,CMP,20251029,20251029,44,38,SOX020002,ASM,20250101,,0,N
WOX022799,MAT_FG_1004,LINE_D,CMP,20251030,20251030,42,37,SOX020003,ASM,20250101,,0,N
WOX022800,MAT_FG_1004,LINE_D,CMP,20251030,20251030,41,38,SOX020004,ASM,20250101,,0,N
WOX022801,MAT_FG_1004,LINE_D,CMP,20251030,20251030,43,39,SOX020005,ASM,20250101,,0,N
WOX022802,MAT_FG_1004,LINE_D,CMP,20251031,20251031,41,38,SOX020006,ASM,20250101,,0,N
WOX022803,MAT_FG_1004,LINE_D,CMP,20251031,20251031,46,39,SOX020007,ASM,20250101,,0,N
WOX022804,MAT_FG_1004,LINE_D,CMP,20251031,20251031,47,40,SOX020008,ASM,20250101,,0,N
WOX022805,MAT_FG_1005,LINE_E,CMP,20251001,20251001,44,38,SOX020010,ASM,20250101,,0,N
WOX022806,MAT_FG_1005,LINE_E,CMP,20251001,20251001,42,39,SOX020011,ASM,20250101,,0,N
WOX022807,MAT_FG_1005,LINE_E,CMP,20251001,20251001,47,40,SOX020012,ASM,20250101,,0,N
WOX022808,MAT_FG_1005,LINE_E,CMP,20251002,20251002,45,39,SOX020013,ASM,20250101,,0,N
WOX022809,MAT_FG_1005,LINE_E,CMP,20251002,20251002,48,40,SOX020014,ASM,20250101,,0,N
WOX022810,MAT_FG_1005,LINE_E,CMP,20251002,20251002,45,41,SOX020015,ASM,20250101,,0,N
WOX022811,MAT_FG_1005,LINE_E,CMP,20251003,20251003,48,40,SOX020016,ASM,20250101,,0,N
WOX022812,MAT_FG_1005,LINE_E,CMP,20251003,20251003,44,41,SOX020017,ASM,20250101,,0,N
WOX022813,MAT_FG_1005,LINE_E,CMP,20251003,20251003,50,42,SOX020018,ASM,20250101,,0,N
WOX022814,MAT_FG_1005,LINE_E,CMP,20251004,20251004,46,41,SOX020019,ASM,20250101,,0,N
WOX022815,MAT_FG_1005,LINE_E,CMP,20251004,20251004,44,42,SOX020020,ASM,20250101,,0,N
WOX022816,MAT_FG_1005,LINE_E,CMP,20251004,20251004,51,43,SOX020021,ASM,20250101,,0,N
WOX022817,MAT_FG_1005,LINE_E,CMP,20251005,20251005,47,42,SOX020022,ASM,20250101,,0,N
WOX022818,MAT_FG_1005,LINE_E,CMP,20251005,20251005,51,43,SOX020023,ASM,20250101,,0,N
WOX022819,MAT_FG_1005,LINE_E,CMP,20251005,20251005,50,44,SOX020024,ASM,20250101,,0,N
WOX022820,MAT_FG_1005,LINE_E,CMP,20251006,20251006,47,43,SOX020025,ASM,20250101,,0,N
WOX022821,MAT_FG_1005,LINE_E,CMP,20251006,20251006,46,44,SOX020026,ASM,20250101,,0,N
WOX022822,MAT_FG_1005,LINE_E,CMP,20251006,20251006,49,45,SOX020027,ASM,20250101,,0,N
WOX022823,MAT_FG_1005,LINE_E,CMP,20251007,20251007,44,37,SOX020028,ASM,20250101,,0,N
WOX022824,MAT_FG_1005,LINE_E,CMP,20251007,20251007,42,38,SOX020029,ASM,20250101,,0,N
WOX022825,MAT_FG_1005,LINE_E,CMP,20251007,20251007,47,39,SOX020030,ASM,20250101,,0,N
WOX022826,MAT_FG_1005,LINE_E,CMP,20251008,20251008,42,38,SOX020031,ASM,20250101,,0,N
WOX022827,MAT_FG_1005,LINE_E,CMP,20251008,20251008,41,39,SOX020032,ASM,20250101,,0,N
WOX022828,MAT_FG_1005,LINE_E,CMP,20251008,20251008,48,40,SOX020033,ASM,20250101,,0,N
WOX022829,MAT_FG_1005,LINE_E,CMP,20251009,20251009,47,39,SOX020034,ASM,20250101,,0,N
WOX022830,MAT_FG_1005,LINE_E,CMP,20251009,20251009,47,40,SOX020035,ASM,20250101,,0,N
WOX022831,MAT_FG_1005,LINE_E,CMP,20251009,20251009,48,41,SOX020036,ASM,20250101,,0,N
WOX022832,MAT_FG_1005,LINE_E,CMP,20251010,20251010,44,40,SOX020037,ASM,20250101,,0,N
WOX022833,MAT_FG_1005,LINE_E,CMP,20251010,20251010,44,41,SOX020038,ASM,20250101,,0,N
WOX022834,MAT_FG_1005,LINE_E,CMP,20251010,20251010,50,42,SOX020039,ASM,20250101,,0,N
WOX022835,MAT_FG_1005,LINE_E,CMP,20251011,20251011,45,41,SOX020040,ASM,20250101,,0,N
WOX022836,MAT_FG_1005,LINE_E,CMP,20251011,20251011,45,42,SOX020041,ASM,20250101,,0,N
WOX022837,MAT_FG_1005,LINE_E,CMP,20251011,20251011,51,43,SOX020042,ASM,20250101,,0,N
WOX022838,MAT_FG_1005,LINE_E,CMP,20251012,20251012,47,42,SOX020043,ASM,20250101,,0,N
WOX022839,MAT_FG_1005,LINE_E,CMP,20251012,20251012,50,43,SOX020044,ASM,20250101,,0,N
WOX022840,MAT_FG_1005,LINE_E,CMP,20251012,20251012,48,44,SOX020045,ASM,20250101,,0,N
WOX022841,MAT_FG_1005,LINE_E,CMP,20251013,20251013,47,43,SOX020046,ASM,20250101,,0,N
WOX022842,MAT_FG_1005,LINE_E,CMP,20251013,20251013,52,44,SOX020047,ASM,20250101,,0,N
WOX022843,MAT_FG_1005,LINE_E,CMP,20251013,20251013,47,45,SOX020048,ASM,20250101,,0,N
WOX022844,MAT_FG_1005,LINE_E,CMP,20251014,20251014,40,37,SOX020049,ASM,20250101,,0,N
WOX022845,MAT_FG_1005,LINE_E,CMP,20251014,20251014,44,38,SOX020050,ASM,20250101,,0,N
WOX022846,MAT_FG_1005,LINE_E,CMP,20251014,20251014,44,39,SOX020051,ASM,20250101,,0,N
WOX022847,MAT_FG_1005,LINE_E,CMP,20251015,20251015,41,38,SOX020052,ASM,20250101,,0,N
WOX022848,MAT_FG_1005,LINE_E,CMP,20251015,20251015,42,39,SOX020053,ASM,20250101,,0,N
WOX022849,MAT_FG_1005,LINE_E,CMP,20251015,20251015,44,40,SOX020054,ASM,20250101,,0,N
WOX022850,MAT_FG_1005,LINE_E,CMP,20251016,20251016,42,39,SOX020055,ASM,20250101,,0,N
WOX022851,MAT_FG_1005,LINE_E,CMP,20251016,20251016,43,40,SOX020056,ASM,20250101,,0,N
WOX022852,MAT_FG_1005,LINE_E,CMP,20251016,20251016,46,41,SOX020057,ASM,20250101,,0,N
WOX022853,MAT_FG_1005,LINE_E,CMP,20251017,20251017,42,40,SOX020058,ASM,20250101,,0,N
WOX022854,MAT_FG_1005,LINE_E,CMP,20251017,20251017,49,41,SOX020059,ASM,20250101,,0,N
WOX022855,MAT_FG_1005,LINE_E,CMP,20251017,20251017,49,42,SOX020060,ASM,20250101,,0,N
WOX022856,MAT_FG_1005,LINE_E,CMP,20251018,20251018,49,41,SOX020061,ASM,20250101,,0,N
WOX022857,MAT_FG_1005,LINE_E,CMP,20251018,20251018,46,42,SOX020062,ASM,20250101,,0,N
WOX022858,MAT_FG_1005,LINE_E,CMP,20251018,20251018,45,43,SOX020063,ASM,20250101,,0,N
WOX022859,MAT_FG_1005,LINE_E,CMP,20251019,20251019,48,42,SOX020064,ASM,20250101,,0,N
WOX022860,MAT_FG_1005,LINE_E,CMP,20251019,20251019,45,43,SOX020065,ASM,20250101,,0,N
WOX022861,MAT_FG_1005,LINE_E,CMP,20251019,20251019,47,44,SOX020066,ASM,20250101,,0,N
WOX022862,MAT_FG_1005,LINE_E,CMP,20251020,20251020,47,43,SOX020067,ASM,20250101,,0,N
WOX022863,MAT_FG_1005,LINE_E,CMP,20251020,20251020,49,44,SOX020068,ASM,20250101,,0,N
WOX022864,MAT_FG_1005,LINE_E,CMP,20251020,20251020,53,45,SOX020069,ASM,20250101,,0,N
WOX022865,MAT_FG_1005,LINE_E,CMP,20251021,20251021,42,37,SOX020070,ASM,20250101,,0,N
WOX022866,MAT_FG_1005,LINE_E,CMP,20251021,20251021,42,38,SOX020071,ASM,20250101,,0,N
WOX022867,MAT_FG_1005,LINE_E,CMP,20251021,20251021,42,39,SOX020072,ASM,20250101,,0,N
WOX022868,MAT_FG_1005,LINE_E,CMP,20251022,20251022,46,38,SOX020073,ASM,20250101,,0,N
WOX022869,MAT_FG_1005,LINE_E,CMP,20251022,20251022,46,39,SOX020074,ASM,20250101,,0,N
WOX022870,MAT_FG_1005,LINE_E,CMP,20251022,20251022,42,40,SOX020075,ASM,20250101,,0,N
WOX022871,MAT_FG_1005,LINE_E,CMP,20251023,20251023,47,39,SOX020076,ASM,20250101,,0,N
WOX022872,MAT_FG_1005,LINE_E,CMP,20251023,20251023,42,40,SOX020077,ASM,20250101,,0,N
WOX022873,MAT_FG_1005,LINE_E,CMP,20251023,20251023,49,41,SOX020078,ASM,20250101,,0,N
WOX022874,MAT_FG_1005,LINE_E,CMP,20251024,20251024,45,40,SOX020079,ASM,20250101,,0,N
WOX022875,MAT_FG_1005,LINE_E,CMP,20251024,20251024,45,41,SOX020080,ASM,20250101,,0,N
WOX022876,MAT_FG_1005,LINE_E,CMP,20251024,20251024,50,42,SOX020081,ASM,20250101,,0,N
WOX022877,MAT_FG_1005,LINE_E,CMP,20251025,20251025,48,41,SOX020082,ASM,20250101,,0,N
WOX022878,MAT_FG_1005,LINE_E,CMP,20251025,20251025,47,42,SOX020083,ASM,20250101,,0,N
WOX022879,MAT_FG_1005,LINE_E,CMP,20251025,20251025,49,43,SOX020084,ASM,20250101,,0,N
WOX022880,MAT_FG_1005,LINE_E,CMP,20251026,20251026,47,42,SOX020085,ASM,20250101,,0,N
WOX022881,MAT_FG_1005,LINE_E,CMP,20251026,20251026,47,43,SOX020086,ASM,20250101,,0,N
WOX022882,MAT_FG_1005,LINE_E,CMP,20251026,20251026,51,44,SOX020087,ASM,20250101,,0,N
WOX022883,MAT_FG_1005,LINE_E,CMP,20251027,20251027,47,43,SOX020088,ASM,20250101,,0,N
WOX022884,MAT_FG_1005,LINE_E,CMP,20251027,20251027,50,44,SOX020089,ASM,20250101,,0,N
WOX022885,MAT_FG_1005,LINE_E,CMP,20251027,20251027,47,45,SOX020090,ASM,20250101,,0,N
WOX022886,MAT_FG_1005,LINE_E,CMP,20251028,20251028,40,37,SOX020091,ASM,20250101,,0,N
WOX022887,MAT_FG_1005,LINE_E,CMP,20251028,20251028,45,38,SOX020092,ASM,20250101,,0,N
WOX022888,MAT_FG_1005,LINE_E,CMP,20251028,20251028,45,39,SOX020093,ASM,20250101,,0,N
WOX022889,MAT_FG_1005,LINE_E,CMP,20251029,20251029,46,38,SOX020094,ASM,20250101,,0,N
WOX022890,MAT_FG_1005,LINE_E,CMP,20251029,20251029,44,39,SOX020095,ASM,20250101,,0,N
WOX022891,MAT_FG_1005,LINE_E,CMP,20251029,20251029,47,40,SOX020096,ASM,20250101,,0,N
WOX022892,MAT_FG_1005,LINE_E,CMP,20251030,20251030,41,39,SOX020097,ASM,20250101,,0,N
WOX022893,MAT_FG_1005,LINE_E,CMP,20251030,20251030,47,40,SOX020098,ASM,20250101,,0,N
WOX022894,MAT_FG_1005,LINE_E,CMP,20251030,20251030,46,41,SOX020099,ASM,20250101,,0,N
WOX022895,MAT_FG_1005,LINE_E,CMP,20251031,20251031,43,40,SOX020100,ASM,20250101,,0,N
WOX022896,MAT_FG_1005,LINE_E,CMP,20251031,20251031,43,41,SOX020101,ASM,20250101,,0,N
WOX022897,MAT_FG_1005,LINE_E,CMP,20251031,20251031,50,42,SOX020102,ASM,20250101,,0,N
WOX022898,MAT_FG_1006,LINE_F,CMP,20251001,20251001,48,40,SOX020104,ASM,20250101,,0,N
WOX022899,MAT_FG_1006,LINE_F,CMP,20251001,20251001,47,41,SOX020105,ASM,20250101,,0,N
WOX022900,MAT_FG_1006,LINE_F,CMP,20251001,20251001,50,42,SOX020106,ASM,20250101,,0,N
WOX022901,MAT_FG_1006,LINE_F,CMP,20251002,20251002,45,41,SOX020107,ASM,20250101,,0,N
WOX022902,MAT_FG_1006,LINE_F,CMP,20251002,20251002,44,42,SOX020108,ASM,20250101,,0,N
WOX022903,MAT_FG_1006,LINE_F,CMP,20251002,20251002,47,43,SOX020109,ASM,20250101,,0,N
WOX022904,MAT_FG_1006,LINE_F,CMP,20251003,20251003,49,42,SOX020110,ASM,20250101,,0,N
WOX022905,MAT_FG_1006,LINE_F,CMP,20251003,20251003,50,43,SOX020111,ASM,20250101,,0,N
WOX022906,MAT_FG_1006,LINE_F,CMP,20251003,20251003,51,44,SOX020112,ASM,20250101,,0,N
WOX022907,MAT_FG_1006,LINE_F,CMP,20251004,20251004,51,43,SOX020113,ASM,20250101,,0,N
WOX022908,MAT_FG_1006,LINE_F,CMP,20251004,20251004,50,44,SOX020114,ASM,20250101,,0,N
WOX022909,MAT_FG_1006,LINE_F,CMP,20251004,20251004,48,45,SOX020115,ASM,20250101,,0,N
WOX022910,MAT_FG_1006,LINE_F,CMP,20251005,20251005,49,44,SOX020116,ASM,20250101,,0,N
WOX022911,MAT_FG_1006,LINE_F,CMP,20251005,20251005,52,45,SOX020117,ASM,20250101,,0,N
WOX022912,MAT_FG_1006,LINE_F,CMP,20251005,20251005,53,46,SOX020118,ASM,20250101,,0,N
WOX022913,MAT_FG_1006,LINE_F,CMP,20251006,20251006,50,45,SOX020119,ASM,20250101,,0,N
WOX022914,MAT_FG_1006,LINE_F,CMP,20251006,20251006,48,46,SOX020120,ASM,20250101,,0,N
WOX022915,MAT_FG_1006,LINE_F,CMP,20251006,20251006,54,47,SOX020121,ASM,20250101,,0,N
WOX022916,MAT_FG_1006,LINE_F,CMP,20251007,20251007,45,39,SOX020122,ASM,20250101,,0,N
WOX022917,MAT_FG_1006,LINE_F,CMP,20251007,20251007,43,40,SOX020123,ASM,20250101,,0,N
WOX022918,MAT_FG_1006,LINE_F,CMP,20251007,20251007,48,41,SOX020124,ASM,20250101,,0,N
WOX022919,MAT_FG_1006,LINE_F,CMP,20251008,20251008,48,40,SOX020125,ASM,20250101,,0,N
WOX022920,MAT_FG_1006,LINE_F,CMP,20251008,20251008,49,41,SOX020126,ASM,20250101,,0,N
WOX022921,MAT_FG_1006,LINE_F,CMP,20251008,20251008,49,42,SOX020127,ASM,20250101,,0,N
WOX022922,MAT_FG_1006,LINE_F,CMP,20251009,20251009,46,41,SOX020128,ASM,20250101,,0,N
WOX022923,MAT_FG_1006,LINE_F,CMP,20251009,20251009,45,42,SOX020129,ASM,20250101,,0,N
WOX022924,MAT_FG_1006,LINE_F,CMP,20251009,20251009,50,43,SOX020130,ASM,20250101,,0,N
WOX022925,MAT_FG_1006,LINE_F,CMP,20251010,20251010,45,42,SOX020131,ASM,20250101,,0,N
WOX022926,MAT_FG_1006,LINE_F,CMP,20251010,20251010,51,43,SOX020132,ASM,20250101,,0,N
WOX022927,MAT_FG_1006,LINE_F,CMP,20251010,20251010,46,44,SOX020133,ASM,20250101,,0,N
WOX022928,MAT_FG_1006,LINE_F,CMP,20251011,20251011,47,43,SOX020134,ASM,20250101,,0,N
WOX022929,MAT_FG_1006,LINE_F,CMP,20251011,20251011,51,44,SOX020135,ASM,20250101,,0,N
WOX022930,MAT_FG_1006,LINE_F,CMP,20251011,20251011,48,45,SOX020136,ASM,20250101,,0,N
WOX022931,MAT_FG_1006,LINE_F,CMP,20251012,20251012,50,44,SOX020137,ASM,20250101,,0,N
WOX022932,MAT_FG_1006,LINE_F,CMP,20251012,20251012,50,45,SOX020138,ASM,20250101,,0,N
WOX022933,MAT_FG_1006,LINE_F,CMP,20251012,20251012,48,46,SOX020139,ASM,20250101,,0,N
WOX022934,MAT_FG_1006,LINE_F,CMP,20251013,20251013,48,45,SOX020140,ASM,20250101,,0,N
WOX022935,MAT_FG_1006,LINE_F,CMP,20251013,20251013,49,46,SOX020141,ASM,20250101,,0,N
WOX022936,MAT_FG_1006,LINE_F,CMP,20251013,20251013,50,47,SOX020142,ASM,20250101,,0,N
WOX022937,MAT_FG_1006,LINE_F,CMP,20251014,20251014,43,39,SOX020143,ASM,20250101,,0,N
WOX022938,MAT_FG_1006,LINE_F,CMP,20251014,20251014,42,40,SOX020144,ASM,20250101,,0,N
WOX022939,MAT_FG_1006,LINE_F,CMP,20251014,20251014,49,41,SOX020145,ASM,20250101,,0,N
WOX022940,MAT_FG_1006,LINE_F,CMP,20251015,20251015,48,40,SOX020146,ASM,20250101,,0,N
WOX022941,MAT_FG_1006,LINE_F,CMP,20251015,20251015,47,41,SOX020147,ASM,20250101,,0,N
WOX022942,MAT_FG_1006,LINE_F,CMP,20251015,20251015,45,42,SOX020148,ASM,20250101,,0,N
WOX022943,MAT_FG_1006,LINE_F,CMP,20251016,20251016,45,41,SOX020149,ASM,20250101,,0,N
WOX022944,MAT_FG_1006,LINE_F,CMP,20251016,20251016,49,42,SOX020150,ASM,20250101,,0,N
WOX022945,MAT_FG_1006,LINE_F,CMP,20251016,20251016,47,43,SOX020151,ASM,20250101,,0,N
WOX022946,MAT_FG_1006,LINE_F,CMP,20251017,20251017,49,42,SOX020152,ASM,20250101,,0,N
WOX022947,MAT_FG_1006,LINE_F,CMP,20251017,20251017,47,43,SOX020153,ASM,20250101,,0,N
WOX022948,MAT_FG_1006,LINE_F,CMP,20251017,20251017,49,44,SOX020154,ASM,20250101,,0,N
WOX022949,MAT_FG_1006,LINE_F,CMP,20251018,20251018,51,43,SOX020155,ASM,20250101,,0,N
WOX022950,MAT_FG_1006,LINE_F,CMP,20251018,20251018,46,44,SOX020156,ASM,20250101,,0,N
WOX022951,MAT_FG_1006,LINE_F,CMP,20251018,20251018,49,45,SOX020157,ASM,20250101,,0,N
WOX022952,MAT_FG_1006,LINE_F,CMP,20251019,20251019,51,44,SOX020158,ASM,20250101,,0,N
WOX022953,MAT_FG_1006,LINE_F,CMP,20251019,20251019,53,45,SOX020159,ASM,20250101,,0,N
WOX022954,MAT_FG_1006,LINE_F,CMP,20251019,20251019,48,46,SOX020160,ASM,20250101,,0,N
WOX022955,MAT_FG_1006,LINE_F,CMP,20251020,20251020,50,45,SOX020161,ASM,20250101,,0,N
WOX022956,MAT_FG_1006,LINE_F,CMP,20251020,20251020,51,46,SOX020162,ASM,20250101,,0,N
WOX022957,MAT_FG_1006,LINE_F,CMP,20251020,20251020,54,47,SOX020163,ASM,20250101,,0,N
WOX022958,MAT_FG_1006,LINE_F,CMP,20251021,20251021,47,39,SOX020164,ASM,20250101,,0,N
WOX022959,MAT_FG_1006,LINE_F,CMP,20251021,20251021,46,40,SOX020165,ASM,20250101,,0,N
WOX022960,MAT_FG_1006,LINE_F,CMP,20251021,20251021,46,41,SOX020166,ASM,20250101,,0,N
WOX022961,MAT_FG_1006,LINE_F,CMP,20251022,20251022,46,40,SOX020167,ASM,20250101,,0,N
WOX022962,MAT_FG_1006,LINE_F,CMP,20251022,20251022,44,41,SOX020168,ASM,20250101,,0,N
WOX022963,MAT_FG_1006,LINE_F,CMP,20251022,20251022,48,42,SOX020169,ASM,20250101,,0,N
WOX022964,MAT_FG_1006,LINE_F,CMP,20251023,20251023,45,41,SOX020170,ASM,20250101,,0,N
WOX022965,MAT_FG_1006,LINE_F,CMP,20251023,20251023,46,42,SOX020171,ASM,20250101,,0,N
WOX022966,MAT_FG_1006,LINE_F,CMP,20251023,20251023,46,43,SOX020172,ASM,20250101,,0,N
WOX022967,MAT_FG_1006,LINE_F,CMP,20251024,20251024,49,42,SOX020173,ASM,20250101,,0,N
WOX022968,MAT_FG_1006,LINE_F,CMP,20251024,20251024,50,43,SOX020174,ASM,20250101,,0,N
WOX022969,MAT_FG_1006,LINE_F,CMP,20251024,20251024,48,44,SOX020175,ASM,20250101,,0,N
WOX022970,MAT_FG_1006,LINE_F,CMP,20251025,20251025,45,43,SOX020176,ASM,20250101,,0,N
WOX022971,MAT_FG_1006,LINE_F,CMP,20251025,20251025,50,44,SOX020177,ASM,20250101,,0,N
WOX022972,MAT_FG_1006,LINE_F,CMP,20251025,20251025,53,45,SOX020178,ASM,20250101,,0,N
WOX022973,MAT_FG_1006,LINE_F,CMP,20251026,20251026,51,44,SOX020179,ASM,20250101,,0,N
WOX022974,MAT_FG_1006,LINE_F,CMP,20251026,20251026,53,45,SOX020180,ASM,20250101,,0,N
WOX022975,MAT_FG_1006,LINE_F,CMP,20251026,20251026,52,46,SOX020181,ASM,20250101,,0,N
WOX022976,MAT_FG_1006,LINE_F,CMP,20251027,20251027,49,45,SOX020182,ASM,20250101,,0,N
WOX022977,MAT_FG_1006,LINE_F,CMP,20251027,20251027,48,46,SOX020183,ASM,20250101,,0,N
WOX022978,MAT_FG_1006,LINE_F,CMP,20251027,20251027,50,47,SOX020184,ASM,20250101,,0,N
WOX022979,MAT_FG_1006,LINE_F,CMP,20251028,20251028,43,39,SOX020185,ASM,20250101,,0,N
WOX022980,MAT_FG_1006,LINE_F,CMP,20251028,20251028,48,40,SOX020186,ASM,20250101,,0,N
WOX022981,MAT_FG_1006,LINE_F,CMP,20251028,20251028,49,41,SOX020187,ASM,20250101,,0,N
WOX022982,MAT_FG_1006,LINE_F,CMP,20251029,20251029,48,40,SOX020188,ASM,20250101,,0,N
WOX022983,MAT_FG_1006,LINE_F,CMP,20251029,20251029,46,41,SOX020189,ASM,20250101,,0,N
WOX022984,MAT_FG_1006,LINE_F,CMP,20251029,20251029,45,42,SOX020190,ASM,20250101,,0,N
WOX022985,MAT_FG_1006,LINE_F,CMP,20251030,20251030,47,41,SOX020191,ASM,20250101,,0,N
WOX022986,MAT_FG_1006,LINE_F,CMP,20251030,20251030,50,42,SOX020192,ASM,20250101,,0,N
WOX022987,MAT_FG_1006,LINE_F,CMP,20251030,20251030,51,43,SOX020193,ASM,20250101,,0,N
WOX022988,MAT_FG_1006,LINE_F,CMP,20251031,20251031,48,42,SOX020194,ASM,20250101,,0,N
WOX022989,MAT_FG_1006,LINE_F,CMP,20251031,20251031,46,43,SOX020195,ASM,20250101,,0,N
WOX022990,MAT_FG_1006,LINE_F,CMP,20251031,20251031,47,44,SOX020196,ASM,20250101,,0,N
WOX022991,MAT_FG_1001,LINE_G,CMP,20251001,20251001,45,42,SOX020198,ASM,20250101,,0,N
WOX022992,MAT_FG_1001,LINE_G,CMP,20251001,20251001,51,43,SOX020199,ASM,20250101,,0,N
WOX022993,MAT_FG_1001,LINE_G,CMP,20251001,20251001,51,44,SOX020200,ASM,20250101,,0,N
WOX022994,MAT_FG_1001,LINE_G,CMP,20251002,20251002,50,43,SOX020201,ASM,20250101,,0,N
WOX022995,MAT_FG_1001,LINE_G,CMP,20251002,20251002,51,44,SOX020202,ASM,20250101,,0,N
WOX022996,MAT_FG_1001,LINE_G,CMP,20251002,20251002,51,45,SOX020203,ASM,20250101,,0,N
WOX022997,MAT_FG_1001,LINE_G,CMP,20251003,20251003,48,44,SOX020204,ASM,20250101,,0,N
WOX022998,MAT_FG_1001,LINE_G,CMP,20251003,20251003,53,45,SOX020205,ASM,20250101,,0,N
WOX022999,MAT_FG_1001,LINE_G,CMP,20251003,20251003,51,46,SOX020206,ASM,20250101,,0,N
