inspection_id,work_order_id,supplier_id,material_id,inspection_dt_key,inspected_qty,reject_qty,inspector_nm,inspection_type_cd,lot_no,sample_size_qty
INSPX100185,,SUP_004,MAT_FG_1002,20250617,170,4,QA_TEAM,IQC,LOT,0
INSPX100186,,SUP_002,MAT_FG_1002,20250618,160,3,QA_TEAM,IQC,LOT,0
INSPX100187,,SUP_003,MAT_FG_1002,20250618,165,4,QA_TEAM,IQC,LOT,0
INSPX100188,,SUP_004,MAT_FG_1002,20250618,170,5,QA_TEAM,IQC,LOT,0
INSPX100189,,SUP_002,MAT_FG_1002,20250619,160,4,QA_TEAM,IQC,LOT,0
INSPX100190,,SUP_003,MAT_FG_1002,20250619,165,5,QA_TEAM,IQC,LOT,0
INSPX100191,,SUP_004,MAT_FG_1002,20250619,170,6,QA_TEAM,IQC,LOT,0
INSPX100192,,SUP_002,MAT_FG_1002,20250620,160,5,QA_TEAM,IQC,LOT,0
INSPX100193,,SUP_003,MAT_FG_1002,20250620,165,6,QA_TEAM,IQC,LOT,0
INSPX100194,,SUP_004,MAT_FG_1002,20250620,170,7,QA_TEAM,IQC,LOT,0
INSPX100195,,SUP_002,MAT_FG_1002,20250621,160,6,QA_TEAM,IQC,LOT,0
INSPX100196,,SUP_003,MAT_FG_1002,20250621,165,7,QA_TEAM,IQC,LOT,0
INSPX100197,,SUP_004,MAT_FG_1002,20250621,170,2,QA_TEAM,IQC,LOT,0
INSPX100198,,SUP_002,MAT_FG_1002,20250622,160,7,QA_TEAM,IQC,LOT,0
INSPX100199,,SUP_003,MAT_FG_1002,20250622,165,2,QA_TEAM,IQC,LOT,0
INSPX100200,,SUP_004,MAT_FG_1002,20250622,170,3,QA_TEAM,IQC,LOT,0
INSPX100201,,SUP_002,MAT_FG_1002,20250623,160,2,QA_TEAM,IQC,LOT,0
INSPX100202,,SUP_003,MAT_FG_1002,20250623,165,3,QA_TEAM,IQC,LOT,0
INSPX100203,,SUP_004,MAT_FG_1002,20250623,170,4,QA_TEAM,IQC,LOT,0
INSPX100204,,SUP_002,MAT_FG_1002,20250624,160,3,QA_TEAM,IQC,LOT,0
INSPX100205,,SUP_003,MAT_FG_1002,20250624,165,4,QA_TEAM,IQC,LOT,0
INSPX100206,,SUP_004,MAT_FG_1002,20250624,170,5,QA_TEAM,IQC,LOT,0
INSPX100207,,SUP_002,MAT_FG_1002,20250625,160,4,QA_TEAM,IQC,LOT,0
INSPX100208,,SUP_003,MAT_FG_1002,20250625,165,5,QA_TEAM,IQC,LOT,0
INSPX100209,,SUP_004,MAT_FG_1002,20250625,170,6,QA_TEAM,IQC,LOT,0
INSPX100210,,SUP_002,MAT_FG_1002,20250626,160,5,QA_TEAM,IQC,LOT,0
INSPX100211,,SUP_003,MAT_FG_1002,20250626,165,6,QA_TEAM,IQC,LOT,0
INSPX100212,,SUP_004,MAT_FG_1002,20250626,170,7,QA_TEAM,IQC,LOT,0
INSPX100213,,SUP_002,MAT_FG_1002,20250627,160,6,QA_TEAM,IQC,LOT,0
INSPX100214,,SUP_003,MAT_FG_1002,20250627,165,7,QA_TEAM,IQC,LOT,0
INSPX100215,,SUP_004,MAT_FG_1002,20250627,170,2,QA_TEAM,IQC,LOT,0
INSPX100216,,SUP_002,MAT_FG_1002,20250628,160,7,QA_TEAM,IQC,LOT,0
INSPX100217,,SUP_003,MAT_FG_1002,20250628,165,2,QA_TEAM,IQC,LOT,0
INSPX100218,,SUP_004,MAT_FG_1002,20250628,170,3,QA_TEAM,IQC,LOT,0
INSPX100219,,SUP_002,MAT_FG_1002,20250629,160,2,QA_TEAM,IQC,LOT,0
INSPX100220,,SUP_003,MAT_FG_1002,20250629,165,3,QA_TEAM,IQC,LOT,0
INSPX100221,,SUP_004,MAT_FG_1002,20250629,170,4,QA_TEAM,IQC,LOT,0
INSPX100222,,SUP_002,MAT_FG_1002,20250630,160,3,QA_TEAM,IQC,LOT,0
INSPX100223,,SUP_003,MAT_FG_1002,20250630,165,4,QA_TEAM,IQC,LOT,0
INSPX100224,,SUP_004,MAT_FG_1002,20250630,170,5,QA_TEAM,IQC,LOT,0
INSPX100225,,SUP_001,MAT_FG_1001,20250701,100,3,QA_TEAM,IQC,LOT,0
INSPX100226,,SUP_002,MAT_FG_1001,20250701,105,4,QA_TEAM,IQC,LOT,0
INSPX100227,,SUP_003,MAT_FG_1001,20250701,110,5,QA_TEAM,IQC,LOT,0
INSPX100228,,SUP_001,MAT_FG_1001,20250702,100,4,QA_TEAM,IQC,LOT,0
INSPX100229,,SUP_002,MAT_FG_1001,20250702,105,5,QA_TEAM,IQC,LOT,0
INSPX100230,,SUP_003,MAT_FG_1001,20250702,110,6,QA_TEAM,IQC,LOT,0
INSPX100231,,SUP_001,MAT_FG_1001,20250703,100,5,QA_TEAM,IQC,LOT,0
INSPX100232,,SUP_002,MAT_FG_1001,20250703,105,6,QA_TEAM,IQC,LOT,0
INSPX100233,,SUP_003,MAT_FG_1001,20250703,110,7,QA_TEAM,IQC,LOT,0
INSPX100234,,SUP_001,MAT_FG_1001,20250704,100,6,QA_TEAM,IQC,LOT,0
INSPX100235,,SUP_002,MAT_FG_1001,20250704,105,7,QA_TEAM,IQC,LOT,0
INSPX100236,,SUP_003,MAT_FG_1001,20250704,110,2,QA_TEAM,IQC,LOT,0
INSPX100237,,SUP_001,MAT_FG_1001,20250705,100,7,QA_TEAM,IQC,LOT,0
INSPX100238,,SUP_002,MAT_FG_1001,20250705,105,2,QA_TEAM,IQC,LOT,0
INSPX100239,,SUP_003,MAT_FG_1001,20250705,110,3,QA_TEAM,IQC,LOT,0
INSPX100240,,SUP_001,MAT_FG_1001,20250706,100,2,QA_TEAM,IQC,LOT,0
INSPX100241,,SUP_002,MAT_FG_1001,20250706,105,3,QA_TEAM,IQC,LOT,0
INSPX100242,,SUP_003,MAT_FG_1001,20250706,110,4,QA_TEAM,IQC,LOT,0
INSPX100243,,SUP_001,MAT_FG_1001,20250707,100,3,QA_TEAM,IQC,LOT,0
INSPX100244,,SUP_002,MAT_FG_1001,20250707,105,4,QA_TEAM,IQC,LOT,0
INSPX100245,,SUP_003,MAT_FG_1001,20250707,110,5,QA_TEAM,IQC,LOT,0
INSPX100246,,SUP_001,MAT_FG_1001,20250708,100,4,QA_TEAM,IQC,LOT,0
INSPX100247,,SUP_002,MAT_FG_1001,20250708,105,5,QA_TEAM,IQC,LOT,0
INSPX100248,,SUP_003,MAT_FG_1001,20250708,110,6,QA_TEAM,IQC,LOT,0
INSPX100249,,SUP_001,MAT_FG_1001,20250709,100,5,QA_TEAM,IQC,LOT,0
INSPX100250,,SUP_002,MAT_FG_1001,20250709,105,6,QA_TEAM,IQC,LOT,0
INSPX100251,,SUP_003,MAT_FG_1001,20250709,110,7,QA_TEAM,IQC,LOT,0
INSPX100252,,SUP_001,MAT_FG_1001,20250710,100,6,QA_TEAM,IQC,LOT,0
INSPX100253,,SUP_002,MAT_FG_1001,20250710,105,7,QA_TEAM,IQC,LOT,0
INSPX100254,,SUP_003,MAT_FG_1001,20250710,110,2,QA_TEAM,IQC,LOT,0
INSPX100255,,SUP_001,MAT_FG_1001,20250711,100,7,QA_TEAM,IQC,LOT,0
INSPX100256,,SUP_002,MAT_FG_1001,20250711,105,2,QA_TEAM,IQC,LOT,0
INSPX100257,,SUP_003,MAT_FG_1001,20250711,110,3,QA_TEAM,IQC,LOT,0
INSPX100258,,SUP_001,MAT_FG_1001,20250712,100,2,QA_TEAM,IQC,LOT,0
INSPX100259,,SUP_002,MAT_FG_1001,20250712,105,3,QA_TEAM,IQC,LOT,0
INSPX100260,,SUP_003,MAT_FG_1001,20250712,110,4,QA_TEAM,IQC,LOT,0
INSPX100261,,SUP_001,MAT_FG_1001,20250713,100,3,QA_TEAM,IQC,LOT,0
INSPX100262,,SUP_002,MAT_FG_1001,20250713,105,4,QA_TEAM,IQC,LOT,0
INSPX100263,,SUP_003,MAT_FG_1001,20250713,110,5,QA_TEAM,IQC,LOT,0
INSPX100264,,SUP_001,MAT_FG_1001,20250714,100,4,QA_TEAM,IQC,LOT,0
INSPX100265,,SUP_002,MAT_FG_1001,20250714,105,5,QA_TEAM,IQC,LOT,0
INSPX100266,,SUP_003,MAT_FG_1001,20250714,110,6,QA_TEAM,IQC,LOT,0
INSPX100267,,SUP_001,MAT_FG_1001,20250715,100,5,QA_TEAM,IQC,LOT,0
INSPX100268,,SUP_002,MAT_FG_1001,20250715,105,6,QA_TEAM,IQC,LOT,0
INSPX100269,,SUP_003,MAT_FG_1001,20250715,110,7,QA_TEAM,IQC,LOT,0
INSPX100270,,SUP_001,MAT_FG_1001,20250716,100,6,QA_TEAM,IQC,LOT,0
INSPX100271,,SUP_002,MAT_FG_1001,20250716,105,7,QA_TEAM,IQC,LOT,0
INSPX100272,,SUP_003,MAT_FG_1001,20250716,110,2,QA_TEAM,IQC,LOT,0
INSPX100273,,SUP_001,MAT_FG_1001,20250717,100,7,QA_TEAM,IQC,LOT,0
INSPX100274,,SUP_002,MAT_FG_1001,20250717,105,2,QA_TEAM,IQC,LOT,0
INSPX100275,,SUP_003,MAT_FG_1001,20250717,110,3,QA_TEAM,IQC,LOT,0
INSPX100276,,SUP_001,MAT_FG_1001,20250718,100,2,QA_TEAM,IQC,LOT,0
INSPX100277,,SUP_002,MAT_FG_1001,20250718,105,3,QA_TEAM,IQC,LOT,0
INSPX100278,,SUP_003,MAT_FG_1001,20250718,110,4,QA_TEAM,IQC,LOT,0
INSPX100279,,SUP_001,MAT_FG_1001,20250719,100,3,QA_TEAM,IQC,LOT,0
INSPX100280,,SUP_002,MAT_FG_1001,20250719,105,4,QA_TEAM,IQC,LOT,0
INSPX100281,,SUP_003,MAT_FG_1001,20250719,110,5,QA_TEAM,IQC,LOT,0
INSPX100282,,SUP_001,MAT_FG_1001,20250720,100,4,QA_TEAM,IQC,LOT,0
INSPX100283,,SUP_002,MAT_FG_1001,20250720,105,5,QA_TEAM,IQC,LOT,0
INSPX100284,,SUP_003,MAT_FG_1001,20250720,110,6,QA_TEAM,IQC,LOT,0
INSPX100285,,SUP_001,MAT_FG_1001,20250721,100,5,QA_TEAM,IQC,LOT,0
INSPX100286,,SUP_002,MAT_FG_1001,20250721,105,6,QA_TEAM,IQC,LOT,0
INSPX100287,,SUP_003,MAT_FG_1001,20250721,110,7,QA_TEAM,IQC,LOT,0
INSPX100288,,SUP_001,MAT_FG_1001,20250722,100,6,QA_TEAM,IQC,LOT,0
INSPX100289,,SUP_002,MAT_FG_1001,20250722,105,7,QA_TEAM,IQC,LOT,0
INSPX100290,,SUP_003,MAT_FG_1001,20250722,110,2,QA_TEAM,IQC,LOT,0
INSPX100291,,SUP_001,MAT_FG_1001,20250723,100,7,QA_TEAM,IQC,LOT,0
INSPX100292,,SUP_002,MAT_FG_1001,20250723,105,2,QA_TEAM,IQC,LOT,0
INSPX100293,,SUP_003,MAT_FG_1001,20250723,110,3,QA_TEAM,IQC,LOT,0
INSPX100294,,SUP_001,MAT_FG_1001,20250724,100,2,QA_TEAM,IQC,LOT,0
INSPX100295,,SUP_002,MAT_FG_1001,20250724,105,3,QA_TEAM,IQC,LOT,0
INSPX100296,,SUP_003,MAT_FG_1001,20250724,110,4,QA_TEAM,IQC,LOT,0
INSPX100297,,SUP_001,MAT_FG_1001,20250725,100,3,QA_TEAM,IQC,LOT,0
INSPX100298,,SUP_002,MAT_FG_1001,20250725,105,4,QA_TEAM,IQC,LOT,0
INSPX100299,,SUP_003,MAT_FG_1001,20250725,110,5,QA_TEAM,IQC,LOT,0
INSPX100300,,SUP_001,MAT_FG_1001,20250726,100,4,QA_TEAM,IQC,LOT,0
INSPX100301,,SUP_002,MAT_FG_1001,20250726,105,5,QA_TEAM,IQC,LOT,0
INSPX100302,,SUP_003,MAT_FG_1001,20250726,110,6,QA_TEAM,IQC,LOT,0
INSPX100303,,SUP_001,MAT_FG_1001,20250727,100,5,QA_TEAM,IQC,LOT,0
INSPX100304,,SUP_002,MAT_FG_1001,20250727,105,6,QA_TEAM,IQC,LOT,0
INSPX100305,,SUP_003,MAT_FG_1001,20250727,110,7,QA_TEAM,IQC,LOT,0
INSPX100306,,SUP_001,MAT_FG_1001,20250728,100,6,QA_TEAM,IQC,LOT,0
INSPX100307,,SUP_002,MAT_FG_1001,20250728,105,7,QA_TEAM,IQC,LOT,0
INSPX100308,,SUP_003,MAT_FG_1001,20250728,110,2,QA_TEAM,IQC,LOT,0
INSPX100309,,SUP_001,MAT_FG_1001,20250729,100,7,QA_TEAM,IQC,LOT,0
INSPX100310,,SUP_002,MAT_FG_1001,20250729,105,2,QA_TEAM,IQC,LOT,0
INSPX100311,,SUP_003,MAT_FG_1001,20250729,110,3,QA_TEAM,IQC,LOT,0
INSPX100312,,SUP_001,MAT_FG_1001,20250730,100,2,QA_TEAM,IQC,LOT,0
INSPX100313,,SUP_002,MAT_FG_1001,20250730,105,3,QA_TEAM,IQC,LOT,0
INSPX100314,,SUP_003,MAT_FG_1001,20250730,110,4,QA_TEAM,IQC,LOT,0
INSPX100315,,SUP_001,MAT_FG_1001,20250731,100,3,QA_TEAM,IQC,LOT,0
INSPX100316,,SUP_002,MAT_FG_1001,20250731,105,4,QA_TEAM,IQC,LOT,0
INSPX100317,,SUP_003,MAT_FG_1001,20250731,110,5,QA_TEAM,IQC,LOT,0
INSPX100318,,SUP_002,MAT_FG_1002,20250701,120,4,QA_TEAM,IQC,LOT,0
INSPX100319,,SUP_003,MAT_FG_1002,20250701,125,5,QA_TEAM,IQC,LOT,0
INSPX100320,,SUP_004,MAT_FG_1002,20250701,130,6,QA_TEAM,IQC,LOT,0
INSPX100321,,SUP_002,MAT_FG_1002,20250702,120,5,QA_TEAM,IQC,LOT,0
INSPX100322,,SUP_003,MAT_FG_1002,20250702,125,6,QA_TEAM,IQC,LOT,0
INSPX100323,,SUP_004,MAT_FG_1002,20250702,130,7,QA_TEAM,IQC,LOT,0
INSPX100324,,SUP_002,MAT_FG_1002,20250703,120,6,QA_TEAM,IQC,LOT,0
INSPX100325,,SUP_003,MAT_FG_1002,20250703,125,7,QA_TEAM,IQC,LOT,0
INSPX100326,,SUP_004,MAT_FG_1002,20250703,130,2,QA_TEAM,IQC,LOT,0
INSPX100327,,SUP_002,MAT_FG_1002,20250704,120,7,QA_TEAM,IQC,LOT,0
INSPX100328,,SUP_003,MAT_FG_1002,20250704,125,2,QA_TEAM,IQC,LOT,0
INSPX100329,,SUP_004,MAT_FG_1002,20250704,130,3,QA_TEAM,IQC,LOT,0
INSPX100330,,SUP_002,MAT_FG_1002,20250705,120,2,QA_TEAM,IQC,LOT,0
INSPX100331,,SUP_003,MAT_FG_1002,20250705,125,3,QA_TEAM,IQC,LOT,0
INSPX100332,,SUP_004,MAT_FG_1002,20250705,130,4,QA_TEAM,IQC,LOT,0
INSPX100333,,SUP_002,MAT_FG_1002,20250706,120,3,QA_TEAM,IQC,LOT,0
INSPX100334,,SUP_003,MAT_FG_1002,20250706,125,4,QA_TEAM,IQC,LOT,0
INSPX100335,,SUP_004,MAT_FG_1002,20250706,130,5,QA_TEAM,IQC,LOT,0
INSPX100336,,SUP_002,MAT_FG_1002,20250707,120,4,QA_TEAM,IQC,LOT,0
INSPX100337,,SUP_003,MAT_FG_1002,20250707,125,5,QA_TEAM,IQC,LOT,0
INSPX100338,,SUP_004,MAT_FG_1002,20250707,130,6,QA_TEAM,IQC,LOT,0
INSPX100339,,SUP_002,MAT_FG_1002,20250708,120,5,QA_TEAM,IQC,LOT,0
INSPX100340,,SUP_003,MAT_FG_1002,20250708,125,6,QA_TEAM,IQC,LOT,0
INSPX100341,,SUP_004,MAT_FG_1002,20250708,130,7,QA_TEAM,IQC,LOT,0
INSPX100342,,SUP_002,MAT_FG_1002,20250709,120,6,QA_TEAM,IQC,LOT,0
INSPX100343,,SUP_003,MAT_FG_1002,20250709,125,7,QA_TEAM,IQC,LOT,0
INSPX100344,,SUP_004,MAT_FG_1002,20250709,130,2,QA_TEAM,IQC,LOT,0
INSPX100345,,SUP_002,MAT_FG_1002,20250710,120,7,QA_TEAM,IQC,LOT,0
INSPX100346,,SUP_003,MAT_FG_1002,20250710,125,2,QA_TEAM,IQC,LOT,0
INSPX100347,,SUP_004,MAT_FG_1002,20250710,130,3,QA_TEAM,IQC,LOT,0
INSPX100348,,SUP_002,MAT_FG_1002,20250711,120,2,QA_TEAM,IQC,LOT,0
INSPX100349,,SUP_003,MAT_FG_1002,20250711,125,3,QA_TEAM,IQC,LOT,0
INSPX100350,,SUP_004,MAT_FG_1002,20250711,130,4,QA_TEAM,IQC,LOT,0
INSPX100351,,SUP_002,MAT_FG_1002,20250712,120,3,QA_TEAM,IQC,LOT,0
INSPX100352,,SUP_003,MAT_FG_1002,20250712,125,4,QA_TEAM,IQC,LOT,0
INSPX100353,,SUP_004,MAT_FG_1002,20250712,130,5,QA_TEAM,IQC,LOT,0
INSPX100354,,SUP_002,MAT_FG_1002,20250713,120,4,QA_TEAM,IQC,LOT,0
INSPX100355,,SUP_003,MAT_FG_1002,20250713,125,5,QA_TEAM,IQC,LOT,0
INSPX100356,,SUP_004,MAT_FG_1002,20250713,130,6,QA_TEAM,IQC,LOT,0
INSPX100357,,SUP_002,MAT_FG_1002,20250714,120,5,QA_TEAM,IQC,LOT,0
INSPX100358,,SUP_003,MAT_FG_1002,20250714,125,6,QA_TEAM,IQC,LOT,0
INSPX100359,,SUP_004,MAT_FG_1002,20250714,130,7,QA_TEAM,IQC,LOT,0
INSPX100360,,SUP_002,MAT_FG_1002,20250715,120,6,QA_TEAM,IQC,LOT,0
INSPX100361,,SUP_003,MAT_FG_1002,20250715,125,7,QA_TEAM,IQC,LOT,0
INSPX100362,,SUP_004,MAT_FG_1002,20250715,130,2,QA_TEAM,IQC,LOT,0
INSPX100363,,SUP_002,MAT_FG_1002,20250716,120,7,QA_TEAM,IQC,LOT,0
INSPX100364,,SUP_003,MAT_FG_1002,20250716,125,2,QA_TEAM,IQC,LOT,0
INSPX100365,,SUP_004,MAT_FG_1002,20250716,130,3,QA_TEAM,IQC,LOT,0
INSPX100366,,SUP_002,MAT_FG_1002,20250717,120,2,QA_TEAM,IQC,LOT,0
INSPX100367,,SUP_003,MAT_FG_1002,20250717,125,3,QA_TEAM,IQC,LOT,0
INSPX100368,,SUP_004,MAT_FG_1002,20250717,130,4,QA_TEAM,IQC,LOT,0
INSPX100369,,SUP_002,MAT_FG_1002,20250718,120,3,QA_TEAM,IQC,LOT,0
INSPX100370,,SUP_003,MAT_FG_1002,20250718,125,4,QA_TEAM,IQC,LOT,0
INSPX100371,,SUP_004,MAT_FG_1002,20250718,130,5,QA_TEAM,IQC,LOT,0
INSPX100372,,SUP_002,MAT_FG_1002,20250719,120,4,QA_TEAM,IQC,LOT,0
INSPX100373,,SUP_003,MAT_FG_1002,20250719,125,5,QA_TEAM,IQC,LOT,0
INSPX100374,,SUP_004,MAT_FG_1002,20250719,130,6,QA_TEAM,IQC,LOT,0
INSPX100375,,SUP_002,MAT_FG_1002,20250720,120,5,QA_TEAM,IQC,LOT,0
INSPX100376,,SUP_003,MAT_FG_1002,20250720,125,6,QA_TEAM,IQC,LOT,0
INSPX100377,,SUP_004,MAT_FG_1002,20250720,130,7,QA_TEAM,IQC,LOT,0
INSPX100378,,SUP_002,MAT_FG_1002,20250721,120,6,QA_TEAM,IQC,LOT,0
INSPX100379,,SUP_003,MAT_FG_1002,20250721,125,7,QA_TEAM,IQC,LOT,0
INSPX100380,,SUP_004,MAT_FG_1002,20250721,130,2,QA_TEAM,IQC,LOT,0
INSPX100381,,SUP_002,MAT_FG_1002,20250722,120,7,QA_TEAM,IQC,LOT,0
INSPX100382,,SUP_003,MAT_FG_1002,20250722,125,2,QA_TEAM,IQC,LOT,0
INSPX100383,,SUP_004,MAT_FG_1002,20250722,130,3,QA_TEAM,IQC,LOT,0
INSPX100384,,SUP_002,MAT_FG_1002,20250723,120,2,QA_TEAM,IQC,LOT,0
INSPX100385,,SUP_003,MAT_FG_1002,20250723,125,3,QA_TEAM,IQC,LOT,0
INSPX100386,,SUP_004,MAT_FG_1002,20250723,130,4,QA_TEAM,IQC,LOT,0
INSPX100387,,SUP_002,MAT_FG_1002,20250724,120,3,QA_TEAM,IQC,LOT,0
INSPX100388,,SUP_003,MAT_FG_1002,20250724,125,4,QA_TEAM,IQC,LOT,0
INSPX100389,,SUP_004,MAT_FG_1002,20250724,130,5,QA_TEAM,IQC,LOT,0
INSPX100390,,SUP_002,MAT_FG_1002,20250725,120,4,QA_TEAM,IQC,LOT,0
INSPX100391,,SUP_003,MAT_FG_1002,20250725,125,5,QA_TEAM,IQC,LOT,0
INSPX100392,,SUP_004,MAT_FG_1002,20250725,130,6,QA_TEAM,IQC,LOT,0
INSPX100393,,SUP_002,MAT_FG_1002,20250726,120,5,QA_TEAM,IQC,LOT,0
INSPX100394,,SUP_003,MAT_FG_1002,20250726,125,6,QA_TEAM,IQC,LOT,0
INSPX100395,,SUP_004,MAT_FG_1002,20250726,130,7,QA_TEAM,IQC,LOT,0
INSPX100396,,SUP_002,MAT_FG_1002,20250727,120,6,QA_TEAM,IQC,LOT,0
INSPX100397,,SUP_003,MAT_FG_1002,20250727,125,7,QA_TEAM,IQC,LOT,0
INSPX100398,,SUP_004,MAT_FG_1002,20250727,130,2,QA_TEAM,IQC,LOT,0
INSPX100399,,SUP_002,MAT_FG_1002,20250728,120,7,QA_TEAM,IQC,LOT,0
INSPX100400,,SUP_003,MAT_FG_1002,20250728,125,2,QA_TEAM,IQC,LOT,0
INSPX100401,,SUP_004,MAT_FG_1002,20250728,130,3,QA_TEAM,IQC,LOT,0
INSPX100402,,SUP_002,MAT_FG_1002,20250729,120,2,QA_TEAM,IQC,LOT,0
INSPX100403,,SUP_003,MAT_FG_1002,20250729,125,3,QA_TEAM,IQC,LOT,0
INSPX100404,,SUP_004,MAT_FG_1002,20250729,130,4,QA_TEAM,IQC,LOT,0
INSPX100405,,SUP_002,MAT_FG_1002,20250730,120,3,QA_TEAM,IQC,LOT,0
INSPX100406,,SUP_003,MAT_FG_1002,20250730,125,4,QA_TEAM,IQC,LOT,0
INSPX100407,,SUP_004,MAT_FG_1002,20250730,130,5,QA_TEAM,IQC,LOT,0
INSPX100408,,SUP_002,MAT_FG_1002,20250731,120,4,QA_TEAM,IQC,LOT,0
INSPX100409,,SUP_003,MAT_FG_1002,20250731,125,5,QA_TEAM,IQC,LOT,0
INSPX100410,,SUP_004,MAT_FG_1002,20250731,130,6,QA_TEAM,IQC,LOT,0
INSPX100411,,SUP_003,MAT_FG_1003,20250701,140,5,QA_TEAM,IQC,LOT,0
INSPX100412,,SUP_004,MAT_FG_1003,20250701,145,6,QA_TEAM,IQC,LOT,0
INSPX100413,,SUP_005,MAT_FG_1003,20250701,150,7,QA_TEAM,IQC,LOT,0
INSPX100414,,SUP_003,MAT_FG_1003,20250702,140,6,QA_TEAM,IQC,LOT,0
INSPX100415,,SUP_004,MAT_FG_1003,20250702,145,7,QA_TEAM,IQC,LOT,0
INSPX100416,,SUP_005,MAT_FG_1003,20250702,150,2,QA_TEAM,IQC,LOT,0
INSPX100417,,SUP_003,MAT_FG_1003,20250703,140,7,QA_TEAM,IQC,LOT,0
INSPX100418,,SUP_004,MAT_FG_1003,20250703,145,2,QA_TEAM,IQC,LOT,0
INSPX100419,,SUP_005,MAT_FG_1003,20250703,150,3,QA_TEAM,IQC,LOT,0
INSPX100420,,SUP_003,MAT_FG_1003,20250704,140,2,QA_TEAM,IQC,LOT,0
INSPX100421,,SUP_004,MAT_FG_1003,20250704,145,3,QA_TEAM,IQC,LOT,0
INSPX100422,,SUP_005,MAT_FG_1003,20250704,150,4,QA_TEAM,IQC,LOT,0
INSPX100423,,SUP_003,MAT_FG_1003,20250705,140,3,QA_TEAM,IQC,LOT,0
INSPX100424,,SUP_004,MAT_FG_1003,20250705,145,4,QA_TEAM,IQC,LOT,0
INSPX100425,,SUP_005,MAT_FG_1003,20250705,150,5,QA_TEAM,IQC,LOT,0
INSPX100426,,SUP_003,MAT_FG_1003,20250706,140,4,QA_TEAM,IQC,LOT,0
INSPX100427,,SUP_004,MAT_FG_1003,20250706,145,5,QA_TEAM,IQC,LOT,0
INSPX100428,,SUP_005,MAT_FG_1003,20250706,150,6,QA_TEAM,IQC,LOT,0
INSPX100429,,SUP_003,MAT_FG_1003,20250707,140,5,QA_TEAM,IQC,LOT,0
INSPX100430,,SUP_004,MAT_FG_1003,20250707,145,6,QA_TEAM,IQC,LOT,0
INSPX100431,,SUP_005,MAT_FG_1003,20250707,150,7,QA_TEAM,IQC,LOT,0
INSPX100432,,SUP_003,MAT_FG_1003,20250708,140,6,QA_TEAM,IQC,LOT,0
INSPX100433,,SUP_004,MAT_FG_1003,20250708,145,7,QA_TEAM,IQC,LOT,0
INSPX100434,,SUP_005,MAT_FG_1003,20250708,150,2,QA_TEAM,IQC,LOT,0
INSPX100435,,SUP_003,MAT_FG_1003,20250709,140,7,QA_TEAM,IQC,LOT,0
INSPX100436,,SUP_004,MAT_FG_1003,20250709,145,2,QA_TEAM,IQC,LOT,0
INSPX100437,,SUP_005,MAT_FG_1003,20250709,150,3,QA_TEAM,IQC,LOT,0
INSPX100438,,SUP_003,MAT_FG_1003,20250710,140,2,QA_TEAM,IQC,LOT,0
INSPX100439,,SUP_004,MAT_FG_1003,20250710,145,3,QA_TEAM,IQC,LOT,0
INSPX100440,,SUP_005,MAT_FG_1003,20250710,150,4,QA_TEAM,IQC,LOT,0
INSPX100441,,SUP_003,MAT_FG_1003,20250711,140,3,QA_TEAM,IQC,LOT,0
INSPX100442,,SUP_004,MAT_FG_1003,20250711,145,4,QA_TEAM,IQC,LOT,0
INSPX100443,,SUP_005,MAT_FG_1003,20250711,150,5,QA_TEAM,IQC,LOT,0
INSPX100444,,SUP_003,MAT_FG_1003,20250712,140,4,QA_TEAM,IQC,LOT,0
INSPX100445,,SUP_004,MAT_FG_1003,20250712,145,5,QA_TEAM,IQC,LOT,0
INSPX100446,,SUP_005,MAT_FG_1003,20250712,150,6,QA_TEAM,IQC,LOT,0
INSPX100447,,SUP_003,MAT_FG_1003,20250713,140,5,QA_TEAM,IQC,LOT,0
INSPX100448,,SUP_004,MAT_FG_1003,20250713,145,6,QA_TEAM,IQC,LOT,0
INSPX100449,,SUP_005,MAT_FG_1003,20250713,150,7,QA_TEAM,IQC,LOT,0
INSPX100450,,SUP_003,MAT_FG_1003,20250714,140,6,QA_TEAM,IQC,LOT,0
INSPX100451,,SUP_004,MAT_FG_1003,20250714,145,7,QA_TEAM,IQC,LOT,0
INSPX100452,,SUP_005,MAT_FG_1003,20250714,150,2,QA_TEAM,IQC,LOT,0
INSPX100453,,SUP_003,MAT_FG_1003,20250715,140,7,QA_TEAM,IQC,LOT,0
INSPX100454,,SUP_004,MAT_FG_1003,20250715,145,2,QA_TEAM,IQC,LOT,0
INSPX100455,,SUP_005,MAT_FG_1003,20250715,150,3,QA_TEAM,IQC,LOT,0
INSPX100456,,SUP_003,MAT_FG_1003,20250716,140,2,QA_TEAM,IQC,LOT,0
INSPX100457,,SUP_004,MAT_FG_1003,20250716,145,3,QA_TEAM,IQC,LOT,0
INSPX100458,,SUP_005,MAT_FG_1003,20250716,150,4,QA_TEAM,IQC,LOT,0
INSPX100459,,SUP_003,MAT_FG_1003,20250717,140,3,QA_TEAM,IQC,LOT,0
INSPX100460,,SUP_004,MAT_FG_1003,20250717,145,4,QA_TEAM,IQC,LOT,0
INSPX100461,,SUP_005,MAT_FG_1003,20250717,150,5,QA_TEAM,IQC,LOT,0
INSPX100462,,SUP_003,MAT_FG_1003,20250718,140,4,QA_TEAM,IQC,LOT,0
