sales_order_id,customer_id,order_type_cd,sales_order_status_cd,order_date_key,req_delv_date_key,plant_id,sales_org_cd,currency_cd,biz_unit_cd,sales_channel_cd,incoterm_cd,created_by
SOX021627,CUS_002,RPL,REL,20251127,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021628,CUS_002,EXP,SHP,20251128,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021629,CUS_002,STD,REL,20251129,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021630,CUS_002,RPL,REL,20251130,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021631,CUS_002,EXP,SHP,20251101,20251106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021632,CUS_002,STD,REL,20251102,20251107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021633,CUS_002,RPL,REL,20251103,20251108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021634,CUS_002,EXP,SHP,20251104,20251109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021635,CUS_002,STD,REL,20251105,20251110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021636,CUS_002,RPL,REL,20251106,20251111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021637,CUS_002,EXP,SHP,20251107,20251112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021638,CUS_002,STD,REL,20251108,20251113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021639,CUS_002,RPL,CNL,20251109,20251114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021640,CUS_002,EXP,SHP,20251110,20251115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021641,CUS_002,STD,REL,20251111,20251116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021642,CUS_002,RPL,REL,20251112,20251117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021643,CUS_002,EXP,SHP,20251113,20251118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021644,CUS_002,STD,REL,20251114,20251119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021645,CUS_002,RPL,REL,20251115,20251120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021646,CUS_002,EXP,SHP,20251116,20251121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021647,CUS_002,STD,REL,20251117,20251122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021648,CUS_002,RPL,REL,20251118,20251123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021649,CUS_002,EXP,SHP,20251119,20251124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021650,CUS_002,STD,REL,20251120,20251125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021651,CUS_002,RPL,REL,20251121,20251126,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021652,CUS_002,EXP,SHP,20251122,20251127,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021653,CUS_002,STD,REL,20251123,20251128,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021654,CUS_002,RPL,REL,20251124,20251129,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021655,CUS_002,EXP,SHP,20251125,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021656,CUS_002,STD,REL,20251126,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021657,CUS_002,RPL,REL,20251127,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021658,CUS_002,EXP,CNL,20251128,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021659,CUS_002,STD,REL,20251129,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021660,CUS_002,RPL,REL,20251130,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021661,CUS_002,EXP,SHP,20251101,20251106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021662,CUS_002,STD,REL,20251102,20251107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021663,CUS_002,RPL,REL,20251103,20251108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021664,CUS_002,EXP,SHP,20251104,20251109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021665,CUS_002,STD,REL,20251105,20251110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021666,CUS_002,RPL,REL,20251106,20251111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021667,CUS_002,EXP,SHP,20251107,20251112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021668,CUS_002,STD,REL,20251108,20251113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021669,CUS_002,RPL,REL,20251109,20251114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021670,CUS_002,EXP,SHP,20251110,20251115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021671,CUS_002,STD,REL,20251111,20251116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021672,CUS_002,RPL,REL,20251112,20251117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021673,CUS_002,EXP,SHP,20251113,20251118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021674,CUS_002,STD,REL,20251114,20251119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021675,CUS_002,RPL,REL,20251115,20251120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021676,CUS_002,EXP,SHP,20251116,20251121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021677,CUS_002,STD,CNL,20251117,20251122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021678,CUS_002,RPL,REL,20251118,20251123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021679,CUS_002,EXP,SHP,20251119,20251124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021680,CUS_002,STD,REL,20251120,20251125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021681,CUS_003,STD,CNL,20251101,20251106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021682,CUS_003,RPL,REL,20251102,20251107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021683,CUS_003,EXP,REL,20251103,20251108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021684,CUS_003,STD,SHP,20251104,20251109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021685,CUS_003,RPL,REL,20251105,20251110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021686,CUS_003,EXP,REL,20251106,20251111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021687,CUS_003,STD,SHP,20251107,20251112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021688,CUS_003,RPL,REL,20251108,20251113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021689,CUS_003,EXP,REL,20251109,20251114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021690,CUS_003,STD,SHP,20251110,20251115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021691,CUS_003,RPL,REL,20251111,20251116,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021692,CUS_003,EXP,REL,20251112,20251117,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021693,CUS_003,STD,SHP,20251113,20251118,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021694,CUS_003,RPL,REL,20251114,20251119,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021695,CUS_003,EXP,REL,20251115,20251120,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021696,CUS_003,STD,SHP,20251116,20251121,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021697,CUS_003,RPL,REL,20251117,20251122,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021698,CUS_003,EXP,REL,20251118,20251123,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021699,CUS_003,STD,SHP,20251119,20251124,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021700,CUS_003,RPL,CNL,20251120,20251125,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021701,CUS_003,EXP,REL,20251121,20251126,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021702,CUS_003,STD,SHP,20251122,20251127,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021703,CUS_003,RPL,REL,20251123,20251128,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021704,CUS_003,EXP,REL,20251124,20251129,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021705,CUS_003,STD,SHP,20251125,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021706,CUS_003,RPL,REL,20251126,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021707,CUS_003,EXP,REL,20251127,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021708,CUS_003,STD,SHP,20251128,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021709,CUS_003,RPL,REL,20251129,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021710,CUS_003,EXP,REL,20251130,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021711,CUS_003,STD,SHP,20251101,20251106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021712,CUS_003,RPL,REL,20251102,20251107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021713,CUS_003,EXP,REL,20251103,20251108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021714,CUS_003,STD,SHP,20251104,20251109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021715,CUS_003,RPL,REL,20251105,20251110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021716,CUS_003,EXP,REL,20251106,20251111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021717,CUS_003,STD,SHP,20251107,20251112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021718,CUS_003,RPL,REL,20251108,20251113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021719,CUS_003,EXP,CNL,20251109,20251114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021720,CUS_003,STD,SHP,20251110,20251115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021721,CUS_003,RPL,REL,20251111,20251116,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021722,CUS_003,EXP,REL,20251112,20251117,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021723,CUS_003,STD,SHP,20251113,20251118,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021724,CUS_003,RPL,REL,20251114,20251119,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021725,CUS_003,EXP,REL,20251115,20251120,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021726,CUS_003,STD,SHP,20251116,20251121,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021727,CUS_003,RPL,REL,20251117,20251122,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021728,CUS_003,EXP,REL,20251118,20251123,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021729,CUS_003,STD,SHP,20251119,20251124,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021730,CUS_003,RPL,REL,20251120,20251125,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021731,CUS_003,EXP,REL,20251121,20251126,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021732,CUS_003,STD,SHP,20251122,20251127,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021733,CUS_003,RPL,REL,20251123,20251128,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021734,CUS_003,EXP,REL,20251124,20251129,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021735,CUS_003,STD,SHP,20251125,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021736,CUS_003,RPL,REL,20251126,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021737,CUS_003,EXP,REL,20251127,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021738,CUS_003,STD,CNL,20251128,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021739,CUS_003,RPL,REL,20251129,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021740,CUS_003,EXP,REL,20251130,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021741,CUS_003,STD,SHP,20251101,20251106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021742,CUS_003,RPL,REL,20251102,20251107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021743,CUS_003,EXP,REL,20251103,20251108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021744,CUS_003,STD,SHP,20251104,20251109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021745,CUS_003,RPL,REL,20251105,20251110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021746,CUS_003,EXP,REL,20251106,20251111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021747,CUS_003,STD,SHP,20251107,20251112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021748,CUS_003,RPL,REL,20251108,20251113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021749,CUS_003,EXP,REL,20251109,20251114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021750,CUS_003,STD,SHP,20251110,20251115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021751,CUS_003,RPL,REL,20251111,20251116,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021752,CUS_003,EXP,REL,20251112,20251117,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021753,CUS_003,STD,SHP,20251113,20251118,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021754,CUS_003,RPL,REL,20251114,20251119,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021755,CUS_003,EXP,REL,20251115,20251120,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021756,CUS_003,STD,SHP,20251116,20251121,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021757,CUS_003,RPL,CNL,20251117,20251122,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021758,CUS_003,EXP,REL,20251118,20251123,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021759,CUS_003,STD,SHP,20251119,20251124,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021760,CUS_003,RPL,REL,20251120,20251125,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021761,CUS_004,RPL,CNL,20251101,20251106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021762,CUS_004,EXP,REL,20251102,20251107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021763,CUS_004,STD,REL,20251103,20251108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021764,CUS_004,RPL,SHP,20251104,20251109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021765,CUS_004,EXP,REL,20251105,20251110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021766,CUS_004,STD,REL,20251106,20251111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021767,CUS_004,RPL,SHP,20251107,20251112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021768,CUS_004,EXP,REL,20251108,20251113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021769,CUS_004,STD,REL,20251109,20251114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021770,CUS_004,RPL,SHP,20251110,20251115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021771,CUS_004,EXP,REL,20251111,20251116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021772,CUS_004,STD,REL,20251112,20251117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021773,CUS_004,RPL,SHP,20251113,20251118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021774,CUS_004,EXP,REL,20251114,20251119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021775,CUS_004,STD,REL,20251115,20251120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021776,CUS_004,RPL,SHP,20251116,20251121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021777,CUS_004,EXP,REL,20251117,20251122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021778,CUS_004,STD,REL,20251118,20251123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021779,CUS_004,RPL,SHP,20251119,20251124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021780,CUS_004,EXP,CNL,20251120,20251125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021781,CUS_004,STD,REL,20251121,20251126,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021782,CUS_004,RPL,SHP,20251122,20251127,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021783,CUS_004,EXP,REL,20251123,20251128,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021784,CUS_004,STD,REL,20251124,20251129,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021785,CUS_004,RPL,SHP,20251125,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021786,CUS_004,EXP,REL,20251126,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021787,CUS_004,STD,REL,20251127,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021788,CUS_004,RPL,SHP,20251128,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021789,CUS_004,EXP,REL,20251129,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021790,CUS_004,STD,REL,20251130,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021791,CUS_004,RPL,SHP,20251101,20251106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021792,CUS_004,EXP,REL,20251102,20251107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021793,CUS_004,STD,REL,20251103,20251108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021794,CUS_004,RPL,SHP,20251104,20251109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021795,CUS_004,EXP,REL,20251105,20251110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021796,CUS_004,STD,REL,20251106,20251111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021797,CUS_004,RPL,SHP,20251107,20251112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021798,CUS_004,EXP,REL,20251108,20251113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021799,CUS_004,STD,CNL,20251109,20251114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021800,CUS_004,RPL,SHP,20251110,20251115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021801,CUS_004,EXP,REL,20251111,20251116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021802,CUS_004,STD,REL,20251112,20251117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021803,CUS_004,RPL,SHP,20251113,20251118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021804,CUS_004,EXP,REL,20251114,20251119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021805,CUS_004,STD,REL,20251115,20251120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021806,CUS_004,RPL,SHP,20251116,20251121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021807,CUS_004,EXP,REL,20251117,20251122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021808,CUS_004,STD,REL,20251118,20251123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021809,CUS_004,RPL,SHP,20251119,20251124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021810,CUS_004,EXP,REL,20251120,20251125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021811,CUS_004,STD,REL,20251121,20251126,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021812,CUS_004,RPL,SHP,20251122,20251127,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021813,CUS_004,EXP,REL,20251123,20251128,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021814,CUS_004,STD,REL,20251124,20251129,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021815,CUS_004,RPL,SHP,20251125,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021816,CUS_004,EXP,REL,20251126,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021817,CUS_004,STD,REL,20251127,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021818,CUS_004,RPL,CNL,20251128,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021819,CUS_004,EXP,REL,20251129,20251130,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021820,CUS_004,STD,REL,20251130,20251130,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021821,CUS_004,RPL,SHP,20251101,20251106,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021822,CUS_004,EXP,REL,20251102,20251107,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021823,CUS_004,STD,REL,20251103,20251108,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021824,CUS_004,RPL,SHP,20251104,20251109,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021825,CUS_004,EXP,REL,20251105,20251110,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021826,CUS_004,STD,REL,20251106,20251111,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021827,CUS_004,RPL,SHP,20251107,20251112,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021828,CUS_004,EXP,REL,20251108,20251113,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021829,CUS_004,STD,REL,20251109,20251114,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021830,CUS_004,RPL,SHP,20251110,20251115,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021831,CUS_004,EXP,REL,20251111,20251116,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021832,CUS_004,STD,REL,20251112,20251117,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021833,CUS_004,RPL,SHP,20251113,20251118,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021834,CUS_004,EXP,REL,20251114,20251119,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021835,CUS_004,STD,REL,20251115,20251120,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021836,CUS_004,RPL,SHP,20251116,20251121,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021837,CUS_004,EXP,CNL,20251117,20251122,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021838,CUS_004,STD,REL,20251118,20251123,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021839,CUS_004,RPL,SHP,20251119,20251124,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021840,CUS_004,EXP,REL,20251120,20251125,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021841,CUS_005,EXP,CNL,20251101,20251106,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021842,CUS_005,STD,REL,20251102,20251107,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021843,CUS_005,RPL,REL,20251103,20251108,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021844,CUS_005,EXP,SHP,20251104,20251109,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021845,CUS_005,STD,REL,20251105,20251110,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021846,CUS_005,RPL,REL,20251106,20251111,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021847,CUS_005,EXP,SHP,20251107,20251112,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021848,CUS_005,STD,REL,20251108,20251113,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021849,CUS_005,RPL,REL,20251109,20251114,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX021850,CUS_005,EXP,SHP,20251110,20251115,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
