po_line_id,po_id,material_id,po_qty,recv_qty,unit_price_amt,tax_amt,discount_amt,line_eta_dt_key
POLX046902,POX028451,MAT_RM_2001,90,90,27.0,0.0,0.0,20250101
POLX046903,POX028452,MAT_RM_2001,81,81,26.0,0.0,0.0,20250101
POLX046904,POX028452,MAT_RM_2002,91,91,27.0,0.0,0.0,20250101
POLX046905,POX028453,MAT_RM_2002,82,82,26.0,0.0,0.0,20250101
POLX046906,POX028453,MAT_RM_2003,92,92,27.0,0.0,0.0,20250101
POLX046907,POX028454,MAT_RM_2003,83,83,26.0,0.0,0.0,20250101
POLX046908,POX028454,MAT_RM_2004,93,93,27.0,0.0,0.0,20250101
POLX046909,POX028455,MAT_RM_2004,84,84,26.0,0.0,0.0,20250101
POLX046910,POX028455,MAT_RM_2005,94,94,27.0,0.0,0.0,20250101
POLX046911,POX028456,MAT_RM_2005,85,84,26.0,0.0,0.0,20250101
POLX046912,POX028456,MAT_RM_2006,95,94,27.0,0.0,0.0,20250101
POLX046913,POX028457,MAT_RM_2006,86,86,26.0,0.0,0.0,20250101
POLX046914,POX028457,MAT_RM_2007,96,96,27.0,0.0,0.0,20250101
POLX046915,POX028458,MAT_RM_2007,87,87,26.0,0.0,0.0,20250101
POLX046916,POX028458,MAT_RM_2008,97,97,27.0,0.0,0.0,20250101
POLX046917,POX028459,MAT_RM_2008,88,88,26.0,0.0,0.0,20250101
POLX046918,POX028459,MAT_RM_2009,98,98,27.0,0.0,0.0,20250101
POLX046919,POX028460,MAT_RM_2009,89,89,26.0,0.0,0.0,20250101
POLX046920,POX028460,MAT_RM_2010,99,99,27.0,0.0,0.0,20250101
POLX046921,POX028461,MAT_RM_2001,80,79,28.0,0.0,0.0,20250101
POLX046922,POX028461,MAT_RM_2002,90,89,29.0,0.0,0.0,20250101
POLX046923,POX028462,MAT_RM_2002,81,81,28.0,0.0,0.0,20250101
POLX046924,POX028462,MAT_RM_2003,91,91,29.0,0.0,0.0,20250101
POLX046925,POX028463,MAT_RM_2003,82,82,28.0,0.0,0.0,20250101
POLX046926,POX028463,MAT_RM_2004,92,92,29.0,0.0,0.0,20250101
POLX046927,POX028464,MAT_RM_2004,83,83,28.0,0.0,0.0,20250101
POLX046928,POX028464,MAT_RM_2005,93,93,29.0,0.0,0.0,20250101
POLX046929,POX028465,MAT_RM_2005,84,84,28.0,0.0,0.0,20250101
POLX046930,POX028465,MAT_RM_2006,94,94,29.0,0.0,0.0,20250101
POLX046931,POX028466,MAT_RM_2006,85,85,28.0,0.0,0.0,20250101
POLX046932,POX028466,MAT_RM_2007,95,95,29.0,0.0,0.0,20250101
POLX046933,POX028467,MAT_RM_2007,86,86,28.0,0.0,0.0,20250101
POLX046934,POX028467,MAT_RM_2008,96,96,29.0,0.0,0.0,20250101
POLX046935,POX028468,MAT_RM_2008,87,87,28.0,0.0,0.0,20250101
POLX046936,POX028468,MAT_RM_2009,97,97,29.0,0.0,0.0,20250101
POLX046937,POX028469,MAT_RM_2009,88,88,28.0,0.0,0.0,20250101
POLX046938,POX028469,MAT_RM_2010,98,98,29.0,0.0,0.0,20250101
POLX046939,POX028470,MAT_RM_2010,89,89,28.0,0.0,0.0,20250101
POLX046940,POX028470,MAT_RM_2001,99,99,29.0,0.0,0.0,20250101
POLX046941,POX028471,MAT_RM_2001,90,90,28.0,0.0,0.0,20250101
POLX046942,POX028471,MAT_RM_2002,100,100,29.0,0.0,0.0,20250101
POLX046943,POX028472,MAT_RM_2002,91,91,28.0,0.0,0.0,20250101
POLX046944,POX028472,MAT_RM_2003,101,101,29.0,0.0,0.0,20250101
POLX046945,POX028473,MAT_RM_2003,92,92,28.0,0.0,0.0,20250101
POLX046946,POX028473,MAT_RM_2004,102,102,29.0,0.0,0.0,20250101
POLX046947,POX028474,MAT_RM_2004,93,93,28.0,0.0,0.0,20250101
POLX046948,POX028474,MAT_RM_2005,103,103,29.0,0.0,0.0,20250101
POLX046949,POX028475,MAT_RM_2005,94,94,28.0,0.0,0.0,20250101
POLX046950,POX028475,MAT_RM_2006,104,104,29.0,0.0,0.0,20250101
POLX046951,POX028476,MAT_RM_2006,95,95,28.0,0.0,0.0,20250101
POLX046952,POX028476,MAT_RM_2007,105,105,29.0,0.0,0.0,20250101
POLX046953,POX028477,MAT_RM_2007,96,96,28.0,0.0,0.0,20250101
POLX046954,POX028477,MAT_RM_2008,106,106,29.0,0.0,0.0,20250101
POLX046955,POX028478,MAT_RM_2008,97,96,28.0,0.0,0.0,20250101
POLX046956,POX028478,MAT_RM_2009,107,106,29.0,0.0,0.0,20250101
POLX046957,POX028479,MAT_RM_2009,98,98,28.0,0.0,0.0,20250101
POLX046958,POX028479,MAT_RM_2010,108,108,29.0,0.0,0.0,20250101
POLX046959,POX028480,MAT_RM_2010,99,99,28.0,0.0,0.0,20250101
POLX046960,POX028480,MAT_RM_2001,109,109,29.0,0.0,0.0,20250101
POLX046961,POX028481,MAT_RM_2001,100,100,28.0,0.0,0.0,20250101
POLX046962,POX028481,MAT_RM_2002,110,110,29.0,0.0,0.0,20250101
POLX046963,POX028482,MAT_RM_2002,101,101,28.0,0.0,0.0,20250101
POLX046964,POX028482,MAT_RM_2003,111,111,29.0,0.0,0.0,20250101
POLX046965,POX028483,MAT_RM_2003,102,102,28.0,0.0,0.0,20250101
POLX046966,POX028483,MAT_RM_2004,112,112,29.0,0.0,0.0,20250101
POLX046967,POX028484,MAT_RM_2004,103,103,28.0,0.0,0.0,20250101
POLX046968,POX028484,MAT_RM_2005,113,113,29.0,0.0,0.0,20250101
POLX046969,POX028485,MAT_RM_2005,104,104,28.0,0.0,0.0,20250101
POLX046970,POX028485,MAT_RM_2006,114,114,29.0,0.0,0.0,20250101
POLX046971,POX028486,MAT_RM_2006,105,105,28.0,0.0,0.0,20250101
POLX046972,POX028486,MAT_RM_2007,115,115,29.0,0.0,0.0,20250101
POLX046973,POX028487,MAT_RM_2007,106,106,28.0,0.0,0.0,20250101
POLX046974,POX028487,MAT_RM_2008,116,116,29.0,0.0,0.0,20250101
POLX046975,POX028488,MAT_RM_2008,107,107,28.0,0.0,0.0,20250101
POLX046976,POX028488,MAT_RM_2009,117,117,29.0,0.0,0.0,20250101
POLX046977,POX028489,MAT_RM_2009,108,108,28.0,0.0,0.0,20250101
POLX046978,POX028489,MAT_RM_2010,118,118,29.0,0.0,0.0,20250101
POLX046979,POX028490,MAT_RM_2010,109,109,28.0,0.0,0.0,20250101
POLX046980,POX028490,MAT_RM_2001,119,119,29.0,0.0,0.0,20250101
POLX046981,POX028491,MAT_RM_2001,110,110,28.0,0.0,0.0,20250101
POLX046982,POX028491,MAT_RM_2002,120,120,29.0,0.0,0.0,20250101
POLX046983,POX028492,MAT_RM_2002,111,111,28.0,0.0,0.0,20250101
POLX046984,POX028492,MAT_RM_2003,121,121,29.0,0.0,0.0,20250101
POLX046985,POX028493,MAT_RM_2003,112,112,28.0,0.0,0.0,20250101
POLX046986,POX028493,MAT_RM_2004,122,122,29.0,0.0,0.0,20250101
POLX046987,POX028494,MAT_RM_2004,113,113,28.0,0.0,0.0,20250101
POLX046988,POX028494,MAT_RM_2005,123,123,29.0,0.0,0.0,20250101
POLX046989,POX028495,MAT_RM_2005,114,113,28.0,0.0,0.0,20250101
POLX046990,POX028495,MAT_RM_2006,124,123,29.0,0.0,0.0,20250101
POLX046991,POX028496,MAT_RM_2006,115,115,28.0,0.0,0.0,20250101
POLX046992,POX028496,MAT_RM_2007,125,125,29.0,0.0,0.0,20250101
POLX046993,POX028497,MAT_RM_2007,116,116,28.0,0.0,0.0,20250101
POLX046994,POX028497,MAT_RM_2008,126,126,29.0,0.0,0.0,20250101
POLX046995,POX028498,MAT_RM_2008,117,117,28.0,0.0,0.0,20250101
POLX046996,POX028498,MAT_RM_2009,127,127,29.0,0.0,0.0,20250101
POLX046997,POX028499,MAT_RM_2009,118,118,28.0,0.0,0.0,20250101
POLX046998,POX028499,MAT_RM_2010,128,128,29.0,0.0,0.0,20250101
POLX046999,POX028500,MAT_RM_2010,119,119,28.0,0.0,0.0,20250101
POLX047000,POX028500,MAT_RM_2001,129,129,29.0,0.0,0.0,20250101
POLX047001,POX028501,MAT_RM_2001,80,80,28.0,0.0,0.0,20250101
POLX047002,POX028501,MAT_RM_2002,90,90,29.0,0.0,0.0,20250101
POLX047003,POX028502,MAT_RM_2002,81,81,28.0,0.0,0.0,20250101
POLX047004,POX028502,MAT_RM_2003,91,91,29.0,0.0,0.0,20250101
POLX047005,POX028503,MAT_RM_2003,82,82,28.0,0.0,0.0,20250101
POLX047006,POX028503,MAT_RM_2004,92,92,29.0,0.0,0.0,20250101
POLX047007,POX028504,MAT_RM_2004,83,83,28.0,0.0,0.0,20250101
POLX047008,POX028504,MAT_RM_2005,93,93,29.0,0.0,0.0,20250101
POLX047009,POX028505,MAT_RM_2005,84,84,28.0,0.0,0.0,20250101
POLX047010,POX028505,MAT_RM_2006,94,94,29.0,0.0,0.0,20250101
POLX047011,POX028506,MAT_RM_2006,85,85,28.0,0.0,0.0,20250101
POLX047012,POX028506,MAT_RM_2007,95,95,29.0,0.0,0.0,20250101
POLX047013,POX028507,MAT_RM_2007,86,86,28.0,0.0,0.0,20250101
POLX047014,POX028507,MAT_RM_2008,96,96,29.0,0.0,0.0,20250101
POLX047015,POX028508,MAT_RM_2008,87,87,28.0,0.0,0.0,20250101
POLX047016,POX028508,MAT_RM_2009,97,97,29.0,0.0,0.0,20250101
POLX047017,POX028509,MAT_RM_2009,88,88,28.0,0.0,0.0,20250101
POLX047018,POX028509,MAT_RM_2010,98,98,29.0,0.0,0.0,20250101
POLX047019,POX028510,MAT_RM_2010,89,89,28.0,0.0,0.0,20250101
POLX047020,POX028510,MAT_RM_2001,99,99,29.0,0.0,0.0,20250101
POLX047021,POX028511,MAT_RM_2001,90,90,28.0,0.0,0.0,20250101
POLX047022,POX028511,MAT_RM_2002,100,100,29.0,0.0,0.0,20250101
POLX047023,POX028512,MAT_RM_2002,91,90,28.0,0.0,0.0,20250101
POLX047024,POX028512,MAT_RM_2003,101,100,29.0,0.0,0.0,20250101
POLX047025,POX028513,MAT_RM_2003,92,92,28.0,0.0,0.0,20250101
POLX047026,POX028513,MAT_RM_2004,102,102,29.0,0.0,0.0,20250101
POLX047027,POX028514,MAT_RM_2004,93,93,28.0,0.0,0.0,20250101
POLX047028,POX028514,MAT_RM_2005,103,103,29.0,0.0,0.0,20250101
POLX047029,POX028515,MAT_RM_2005,94,94,28.0,0.0,0.0,20250101
POLX047030,POX028515,MAT_RM_2006,104,104,29.0,0.0,0.0,20250101
POLX047031,POX028516,MAT_RM_2006,95,95,28.0,0.0,0.0,20250101
POLX047032,POX028516,MAT_RM_2007,105,105,29.0,0.0,0.0,20250101
POLX047033,POX028517,MAT_RM_2007,96,96,28.0,0.0,0.0,20250101
POLX047034,POX028517,MAT_RM_2008,106,106,29.0,0.0,0.0,20250101
POLX047035,POX028518,MAT_RM_2008,97,97,28.0,0.0,0.0,20250101
POLX047036,POX028518,MAT_RM_2009,107,107,29.0,0.0,0.0,20250101
POLX047037,POX028519,MAT_RM_2009,98,98,28.0,0.0,0.0,20250101
POLX047038,POX028519,MAT_RM_2010,108,108,29.0,0.0,0.0,20250101
POLX047039,POX028520,MAT_RM_2010,99,99,28.0,0.0,0.0,20250101
POLX047040,POX028520,MAT_RM_2001,109,109,29.0,0.0,0.0,20250101
POLX047041,POX028521,MAT_RM_2001,100,100,28.0,0.0,0.0,20250101
POLX047042,POX028521,MAT_RM_2002,110,110,29.0,0.0,0.0,20250101
POLX047043,POX028522,MAT_RM_2002,101,101,28.0,0.0,0.0,20250101
POLX047044,POX028522,MAT_RM_2003,111,111,29.0,0.0,0.0,20250101
POLX047045,POX028523,MAT_RM_2003,102,102,28.0,0.0,0.0,20250101
POLX047046,POX028523,MAT_RM_2004,112,112,29.0,0.0,0.0,20250101
POLX047047,POX028524,MAT_RM_2004,103,103,28.0,0.0,0.0,20250101
POLX047048,POX028524,MAT_RM_2005,113,113,29.0,0.0,0.0,20250101
POLX047049,POX028525,MAT_RM_2005,104,104,28.0,0.0,0.0,20250101
POLX047050,POX028525,MAT_RM_2006,114,114,29.0,0.0,0.0,20250101
POLX047051,POX028526,MAT_RM_2006,105,105,28.0,0.0,0.0,20250101
POLX047052,POX028526,MAT_RM_2007,115,115,29.0,0.0,0.0,20250101
POLX047053,POX028527,MAT_RM_2007,106,106,28.0,0.0,0.0,20250101
POLX047054,POX028527,MAT_RM_2008,116,116,29.0,0.0,0.0,20250101
POLX047055,POX028528,MAT_RM_2008,107,107,28.0,0.0,0.0,20250101
POLX047056,POX028528,MAT_RM_2009,117,117,29.0,0.0,0.0,20250101
POLX047057,POX028529,MAT_RM_2009,108,107,28.0,0.0,0.0,20250101
POLX047058,POX028529,MAT_RM_2010,118,117,29.0,0.0,0.0,20250101
POLX047059,POX028530,MAT_RM_2010,109,109,28.0,0.0,0.0,20250101
POLX047060,POX028530,MAT_RM_2001,119,119,29.0,0.0,0.0,20250101
POLX047061,POX028531,MAT_RM_2001,110,110,28.0,0.0,0.0,20250101
POLX047062,POX028531,MAT_RM_2002,120,120,29.0,0.0,0.0,20250101
POLX047063,POX028532,MAT_RM_2002,111,111,28.0,0.0,0.0,20250101
POLX047064,POX028532,MAT_RM_2003,121,121,29.0,0.0,0.0,20250101
POLX047065,POX028533,MAT_RM_2003,112,112,28.0,0.0,0.0,20250101
POLX047066,POX028533,MAT_RM_2004,122,122,29.0,0.0,0.0,20250101
POLX047067,POX028534,MAT_RM_2004,113,113,28.0,0.0,0.0,20250101
POLX047068,POX028534,MAT_RM_2005,123,123,29.0,0.0,0.0,20250101
POLX047069,POX028535,MAT_RM_2005,114,114,28.0,0.0,0.0,20250101
POLX047070,POX028535,MAT_RM_2006,124,124,29.0,0.0,0.0,20250101
POLX047071,POX028536,MAT_RM_2006,115,115,28.0,0.0,0.0,20250101
POLX047072,POX028536,MAT_RM_2007,125,125,29.0,0.0,0.0,20250101
POLX047073,POX028537,MAT_RM_2007,116,116,28.0,0.0,0.0,20250101
POLX047074,POX028537,MAT_RM_2008,126,126,29.0,0.0,0.0,20250101
POLX047075,POX028538,MAT_RM_2008,117,117,28.0,0.0,0.0,20250101
POLX047076,POX028538,MAT_RM_2009,127,127,29.0,0.0,0.0,20250101
POLX047077,POX028539,MAT_RM_2009,118,118,28.0,0.0,0.0,20250101
POLX047078,POX028539,MAT_RM_2010,128,128,29.0,0.0,0.0,20250101
POLX047079,POX028540,MAT_RM_2010,119,119,28.0,0.0,0.0,20250101
POLX047080,POX028540,MAT_RM_2001,129,129,29.0,0.0,0.0,20250101
POLX047081,POX028541,MAT_RM_2001,80,80,28.0,0.0,0.0,20250101
POLX047082,POX028541,MAT_RM_2002,90,90,29.0,0.0,0.0,20250101
POLX047083,POX028542,MAT_RM_2002,81,81,28.0,0.0,0.0,20250101
POLX047084,POX028542,MAT_RM_2003,91,91,29.0,0.0,0.0,20250101
POLX047085,POX028543,MAT_RM_2003,82,82,28.0,0.0,0.0,20250101
POLX047086,POX028543,MAT_RM_2004,92,92,29.0,0.0,0.0,20250101
POLX047087,POX028544,MAT_RM_2004,83,83,28.0,0.0,0.0,20250101
POLX047088,POX028544,MAT_RM_2005,93,93,29.0,0.0,0.0,20250101
POLX047089,POX028545,MAT_RM_2005,84,84,28.0,0.0,0.0,20250101
POLX047090,POX028545,MAT_RM_2006,94,94,29.0,0.0,0.0,20250101
POLX047091,POX028546,MAT_RM_2006,85,84,28.0,0.0,0.0,20250101
POLX047092,POX028546,MAT_RM_2007,95,94,29.0,0.0,0.0,20250101
POLX047093,POX028547,MAT_RM_2007,86,86,28.0,0.0,0.0,20250101
POLX047094,POX028547,MAT_RM_2008,96,96,29.0,0.0,0.0,20250101
POLX047095,POX028548,MAT_RM_2008,87,87,28.0,0.0,0.0,20250101
POLX047096,POX028548,MAT_RM_2009,97,97,29.0,0.0,0.0,20250101
POLX047097,POX028549,MAT_RM_2009,88,88,28.0,0.0,0.0,20250101
POLX047098,POX028549,MAT_RM_2010,98,98,29.0,0.0,0.0,20250101
POLX047099,POX028550,MAT_RM_2010,89,89,28.0,0.0,0.0,20250101
POLX047100,POX028550,MAT_RM_2001,99,99,29.0,0.0,0.0,20250101
POLX047101,POX028551,MAT_RM_2002,80,79,30.0,0.0,0.0,20250101
POLX047102,POX028551,MAT_RM_2003,90,89,31.0,0.0,0.0,20250101
POLX047103,POX028552,MAT_RM_2003,81,81,30.0,0.0,0.0,20250101
POLX047104,POX028552,MAT_RM_2004,91,91,31.0,0.0,0.0,20250101
POLX047105,POX028553,MAT_RM_2004,82,82,30.0,0.0,0.0,20250101
POLX047106,POX028553,MAT_RM_2005,92,92,31.0,0.0,0.0,20250101
POLX047107,POX028554,MAT_RM_2005,83,83,30.0,0.0,0.0,20250101
POLX047108,POX028554,MAT_RM_2006,93,93,31.0,0.0,0.0,20250101
POLX047109,POX028555,MAT_RM_2006,84,84,30.0,0.0,0.0,20250101
POLX047110,POX028555,MAT_RM_2007,94,94,31.0,0.0,0.0,20250101
POLX047111,POX028556,MAT_RM_2007,85,85,30.0,0.0,0.0,20250101
POLX047112,POX028556,MAT_RM_2008,95,95,31.0,0.0,0.0,20250101
POLX047113,POX028557,MAT_RM_2008,86,86,30.0,0.0,0.0,20250101
POLX047114,POX028557,MAT_RM_2009,96,96,31.0,0.0,0.0,20250101
POLX047115,POX028558,MAT_RM_2009,87,87,30.0,0.0,0.0,20250101
POLX047116,POX028558,MAT_RM_2010,97,97,31.0,0.0,0.0,20250101
POLX047117,POX028559,MAT_RM_2010,88,88,30.0,0.0,0.0,20250101
POLX047118,POX028559,MAT_RM_2001,98,98,31.0,0.0,0.0,20250101
POLX047119,POX028560,MAT_RM_2001,89,89,30.0,0.0,0.0,20250101
POLX047120,POX028560,MAT_RM_2002,99,99,31.0,0.0,0.0,20250101
POLX047121,POX028561,MAT_RM_2002,90,90,30.0,0.0,0.0,20250101
POLX047122,POX028561,MAT_RM_2003,100,100,31.0,0.0,0.0,20250101
POLX047123,POX028562,MAT_RM_2003,91,91,30.0,0.0,0.0,20250101
POLX047124,POX028562,MAT_RM_2004,101,101,31.0,0.0,0.0,20250101
POLX047125,POX028563,MAT_RM_2004,92,92,30.0,0.0,0.0,20250101
POLX047126,POX028563,MAT_RM_2005,102,102,31.0,0.0,0.0,20250101
POLX047127,POX028564,MAT_RM_2005,93,93,30.0,0.0,0.0,20250101
POLX047128,POX028564,MAT_RM_2006,103,103,31.0,0.0,0.0,20250101
POLX047129,POX028565,MAT_RM_2006,94,94,30.0,0.0,0.0,20250101
POLX047130,POX028565,MAT_RM_2007,104,104,31.0,0.0,0.0,20250101
POLX047131,POX028566,MAT_RM_2007,95,95,30.0,0.0,0.0,20250101
POLX047132,POX028566,MAT_RM_2008,105,105,31.0,0.0,0.0,20250101
POLX047133,POX028567,MAT_RM_2008,96,96,30.0,0.0,0.0,20250101
POLX047134,POX028567,MAT_RM_2009,106,106,31.0,0.0,0.0,20250101
POLX047135,POX028568,MAT_RM_2009,97,96,30.0,0.0,0.0,20250101
POLX047136,POX028568,MAT_RM_2010,107,106,31.0,0.0,0.0,20250101
POLX047137,POX028569,MAT_RM_2010,98,98,30.0,0.0,0.0,20250101
POLX047138,POX028569,MAT_RM_2001,108,108,31.0,0.0,0.0,20250101
POLX047139,POX028570,MAT_RM_2001,99,99,30.0,0.0,0.0,20250101
POLX047140,POX028570,MAT_RM_2002,109,109,31.0,0.0,0.0,20250101
POLX047141,POX028571,MAT_RM_2002,100,100,30.0,0.0,0.0,20250101
POLX047142,POX028571,MAT_RM_2003,110,110,31.0,0.0,0.0,20250101
POLX047143,POX028572,MAT_RM_2003,101,101,30.0,0.0,0.0,20250101
POLX047144,POX028572,MAT_RM_2004,111,111,31.0,0.0,0.0,20250101
POLX047145,POX028573,MAT_RM_2004,102,102,30.0,0.0,0.0,20250101
POLX047146,POX028573,MAT_RM_2005,112,112,31.0,0.0,0.0,20250101
POLX047147,POX028574,MAT_RM_2005,103,103,30.0,0.0,0.0,20250101
POLX047148,POX028574,MAT_RM_2006,113,113,31.0,0.0,0.0,20250101
POLX047149,POX028575,MAT_RM_2006,104,104,30.0,0.0,0.0,20250101
POLX047150,POX028575,MAT_RM_2007,114,114,31.0,0.0,0.0,20250101
POLX047151,POX028576,MAT_RM_2007,105,105,30.0,0.0,0.0,20250101
POLX047152,POX028576,MAT_RM_2008,115,115,31.0,0.0,0.0,20250101
POLX047153,POX028577,MAT_RM_2008,106,106,30.0,0.0,0.0,20250101
POLX047154,POX028577,MAT_RM_2009,116,116,31.0,0.0,0.0,20250101
POLX047155,POX028578,MAT_RM_2009,107,107,30.0,0.0,0.0,20250101
POLX047156,POX028578,MAT_RM_2010,117,117,31.0,0.0,0.0,20250101
POLX047157,POX028579,MAT_RM_2010,108,108,30.0,0.0,0.0,20250101
POLX047158,POX028579,MAT_RM_2001,118,118,31.0,0.0,0.0,20250101
POLX047159,POX028580,MAT_RM_2001,109,109,30.0,0.0,0.0,20250101
POLX047160,POX028580,MAT_RM_2002,119,119,31.0,0.0,0.0,20250101
POLX047161,POX028581,MAT_RM_2002,110,110,30.0,0.0,0.0,20250101
POLX047162,POX028581,MAT_RM_2003,120,120,31.0,0.0,0.0,20250101
POLX047163,POX028582,MAT_RM_2003,111,111,30.0,0.0,0.0,20250101
POLX047164,POX028582,MAT_RM_2004,121,121,31.0,0.0,0.0,20250101
POLX047165,POX028583,MAT_RM_2004,112,112,30.0,0.0,0.0,20250101
POLX047166,POX028583,MAT_RM_2005,122,122,31.0,0.0,0.0,20250101
POLX047167,POX028584,MAT_RM_2005,113,113,30.0,0.0,0.0,20250101
POLX047168,POX028584,MAT_RM_2006,123,123,31.0,0.0,0.0,20250101
POLX047169,POX028585,MAT_RM_2006,114,113,30.0,0.0,0.0,20250101
POLX047170,POX028585,MAT_RM_2007,124,123,31.0,0.0,0.0,20250101
POLX047171,POX028586,MAT_RM_2007,115,115,30.0,0.0,0.0,20250101
POLX047172,POX028586,MAT_RM_2008,125,125,31.0,0.0,0.0,20250101
POLX047173,POX028587,MAT_RM_2008,116,116,30.0,0.0,0.0,20250101
POLX047174,POX028587,MAT_RM_2009,126,126,31.0,0.0,0.0,20250101
POLX047175,POX028588,MAT_RM_2009,117,117,30.0,0.0,0.0,20250101
POLX047176,POX028588,MAT_RM_2010,127,127,31.0,0.0,0.0,20250101
POLX047177,POX028589,MAT_RM_2010,118,118,30.0,0.0,0.0,20250101
POLX047178,POX028589,MAT_RM_2001,128,128,31.0,0.0,0.0,20250101
POLX047179,POX028590,MAT_RM_2001,119,119,30.0,0.0,0.0,20250101
POLX047180,POX028590,MAT_RM_2002,129,129,31.0,0.0,0.0,20250101
POLX047181,POX028591,MAT_RM_2002,80,80,30.0,0.0,0.0,20250101
POLX047182,POX028591,MAT_RM_2003,90,90,31.0,0.0,0.0,20250101
POLX047183,POX028592,MAT_RM_2003,81,81,30.0,0.0,0.0,20250101
POLX047184,POX028592,MAT_RM_2004,91,91,31.0,0.0,0.0,20250101
POLX047185,POX028593,MAT_RM_2004,82,82,30.0,0.0,0.0,20250101
POLX047186,POX028593,MAT_RM_2005,92,92,31.0,0.0,0.0,20250101
POLX047187,POX028594,MAT_RM_2005,83,83,30.0,0.0,0.0,20250101
POLX047188,POX028594,MAT_RM_2006,93,93,31.0,0.0,0.0,20250101
POLX047189,POX028595,MAT_RM_2006,84,84,30.0,0.0,0.0,20250101
POLX047190,POX028595,MAT_RM_2007,94,94,31.0,0.0,0.0,20250101
POLX047191,POX028596,MAT_RM_2007,85,85,30.0,0.0,0.0,20250101
POLX047192,POX028596,MAT_RM_2008,95,95,31.0,0.0,0.0,20250101
POLX047193,POX028597,MAT_RM_2008,86,86,30.0,0.0,0.0,20250101
POLX047194,POX028597,MAT_RM_2009,96,96,31.0,0.0,0.0,20250101
POLX047195,POX028598,MAT_RM_2009,87,87,30.0,0.0,0.0,20250101
POLX047196,POX028598,MAT_RM_2010,97,97,31.0,0.0,0.0,20250101
POLX047197,POX028599,MAT_RM_2010,88,88,30.0,0.0,0.0,20250101
POLX047198,POX028599,MAT_RM_2001,98,98,31.0,0.0,0.0,20250101
POLX047199,POX028600,MAT_RM_2001,89,89,30.0,0.0,0.0,20250101
POLX047200,POX028600,MAT_RM_2002,99,99,31.0,0.0,0.0,20250101
POLX047201,POX028601,MAT_RM_2002,90,90,30.0,0.0,0.0,20250101
POLX047202,POX028601,MAT_RM_2003,100,100,31.0,0.0,0.0,20250101
POLX047203,POX028602,MAT_RM_2003,91,90,30.0,0.0,0.0,20250101
POLX047204,POX028602,MAT_RM_2004,101,100,31.0,0.0,0.0,20250101
POLX047205,POX028603,MAT_RM_2004,92,92,30.0,0.0,0.0,20250101
POLX047206,POX028603,MAT_RM_2005,102,102,31.0,0.0,0.0,20250101
POLX047207,POX028604,MAT_RM_2005,93,93,30.0,0.0,0.0,20250101
POLX047208,POX028604,MAT_RM_2006,103,103,31.0,0.0,0.0,20250101
POLX047209,POX028605,MAT_RM_2006,94,94,30.0,0.0,0.0,20250101
POLX047210,POX028605,MAT_RM_2007,104,104,31.0,0.0,0.0,20250101
POLX047211,POX028606,MAT_RM_2007,95,95,30.0,0.0,0.0,20250101
POLX047212,POX028606,MAT_RM_2008,105,105,31.0,0.0,0.0,20250101
POLX047213,POX028607,MAT_RM_2008,96,96,30.0,0.0,0.0,20250101
POLX047214,POX028607,MAT_RM_2009,106,106,31.0,0.0,0.0,20250101
POLX047215,POX028608,MAT_RM_2009,97,97,30.0,0.0,0.0,20250101
POLX047216,POX028608,MAT_RM_2010,107,107,31.0,0.0,0.0,20250101
POLX047217,POX028609,MAT_RM_2010,98,98,30.0,0.0,0.0,20250101
POLX047218,POX028609,MAT_RM_2001,108,108,31.0,0.0,0.0,20250101
POLX047219,POX028610,MAT_RM_2001,99,99,30.0,0.0,0.0,20250101
POLX047220,POX028610,MAT_RM_2002,109,109,31.0,0.0,0.0,20250101
POLX047221,POX028611,MAT_RM_2002,100,100,30.0,0.0,0.0,20250101
POLX047222,POX028611,MAT_RM_2003,110,110,31.0,0.0,0.0,20250101
POLX047223,POX028612,MAT_RM_2003,101,101,30.0,0.0,0.0,20250101
POLX047224,POX028612,MAT_RM_2004,111,111,31.0,0.0,0.0,20250101
POLX047225,POX028613,MAT_RM_2004,102,102,30.0,0.0,0.0,20250101
POLX047226,POX028613,MAT_RM_2005,112,112,31.0,0.0,0.0,20250101
POLX047227,POX028614,MAT_RM_2005,103,103,30.0,0.0,0.0,20250101
POLX047228,POX028614,MAT_RM_2006,113,113,31.0,0.0,0.0,20250101
POLX047229,POX028615,MAT_RM_2006,104,104,30.0,0.0,0.0,20250101
POLX047230,POX028615,MAT_RM_2007,114,114,31.0,0.0,0.0,20250101
POLX047231,POX028616,MAT_RM_2007,105,105,30.0,0.0,0.0,20250101
POLX047232,POX028616,MAT_RM_2008,115,115,31.0,0.0,0.0,20250101
POLX047233,POX028617,MAT_RM_2008,106,106,30.0,0.0,0.0,20250101
POLX047234,POX028617,MAT_RM_2009,116,116,31.0,0.0,0.0,20250101
POLX047235,POX028618,MAT_RM_2009,107,107,30.0,0.0,0.0,20250101
POLX047236,POX028618,MAT_RM_2010,117,117,31.0,0.0,0.0,20250101
POLX047237,POX028619,MAT_RM_2010,108,107,30.0,0.0,0.0,20250101
POLX047238,POX028619,MAT_RM_2001,118,117,31.0,0.0,0.0,20250101
POLX047239,POX028620,MAT_RM_2001,109,109,30.0,0.0,0.0,20250101
POLX047240,POX028620,MAT_RM_2002,119,119,31.0,0.0,0.0,20250101
POLX047241,POX028621,MAT_RM_2002,110,110,30.0,0.0,0.0,20250101
